sample_id,s2_lp1,s2_lp2,s2_lp3,s2_lp4,s2_lp5,gt_score,parsed_score
1137,-14.57895278930664,-14.36801528930664,-7.797702789306641,-0.01645294949412346,-4.141452789306641,5.0,4
1138,-16.110071182250977,-15.110071182250977,-8.110071182250977,-0.0006958208978176117,-7.844445705413818,3.0,4
1139,-16.12870979309082,-16.31620979309082,-10.722458839416504,-0.019333958625793457,-3.956833839416504,5.0,4
1140,-11.02375602722168,-10.59406852722168,-8.98469352722168,-0.00031835734262131155,-11.05500602722168,3.0,4
1141,-14.18272590637207,-14.69053840637207,-10.37022590637207,-2.4639763832092285,-0.08897631615400314,3.0,5
1142,-16.352821350097656,-9.345008850097656,-0.001259129960089922,-6.7512593269348145,-15.204383850097656,1.0,3
1143,-16.114768981933594,-12.872580528259277,-3.8803935050964355,-0.021018387749791145,-8.802268028259277,5.0,4
1144,-15.079072952270508,-13.415010452270508,-5.727510452270508,-0.008760590106248856,-5.211885452270508,1.0,4
1145,-13.428350448608398,-12.342412948608398,-7.576787948608398,-0.49866318702697754,-0.9361631870269775,5.0,4
1146,-14.071678161621094,-11.509178161621094,-3.759178400039673,-0.02480330318212509,-6.743553161621094,5.0,4
1147,-16.11762237548828,-14.055121421813965,-4.805121898651123,-0.008246774785220623,-10.734808921813965,3.0,4
1148,-14.653265953063965,-14.379828453063965,-8.942328453063965,-0.004828103817999363,-5.364202976226807,2.0,4
1149,-13.666193008422852,-3.6974430084228516,-0.025567958131432533,-7.697443008422852,-14.627130508422852,4.0,3
1150,-14.228118896484375,-13.673431396484375,-7.353118896484375,-0.024993766099214554,-3.728118658065796,2.0,4
1151,-16.90780258178711,-9.86874008178711,-0.009364607743918896,-4.681239604949951,-14.95467758178711,2.0,3
1152,-15.89941120147705,-9.18847370147705,-0.0009732277248986065,-7.047848224639893,-14.96191120147705,5.0,3
1153,-5.674316883087158,-0.01806672476232052,-4.236816883087158,-11.15087890625,-15.11962890625,3.0,2
1154,-10.238824844360352,-0.004450179636478424,-5.42632532119751,-12.340387344360352,-16.24663734436035,2.0,2
1155,-10.423443794250488,-0.392194002866745,-1.1265690326690674,-8.298443794250488,-13.579693794250488,5.0,2
1156,-15.946776390075684,-15.829588890075684,-9.360838890075684,-0.06396351754665375,-2.7827134132385254,4.0,4
1157,-14.71506118774414,-4.480686187744141,-0.011936310678720474,-7.527561187744141,-16.08224868774414,2.0,3
1158,-15.532647132873535,-14.477959632873535,-7.376397132873535,-0.0013971101725474,-7.173272132873535,1.0,4
1159,-15.080625534057617,-14.510313034057617,-6.447813034057617,-0.025937870144844055,-3.729062795639038,5.0,4
1160,-13.851566314697266,-3.814689989667386e-06,-14.265628814697266,-15.562503814697266,-16.093753814697266,4.0,2
1161,-15.42092514038086,-15.86623764038086,-10.39748764038086,-0.4287373125553131,-1.0537372827529907,1.0,4
1162,-16.060997009277344,-15.295372009277344,-7.4906840324401855,-0.006309115327894688,-5.1625590324401855,4.0,4
1163,-15.700328826904297,-14.895641326904297,-7.801891326904297,-0.020641162991523743,-3.9112660884857178,5.0,4
1164,-15.066030502319336,-15.847280502319336,-11.355093002319336,-1.0035302639007568,-0.45665520429611206,5.0,5
1165,-18.119590759277344,-15.91646671295166,-6.03365421295166,-0.002404181519523263,-12.63521671295166,4.0,4
1166,-16.580265045166016,-14.6818265914917,-6.158389091491699,-0.0021393049973994493,-11.0802640914917,2.0,4
1167,-14.0861177444458,-14.9767427444458,-11.9845552444458,-3.757992744445801,-0.023617733269929886,4.0,5
1168,-14.515789031982422,-15.789226531982422,-12.453289031982422,-4.836101055145264,-0.007976227439939976,1.0,5
1169,-0.4127270579338074,-1.0846021175384521,-9.147102355957031,-12.647102355957031,-14.389289855957031,4.0,1
1170,-8.156872749328613,-0.0006224363460205495,-8.016247749328613,-12.711560249328613,-16.281871795654297,2.0,2
1171,-16.454044342041016,-15.0712308883667,-7.016543865203857,-0.000918681500479579,-10.8915433883667,5.0,4
1172,-3.258035898208618,-0.03928600996732712,-9.804910659790039,-13.375223159790039,-15.523660659790039,2.0,2
1173,-15.713982582092285,-10.948357582092285,-2.4639828205108643,-0.08898286521434784,-10.784295082092285,4.0,4
1174,-14.688197135925293,-15.617884635925293,-11.000697135925293,-1.5631976127624512,-0.23507258296012878,1.0,5
1175,-15.589071273803711,-13.159383773803711,-4.651570796966553,-0.010945990681648254,-6.620320796966553,3.0,4
1176,-15.735904693603516,-16.228092193603516,-10.923404693603516,-0.3530920445919037,-1.212467074394226,2.0,4
1177,-12.233009338378906,-13.061134338378906,-9.568946838378906,-2.959571599960327,-0.053321484476327896,3.0,5
1178,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3.0,-1
1179,-16.143102645874023,-16.854040145874023,-11.080602645874023,-0.04935308173298836,-3.0337281227111816,3.0,4
1180,-15.818536758422852,-15.732599258422852,-9.177911758422852,-0.0060365027748048306,-5.131036281585693,2.0,4
1181,-6.316910266876221,-0.0044103022664785385,-5.957535266876221,-12.168473243713379,-15.262223243713379,4.0,2
1182,-15.300012588500977,-15.034387588500977,-8.198450088500977,-0.07345028221607208,-2.6515753269195557,3.0,4
1183,-14.8460111618042,-15.1194486618042,-8.6585111618042,-0.09601090848445892,-2.39288592338562,4.0,4
1184,-15.37490463256836,-16.02334213256836,-10.85146713256836,-0.5624043345451355,-0.8436543345451355,3.0,4
1185,-12.211538314819336,-12.836538314819336,-10.844350814819336,-7.469350814819336,-0.0006008726777508855,4.0,5
1186,-15.231162071228027,-13.231162071228027,-3.5905373096466064,-0.028037410229444504,-9.762412071228027,4.0,4
1187,-17.024770736694336,-17.298208236694336,-12.259145736694336,-0.0013334201648831367,-6.626333236694336,4.0,4
1188,-9.879071235656738,-0.004071400035172701,-5.519696235656738,-12.644696235656738,-16.246259689331055,3.0,2
1189,-15.895771026611328,-13.450458526611328,-3.333271026611328,-0.03639601543545723,-9.700458526611328,2.0,4
1190,-16.702716827392578,-16.655841827392578,-9.921465873718262,-0.046465903520584106,-3.0933408737182617,4.0,4
1191,-15.557092666625977,-15.674280166625977,-9.580530166625977,-0.3305301368236542,-1.2680301666259766,4.0,4
1192,-16.417617797851562,-16.425430297851562,-10.331679344177246,-0.09730453044176102,-2.378554582595825,3.0,4
1193,-0.002233036793768406,-6.127233028411865,-10.283483505249023,-12.345983505249023,-12.244421005249023,3.0,1
1194,-6.855866432189941,-0.1527412086725235,-1.9652411937713623,-7.668366432189941,-13.723053932189941,4.0,2
1195,-14.92083740234375,-15.69427490234375,-10.69427490234375,-0.7411494851112366,-0.6473994851112366,5.0,5
1196,-0.28644949197769165,-1.3958244323730469,-6.583324432373047,-10.247386932373047,-12.356761932373047,3.0,1
1197,-8.832488059997559,-0.004362708423286676,-5.4731125831604,-11.965300559997559,-15.285613059997559,2.0,2
1198,-15.784116744995117,-14.877866744995117,-6.737241744995117,-0.0028666851576417685,-6.393491744995117,1.0,4
1199,-14.683966636657715,-15.660529136657715,-11.668341636657715,-2.1683413982391357,-0.12146643549203873,2.0,5
1200,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,5.0,-1
1201,-15.001249313354492,-14.110624313354492,-7.454373836517334,-0.0012488907668739557,-7.313748836517334,4.0,4
1202,-14.775047302246094,-14.446922302246094,-9.407859802246094,-0.6109846234321594,-0.7828596234321594,3.0,4
1203,-15.255109786987305,-12.403547286987305,-3.333235263824463,-0.03636015206575394,-10.817609786987305,4.0,4
1204,-15.165060043334961,-14.672872543334961,-8.852560043334961,-0.16506028175354004,-1.88381028175354,1.0,4
1205,-11.433177947998047,-0.4800529181957245,-0.9644279479980469,-10.245677947998047,-15.878490447998047,1.0,2
1206,-16.244033813476562,-14.704972267150879,-6.314347267150879,-0.0018472288502380252,-10.314347267150879,4.0,4
1207,-15.50423812866211,-14.96517562866211,-8.30111312866211,-0.05111347511410713,-3.0042383670806885,4.0,4
1208,-13.083250999450684,-7.966063499450684,-1.7941884994506836,-0.18481343984603882,-6.153563499450684,2.0,4
1209,-0.7251066565513611,-0.6626066565513611,-8.459481239318848,-12.662606239318848,-14.670418739318848,1.0,2
1210,-0.07331624627113342,-2.6514413356781006,-8.96394157409668,-12.27644157409668,-13.57331657409668,1.0,1
1211,-17.21924591064453,-17.21924591064453,-9.891120910644531,-0.0004961451631970704,-7.719245910644531,5.0,4
1212,-0.0003066784702241421,-8.125307083129883,-12.015932083129883,-13.789369583129883,-13.547182083129883,3.0,1
1213,-16.066913604736328,-11.871601104736328,-2.5356638431549072,-0.08253894746303558,-12.059101104736328,1.0,4
1214,-15.628703117370605,-14.003703117370605,-5.8787031173706055,-0.0037030475214123726,-7.0193281173706055,4.0,4
1215,-15.78770923614502,-14.74083423614502,-8.45177173614502,-0.07677176594734192,-2.6080217361450195,4.0,4
1216,-15.530729293823242,-15.382291793823242,-10.429166793823242,-0.007291491609066725,-4.929166316986084,3.0,4
1217,-8.891252517700195,-0.0006274400511756539,-7.625627517700195,-14.024065017700195,-17.086565017700195,2.0,2
1218,-13.822610855102539,-14.908548355102539,-12.135110855102539,-6.080423355102539,-0.0022984533570706844,2.0,5
1219,-15.866861343383789,-15.468423843383789,-8.499673843383789,-0.062174320220947266,-2.8121743202209473,2.0,4
1220,-15.51563835144043,-10.88282585144043,-2.0312633514404297,-0.14063839614391327,-12.68751335144043,1.0,4
1221,-0.14495515823364258,-2.0043301582336426,-8.707454681396484,-12.113704681396484,-13.449642181396484,1.0,1
1222,-14.484683990478516,-9.195621490478516,-1.2346837520599365,-0.3440588116645813,-9.437808990478516,5.0,4
1223,-13.283302307128906,-14.080177307128906,-10.134864807128906,-3.2129900455474854,-0.04111499711871147,5.0,5
1224,-13.990114212036133,-14.576051712036133,-10.576051712036133,-2.0994887351989746,-0.130738765001297,5.0,5
1225,-16.63092803955078,-13.568427085876465,-4.294990062713623,-0.013739888556301594,-12.529364585876465,3.0,4
1226,-13.63182258605957,-14.33494758605957,-10.85057258605957,-4.23338508605957,-0.01463499665260315,3.0,5
1227,-15.484709739685059,-15.469084739685059,-10.586272239685059,-0.7659594416618347,-0.6253344416618347,5.0,5
1228,-15.490612983703613,-15.076550483703613,-8.060925483703613,-0.014050611294806004,-4.295300483703613,2.0,4
1229,-15.021112442016602,-15.075799942016602,-9.841424942016602,-0.2554872930049896,-1.489862322807312,4.0,4
1230,-17.882610321044922,-16.062297821044922,-4.88261079788208,-0.0076107303611934185,-12.773235321044922,2.0,4
1231,-14.004212379455566,-12.519837379455566,-6.566711902618408,-0.1760869324207306,-1.8323369026184082,5.0,4
1232,-14.6266508102417,-15.2829008102417,-10.3922758102417,-0.48602625727653503,-0.9547762870788574,4.0,4
1233,-17.535795211791992,-14.051419258117676,-3.590481996536255,-0.02798200212419033,-12.113919258117676,4.0,4
1234,-13.744526863098145,-13.314839363098145,-8.088276863098145,-0.22890181839466095,-1.5882768630981445,4.0,4
1235,-15.429658889770508,-16.343721389770508,-11.570283889770508,-1.3593459129333496,-0.296845942735672,4.0,5
1236,-15.304966926574707,-15.945591926574707,-11.461216926574707,-1.3362168073654175,-0.30496683716773987,4.0,5
1237,-16.05164337158203,-13.606331825256348,-5.5047688484191895,-0.0047689033672213554,-7.2860188484191895,1.0,4
1238,-13.262425422668457,-13.215550422668457,-9.754612922668457,-0.004613351076841354,-5.395238399505615,5.0,4
1239,-16.848609924316406,-14.911109924316406,-5.3329854011535645,-0.00486037228256464,-11.036109924316406,1.0,4
1240,-10.574712753295898,-0.8090879917144775,-0.5903379917144775,-7.480962753295898,-14.105962753295898,3.0,3
1241,-15.053565979003906,-14.920753479003906,-8.381690979003906,-0.10044089704751968,-2.3504409790039062,4.0,4
1242,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,5.0,-1
1243,-13.626726150512695,-12.892351150512695,-6.6423516273498535,-0.017351491376757622,-4.1423516273498535,5.0,4
1244,-14.060529708862305,-13.935529708862305,-8.083967208862305,-0.1933426409959793,-1.740217685699463,2.0,4
1245,-4.389049053192139,-0.014049200341105461,-6.482799053192139,-12.256237030029297,-15.279674530029297,3.0,2
1246,-14.8351469039917,-7.030458927154541,-0.014833983965218067,-4.280458927154541,-13.6242094039917,1.0,3
1247,-14.375482559204102,-13.312982559204102,-11.328607559204102,-0.0004828002711292356,-7.67235803604126,5.0,4
1248,-5.348643779754639,-0.004893825389444828,-9.004894256591797,-13.176769256591797,-15.872081756591797,1.0,2
1249,-14.86739444732666,-14.16426944732666,-7.195519924163818,-0.023644743487238884,-3.7892696857452393,4.0,4
1250,-7.603280544281006,-0.009530521929264069,-4.712655544281006,-12.400155067443848,-16.415781021118164,4.0,2
1251,-14.724628448486328,-14.123065948486328,-7.490253448486328,-0.1777535080909729,-1.8183784484863281,3.0,4
1252,-15.475016593933105,-13.959391593933105,-5.1000165939331055,-0.006266468670219183,-8.834391593933105,2.0,4
1253,-0.01718171499669552,-4.079681873321533,-9.220306396484375,-11.892181396484375,-12.899993896484375,3.0,1
1254,-16.07961082458496,-14.774923324584961,-7.110861301422119,-0.0014861501986160874,-7.313986301422119,4.0,4
1255,-10.902057647705078,-11.636432647705078,-10.019245147705078,-5.644245147705078,-0.0036202622577548027,4.0,5
1256,-6.586065292358398,-0.1016903668642044,-2.3516902923583984,-9.211065292358398,-14.890752792358398,5.0,2
1257,-16.226600646972656,-13.125038146972656,-10.718788146972656,-3.7788631743751466e-05,-11.656288146972656,1.0,4
1258,-13.493423461914062,-14.063735961914062,-10.891860961914062,-4.7121734619140625,-0.009048291482031345,1.0,5
1259,-12.563621520996094,-12.196434020996094,-7.9933085441589355,-0.040183745324611664,-3.2433087825775146,5.0,4
1260,-14.742551803588867,-15.195676803588867,-9.851926803588867,-0.6253644227981567,-0.7659894227981567,1.0,4
1261,-9.958330154418945,-0.005204818211495876,-5.270829677581787,-12.684892654418945,-16.036455154418945,2.0,2
1262,-4.372246265411377,-0.012871046550571918,-8.747245788574219,-12.872245788574219,-15.325370788574219,1.0,2
1263,-13.756110191345215,-9.092047691345215,-1.8186100721359253,-0.17798511683940887,-7.302985191345215,4.0,4
1264,-13.793061256408691,-8.941498756408691,-1.39462411403656,-0.28524914383888245,-9.128998756408691,4.0,4
1265,-17.875097274780273,-17.359472274780273,-9.781347274780273,-9.727005090098828e-05,-10.156347274780273,4.0,4
1266,-17.06036376953125,-11.74005126953125,-0.16973920166492462,-1.8572392463684082,-13.93536376953125,3.0,3
1267,-16.062108993530273,-16.663671493530273,-11.10117244720459,-0.07773464918136597,-2.5933597087860107,4.0,4
1268,-17.30524444580078,-16.27399444580078,-7.609930992126465,-0.0005560758872888982,-9.766180992126465,3.0,4
1269,-14.11928939819336,-6.986477375030518,-0.01772714965045452,-4.095852375030518,-13.31460189819336,3.0,3
1270,-15.61849308013916,-12.44661808013916,-3.712242603302002,-0.024742713198065758,-11.49349308013916,1.0,4
1271,-17.359521865844727,-17.281396865844727,-11.015771865844727,-0.00014661667228210717,-8.953271865844727,4.0,4
1272,-15.886497497558594,-13.456809997558594,-4.4802470207214355,-0.011497074738144875,-9.245872497558594,2.0,4
1273,-15.164314270019531,-16.16431427001953,-13.523689270019531,-8.297126770019531,-0.0002517383254598826,2.0,5
1274,-8.376194953918457,-0.0011948358733206987,-6.954319953918457,-11.852757453918457,-15.649632453918457,4.0,2
1275,-19.687509536743164,-18.289072036743164,-16.585947036743164,-11.828134536743164,-9.775113539944869e-06,5.0,5
1276,-14.119964599609375,-15.143402099609375,-11.002777099609375,-2.885589599609375,-0.05746454373002052,3.0,5
1277,-16.738998413085938,-13.192124366760254,-3.590561866760254,-0.028061751276254654,-9.371811866760254,3.0,4
1278,-1.4831740856170654,-0.26442405581474304,-5.233173847198486,-9.467549324035645,-12.748799324035645,2.0,2
1279,-17.21125602722168,-16.70344352722168,-10.07844352722168,-0.00031835734262131155,-8.20344352722168,4.0,4
1280,-15.311103820800781,-11.818916320800781,-2.7095415592193604,-0.06891661882400513,-11.131416320800781,5.0,4
1281,-0.022569574415683746,-3.8038196563720703,-10.51475715637207,-13.71788215637207,-14.76475715637207,1.0,1
1282,-14.115860939025879,-9.600235939025879,-1.1158608198165894,-0.39711084961891174,-10.358048439025879,5.0,4
1283,-16.285213470458984,-13.121150970458984,-3.1680257320404053,-0.04302583262324333,-10.746150970458984,5.0,4
1284,-15.912554740905762,-15.732867240905762,-9.350054740905762,-0.037555061280727386,-3.303179979324341,5.0,4
1285,-8.522555351257324,-0.00692988745868206,-5.006929874420166,-11.233492851257324,-15.085055351257324,4.0,2
1286,-13.63425350189209,-12.72800350189209,-6.43112850189209,-0.13425351679325104,-2.08737850189209,4.0,4
1287,-13.698083877563477,-15.299646377563477,-12.034021377563477,-5.893396377563477,-0.0027713484596461058,5.0,5
1288,-17.180389404296875,-16.281951904296875,-8.063202857971191,-0.0007027302053757012,-7.860077857971191,5.0,4
1289,-11.973177909851074,-0.3091154098510742,-1.3247404098510742,-10.637240409851074,-15.801302909851074,3.0,2
1290,-0.0801808312535286,-2.5645558834075928,-9.353618621826172,-12.439556121826172,-14.111431121826172,5.0,1
1291,-8.892617915989831e-05,-9.375088691711426,-13.023526191711426,-14.757901191711426,-14.726651191711426,4.0,1
1292,-14.648124694824219,-15.929374694824219,-12.398124694824219,-4.187187194824219,-0.015312141738831997,3.0,5
1293,-14.803814888000488,-14.717877388000488,-9.889752388000488,-1.1475651264190674,-0.3819401264190674,2.0,5
1294,-6.002699851989746,-0.0026996617671102285,-8.424574851989746,-12.994887351989746,-15.948012351989746,2.0,2
1295,-5.16232442855835,-0.006074537988752127,-8.037324905395508,-13.162324905395508,-15.787324905395508,3.0,2
1296,-9.904496192932129,-0.6701210737228394,-0.7169960737228394,-9.420121192932129,-14.045121192932129,4.0,2
1297,-16.35589599609375,-13.152770042419434,-3.9262075424194336,-0.019957568496465683,-10.230895042419434,5.0,4
1298,-16.92466926574707,-14.97154426574707,-5.89341926574707,-0.002794054336845875,-10.44029426574707,5.0,4
1299,-15.378864288330078,-12.074176788330078,-3.956989288330078,-0.0194892268627882,-8.691364288330078,4.0,4
1300,-14.822668075561523,-15.424230575561523,-10.932043075561523,-1.2679800987243652,-0.3304801285266876,5.0,5
1301,-16.125051498413086,-15.37505054473877,-9.98442554473877,-5.07818695041351e-05,-12.46880054473877,2.0,4
1302,-7.510157047363464e-06,-13.664070129394531,-15.234382629394531,-16.63282012939453,-17.01563262939453,3.0,1
1303,-15.54971694946289,-15.44034194946289,-9.38565444946289,-0.057529594749212265,-2.8856546878814697,5.0,4
1304,-0.00019631843315437436,-8.57832145690918,-12.42988395690918,-14.17207145690918,-13.60957145690918,4.0,1
1305,-14.785323143005371,-5.418135166168213,-0.07438527047634125,-2.699385166168213,-13.941573143005371,4.0,3
1306,-15.937678337097168,-13.414240837097168,-4.836116313934326,-0.007991128601133823,-11.257990837097168,2.0,4
1307,-14.664058685302734,-16.078121185302734,-11.624996185302734,-1.0234333276748657,-0.4453083276748657,5.0,5
1308,-15.857357025146484,-16.154232025146484,-10.755794525146484,-0.7089196443557739,-0.6776696443557739,2.0,5
1309,-15.348952293395996,-16.606765747070312,-11.927077293395996,-0.2161400020122528,-1.6380150318145752,4.0,4
1310,-5.131020545959473,-0.006020505912601948,-9.318520545959473,-14.232583045959473,-16.607582092285156,2.0,2
1311,-15.653539657592773,-16.926977157592773,-12.872289657592773,-2.6222901344299316,-0.07541502267122269,4.0,5
1312,-14.726041793823242,-15.897916793823242,-11.811979293823242,-2.811979055404663,-0.061979155987501144,3.0,5
1313,-15.268899917602539,-15.831399917602539,-10.542337417602539,-0.16733723878860474,-1.87046217918396,4.0,4
1314,-14.207505226135254,-13.605942726135254,-7.559067249298096,-0.4184423089027405,-1.0746922492980957,1.0,4
1315,-15.969123840332031,-15.320686340332031,-9.437873840332031,-0.0003741279651876539,-8.140998840332031,5.0,4
1316,-0.002110398607328534,-6.173985481262207,-11.213047981262207,-13.353672981262207,-13.314610481262207,1.0,1
1317,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,2.0,-1
1318,-14.040356636047363,-14.868481636047363,-11.946606636047363,-6.657544136047363,-0.0012943708570674062,1.0,5
1319,-15.306882858276367,-16.181882858276367,-11.572507858276367,-0.8615702390670776,-0.5490702390670776,5.0,5
1320,-14.000117301940918,-14.734492301940918,-10.375117301940918,-2.1407418251037598,-0.12511685490608215,1.0,5
1321,-15.635843276977539,-14.846780776977539,-7.596780776977539,-0.018655555322766304,-4.018655776977539,1.0,4
1322,-10.269701957702637,-0.5900140404701233,-0.8087640404701233,-8.355639457702637,-15.550951957702637,1.0,2
1323,-15.215271949768066,-15.613709449768066,-10.277771949768066,-0.5043342113494873,-0.9262092113494873,5.0,4
1324,-18.046777725219727,-13.902246475219727,-0.8084962964057922,-0.5897462964057922,-14.097558975219727,5.0,4
1325,-10.714775085449219,-0.12883731722831726,-2.1132123470306396,-11.621025085449219,-15.535087585449219,4.0,2
1326,-15.697879791259766,-7.190067768096924,-0.0025675685610622168,-6.315067768096924,-14.713504791259766,2.0,3
1327,-16.968923568725586,-17.601736068725586,-11.703298568725586,-0.01579863764345646,-4.156423568725586,4.0,4
1328,-15.522143363952637,-15.615893363952637,-8.787768363952637,-0.05339347571134567,-2.9596433639526367,1.0,4
1329,-13.735586166381836,-14.204336166381836,-9.954336166381836,-1.6887116432189941,-0.20433662831783295,2.0,5
1330,-16.915258407592773,-15.087133407592773,-6.735571384429932,-0.0011962646385654807,-12.094945907592773,2.0,4
1331,-15.707326889038086,-14.043264389038086,-6.160451889038086,-0.004201751668006182,-6.176076889038086,1.0,4
1332,-0.30934396386146545,-1.324968934059143,-8.309344291687012,-12.199969291687012,-14.168719291687012,2.0,1
1333,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,2.0,-1
1334,-13.966378211975098,-14.521065711975098,-10.560128211975098,-3.5601282119750977,-0.028878124430775642,1.0,5
1335,-14.84719467163086,-15.55813217163086,-11.05031967163086,-0.542507529258728,-0.870632529258728,5.0,4
1336,-14.988224029541016,-15.050724029541016,-10.113224029541016,-0.8085365295410156,-0.5897865295410156,2.0,5
1337,-14.366005897521973,-14.037880897521973,-7.983193397521973,-0.24881847202777863,-1.5144435167312622,3.0,4
1338,-17.330562591552734,-14.752437591552734,-4.588374614715576,-0.010249716229736805,-10.588375091552734,3.0,4
1339,-16.407455444335938,-15.079330444335938,-7.126205921173096,-0.0012057899730280042,-7.829330921173096,5.0,4
1340,-11.140344619750977,-2.8122191429138184,-0.06221923977136612,-8.359094619750977,-14.101282119750977,2.0,3
1341,-0.08541777729988098,-2.5072927474975586,-7.897917747497559,-11.913542747497559,-13.444792747497559,3.0,1
1342,-16.618450164794922,-15.938761711120605,-8.548136711120605,-0.001262106467038393,-6.845012187957764,4.0,4
1343,-15.215238571166992,-15.504301071166992,-9.754301071166992,-0.26992589235305786,-1.441800832748413,4.0,4
1344,-16.960853576660156,-11.61710262298584,-1.4061654806137085,-0.2811655104160309,-13.03897762298584,1.0,4
1345,-13.71898078918457,-0.00023100091493688524,-14.59398078918457,-16.94554328918457,-16.52366828918457,4.0,2
1346,-0.08273223042488098,-2.5358572006225586,-8.582732200622559,-11.629607200622559,-12.926482200622559,2.0,1
1347,-13.597709655761719,-14.769584655761719,-11.363334655761719,-4.449272632598877,-0.011772561818361282,5.0,5
1348,-14.306291580200195,-15.618791580200195,-12.720354080200195,-6.439103603363037,-0.0016036281595006585,1.0,5
1349,-9.595349311828613,-0.0015997005393728614,-6.4859747886657715,-12.696911811828613,-16.06410026550293,3.0,2
1350,-15.400458335876465,-13.587958335876465,-5.525457859039307,-0.00983299408107996,-5.150457859039307,5.0,4
1351,-9.410357475280762,-0.16035763919353485,-1.9103575944900513,-9.910357475280762,-15.519732475280762,5.0,2
1352,-0.0641065314412117,-2.7828564643859863,-8.439106941223145,-11.657856941223145,-13.173481941223145,5.0,1
1353,-8.61726188659668,-0.13288649916648865,-2.0860114097595215,-9.57038688659668,-14.78132438659668,1.0,2
1354,-15.267991065979004,-10.908616065979004,-1.267991304397583,-0.3304913341999054,-11.713303565979004,1.0,4
1355,-16.736234664916992,-15.744047164916992,-7.673734188079834,-0.0018592467531561852,-6.579984188079834,1.0,4
1356,-14.992534637451172,-14.515972137451172,-8.609722137451172,-0.10972228646278381,-2.265972375869751,1.0,4
1357,-13.863639831542969,-12.715202331542969,-5.9964518547058105,-0.07457692176103592,-2.6683268547058105,1.0,4
1358,-13.873818397521973,-13.951943397521973,-6.951943397521973,-0.17069333791732788,-1.8581933975219727,3.0,4
1359,-0.034229762852191925,-3.3936047554016113,-9.79985523223877,-12.87798023223877,-13.95610523223877,2.0,1
1360,-14.38676643371582,-14.13676643371582,-8.53520393371582,-0.28520363569259644,-1.3945786952972412,4.0,4
1361,-12.337194442749023,-0.9075068235397339,-0.5168818235397339,-9.345006942749023,-15.329381942749023,1.0,3
1362,-13.969757080078125,-14.524444580078125,-10.532257080078125,-3.063507556915283,-0.04788246750831604,1.0,5
1363,-5.672980308532715,-0.03235523775219917,-3.563605308532715,-9.719855308532715,-14.618292808532715,4.0,2
1364,-12.578263282775879,-12.093888282775879,-8.164200782775879,-1.382951021194458,-0.28920096158981323,1.0,5
1365,-2.3932080268859863,-0.09633293002843857,-7.611958026885986,-12.401020050048828,-15.002582550048828,2.0,2
1366,-0.0003819928097072989,-7.906631946563721,-11.844132423400879,-13.336319923400879,-13.250382423400879,3.0,1
1367,-14.79076862335205,-16.032957077026367,-12.68139362335205,-4.064206123352051,-0.01733122393488884,4.0,5
1368,-16.250398635864258,-15.930086135864258,-9.562898635864258,-0.0003987947420682758,-8.031648635864258,2.0,4
1369,-13.567152976989746,-11.770277976989746,-5.645277976989746,-0.004652983043342829,-6.817152976989746,1.0,4
1370,-14.217418670654297,-13.654918670654297,-8.678356170654297,-0.16273102164268494,-1.8971060514450073,4.0,4
1371,-17.727174758911133,-17.344362258911133,-10.766236305236816,-0.0006114759016782045,-7.438111305236816,4.0,4
1372,-15.412680625915527,-15.342368125915527,-9.943930625915527,-0.39705532789230347,-1.1158053874969482,4.0,4
1373,-16.478260040283203,-9.548571586608887,-0.001697053201496601,-6.423572063446045,-15.040759086608887,2.0,3
1374,-12.956113815307617,-12.252988815307617,-7.573301792144775,-0.02642677165567875,-3.6670517921447754,3.0,4
1375,-15.186114311218262,-16.037675857543945,-11.428301811218262,-0.7329892516136169,-0.6548642516136169,5.0,5
1376,-15.254715919494629,-15.653153419494629,-10.629715919494629,-0.582840621471405,-0.817215621471405,4.0,4
1377,-16.117101669311523,-10.398350715637207,-0.5624135136604309,-0.8436635136604309,-13.343663215637207,3.0,3
1378,-16.785232543945312,-12.878982543945312,-2.6367945671081543,-0.07429463416337967,-12.363357543945312,2.0,4
1379,-14.480758666992188,-9.465133666992188,-0.027634065598249435,-3.6057591438293457,-11.668258666992188,5.0,3
1380,-9.527752876281738,-2.637127637863159,-0.0746276006102562,-8.230877876281738,-13.637127876281738,4.0,3
1381,-14.337727546691895,-12.478352546691895,-5.743978023529053,-0.07210288941860199,-2.7127277851104736,5.0,4
1382,-14.140787124633789,-14.562662124633789,-9.976724624633789,-1.76578688621521,-0.18766190111637115,2.0,5
1383,-15.19991683959961,-16.70772933959961,-12.98897933959961,-3.1530420780181885,-0.04366714134812355,5.0,5
1384,-18.345630645751953,-16.814380645751953,-6.283129692077637,-0.0018798314267769456,-11.900317192077637,3.0,4
1385,-14.081003189086914,-4.870066165924072,-0.010691151022911072,-5.823191165924072,-14.127878189086914,3.0,3
1386,-0.0018491327064111829,-15.900286674499512,-16.150285720825195,-18.267473220825195,-16.822160720825195,1.0,1
