sample_id,s2_lp1,s2_lp2,s2_lp3,s2_lp4,s2_lp5,gt_score,parsed_score
785,-13.311080932617188,-14.227273941040039,-12.984376907348633,-6.606536865234375,-0.0014228230575099587,4.0,5
786,-15.626713752746582,-12.52302074432373,-4.7531352043151855,-0.008817072957754135,-9.284384727478027,3.0,4
787,-13.841714859008789,-7.576089382171631,-0.23233938217163086,-1.5760893821716309,-10.904214859008789,4.0,3
788,-15.652261734008789,-14.214761734008789,-8.472574234008789,-0.0038244216702878475,-5.628824234008789,4.0,4
789,-17.751893997192383,-15.621212005615234,-9.555871963500977,-0.00047338721924461424,-8.687973022460938,4.0,4
790,-14.288861274719238,-15.632611274719238,-13.593548774719238,-4.882611274719238,-0.007611085660755634,3.0,5
791,-15.12649917602539,-12.718828201293945,-5.204624652862549,-0.005760733969509602,-9.295533180236816,3.0,4
792,-14.621959686279297,-11.376220703125,-3.2228124141693115,-0.04099429026246071,-9.046674728393555,4.0,4
793,-14.480647087097168,-15.410334587097168,-13.793147087097168,-5.504084587097168,-0.004084578715264797,5.0,5
794,-13.659998893737793,-9.746646881103516,-1.706874966621399,-0.2011929452419281,-7.94835090637207,5.0,4
795,-10.069567680358887,-1.3508174419403076,-0.30394241213798523,-5.8039422035217285,-11.968005180358887,3.0,3
796,-12.695679664611816,-3.718407392501831,-0.039429500699043274,-4.243975639343262,-11.587724685668945,3.0,3
797,-14.525189399719238,-13.424337387084961,-9.716950416564941,-0.015246867202222347,-4.2055888175964355,2.0,4
798,-15.386606216430664,-10.292856216430664,-1.1053563356399536,-0.4022313058376312,-10.636606216430664,2.0,4
799,-12.997684478759766,-13.005496978759766,-9.927371978759766,-1.4898717403411865,-0.2554967999458313,3.0,5
800,-13.887861251831055,-13.169111251831055,-9.551923751831055,-0.020673274993896484,-3.8956732749938965,4.0,4
801,-16.683584213256836,-13.9918212890625,-4.41937780380249,-0.013127801939845085,-9.216252326965332,3.0,4
802,-13.177631378173828,-13.294818878173828,-10.302631378173828,-2.099506378173828,-0.13075633347034454,2.0,5
803,-17.13345718383789,-15.784026145935059,-9.629196166992188,-0.004196528345346451,-5.504196643829346,3.0,4
804,-14.62293815612793,-12.115836143493652,-4.083165168762207,-0.02066521905362606,-6.926915168762207,4.0,4
805,-14.086833000183105,-14.500895500183105,-12.243083000183105,-3.4540207386016846,-0.03214585408568382,3.0,5
806,-12.8093900680542,-11.673027038574219,-7.6815505027771,-0.02530043013393879,-3.7753005027770996,4.0,4
807,-10.94522476196289,-5.421787261962891,-0.9217873215675354,-0.5155373215675354,-7.781162261962891,1.0,4
808,-15.59117317199707,-11.32554817199707,-2.6224231719970703,-0.07554811239242554,-9.54429817199707,2.0,4
809,-11.67702865600586,-6.748050212860107,-0.7111201286315918,-0.6827101707458496,-6.341800212860107,4.0,4
810,-11.407910346984863,-6.2800703048706055,-0.5414323806762695,-0.8823423385620117,-6.7445573806762695,2.0,3
811,-13.377100944519043,-8.433918952941895,-0.8060787916183472,-0.5930107831954956,-10.010623931884766,4.0,4
812,-15.62804126739502,-12.84679126739502,-6.471791744232178,-0.003041643649339676,-6.549916744232178,4.0,4
813,-13.290118217468262,-8.641680717468262,-1.6260554790496826,-0.21980546414852142,-8.719805717468262,4.0,4
814,-13.390666007995605,-13.437541007995605,-10.937541007995605,-1.3594162464141846,-0.29691630601882935,2.0,5
815,-12.381523132324219,-8.894308090209961,-1.8772625923156738,-0.17271661758422852,-6.483795642852783,2.0,4
816,-13.628029823303223,-12.839677810668945,-9.636552810668945,-0.1337115615606308,-2.079735517501831,3.0,4
817,-14.735068321228027,-15.352255821228027,-13.297568321228027,-2.6803808212280273,-0.07100588083267212,2.0,5
818,-14.232991218566895,-15.404866218566895,-14.26140022277832,-10.426173210144043,-3.707340147229843e-05,4.0,5
819,-12.508721351623535,-12.743096351623535,-9.52576732635498,-0.946222186088562,-0.4916762113571167,1.0,5
820,-12.99439525604248,-13.52564525604248,-11.15845775604248,-1.6506448984146118,-0.213144913315773,1.0,5
821,-13.354259490966797,-12.977839469909668,-10.101418495178223,-0.08721430599689484,-2.4877822399139404,1.0,4
822,-13.033202171325684,-11.584339141845703,-7.500532627105713,-0.028940893709659576,-3.594282865524292,2.0,4
823,-9.698614120483398,-1.3747506141662598,-0.29520469903945923,-5.962818622589111,-9.788102149963379,3.0,3
824,-13.836276054382324,-13.154458045959473,-9.312128067016602,-0.07917437702417374,-2.579174280166626,4.0,4
825,-14.951671600341797,-15.107921600341797,-13.061046600341797,-2.826671600341797,-0.06104661896824837,1.0,5
826,-14.238312721252441,-14.10336971282959,-11.482630729675293,-2.4627459049224854,-0.0891650840640068,2.0,5
827,-12.57080364227295,-12.792394638061523,-7.555178165435791,-0.043816279619932175,-3.24267840385437,4.0,4
828,-14.214207649230957,-9.92443561553955,-0.7752867937088013,-0.6190367937088013,-7.994036674499512,2.0,4
829,-11.330721855163574,-5.127596378326416,-0.39322149753570557,-1.1432214975357056,-8.674471855163574,3.0,3
830,-13.652958869934082,-10.485345840454102,-3.525118350982666,-0.03080032579600811,-8.340459823608398,4.0,4
831,-13.174614906311035,-14.080864906311035,-12.596489906311035,-5.908989906311035,-0.002739726100116968,2.0,5
832,-13.986784934997559,-14.721159934997559,-12.666472434997559,-3.4086601734161377,-0.03366006538271904,3.0,5
833,-9.80867862701416,-10.874019622802734,-10.071462631225586,-8.63680362701416,-0.000440262199845165,4.0,5
834,-12.4170560836792,-9.4717435836792,-4.065494060516357,-0.034243933856487274,-4.112369060516357,2.0,4
835,-15.488088607788086,-10.57331657409668,-1.013656735420227,-0.45115673542022705,-9.154281616210938,2.0,4
836,-10.789457321166992,-3.2894577980041504,-0.07922977209091187,-3.261047840118408,-7.792297840118408,4.0,3
837,-15.413259506225586,-12.053884506225586,-4.205873966217041,-0.015532003715634346,-9.433145523071289,3.0,4
838,-14.336420059204102,-8.156732559204102,-0.3442327082157135,-1.2348576784133911,-9.906732559204102,4.0,3
839,-13.450155258178711,-11.241348266601562,-5.7441887855529785,-0.019758664071559906,-4.327995777130127,3.0,4
840,-14.995226860046387,-12.715397834777832,-7.260851860046387,-0.0023297329898923635,-6.508011817932129,3.0,4
841,-14.732490539550781,-12.743854522705078,-7.431354522705078,-0.002378612756729126,-6.39442253112793,1.0,4
842,-13.235156059265137,-13.533451080322266,-10.941122055053711,-0.4439631700515747,-1.0263491868972778,4.0,4
843,-12.323622703552246,-6.073622703552246,-0.6204975247383118,-0.7767475247383118,-9.542372703552246,4.0,3
844,-15.088101387023926,-13.931851387023926,-8.189663887023926,-0.03341371566057205,-3.4240386486053467,4.0,4
845,-13.707229614257812,-13.714330673217773,-11.086490631103516,-0.40467309951782227,-1.1006951332092285,5.0,4
846,-12.476999282836914,-13.133249282836914,-10.562936782836914,-3.469186782836914,-0.03168676793575287,2.0,5
847,-13.71530818939209,-14.16062068939209,-11.27780818939209,-2.449683427810669,-0.09030836820602417,2.0,5
848,-12.50466537475586,-8.83279037475586,-1.629665493965149,-0.22341550886631012,-7.004665374755859,4.0,4
849,-13.179060935974121,-4.514998912811279,-0.03062368370592594,-3.9524986743927,-12.530623435974121,3.0,3
850,-11.317609786987305,-2.4113595485687256,-0.09885947406291962,-5.4269843101501465,-11.059797286987305,2.0,3
851,-11.140131950378418,-6.491694450378418,-1.7573193311691284,-0.1948193609714508,-5.835444450378418,2.0,4
852,-13.691536903381348,-13.265399932861328,-10.140399932861328,-0.15460452437400818,-1.9443765878677368,3.0,4
853,-12.97705364227295,-6.513986587524414,-0.15035073459148407,-1.9827367067337036,-8.093530654907227,3.0,3
854,-16.914655685424805,-15.024030685424805,-8.250593185424805,-0.000592890428379178,-8.344343185424805,3.0,4
855,-15.473593711853027,-12.682400703430176,-5.416776180267334,-0.004844119306653738,-8.24347972869873,4.0,4
856,-15.383573532104492,-13.867948532104492,-9.821073532104492,-0.008573628030717373,-4.774198532104492,5.0,4
857,-15.299139022827148,-13.104537010192871,-7.841752529144287,-0.000844479538500309,-8.154253005981445,2.0,4
858,-16.48163604736328,-13.341012001037598,-5.3019490242004395,-0.005074241664260626,-9.739449501037598,2.0,4
859,-14.668493270874023,-14.07190227508545,-10.4568452835083,-1.1244593858718872,-0.392924427986145,4.0,5
860,-14.287030220031738,-9.706063270568848,-0.8893020749092102,-0.5299270749092102,-9.108052253723145,4.0,4
861,-14.164741516113281,-14.422554016113281,-11.531929016113281,-2.4069292545318604,-0.09442929178476334,4.0,5
862,-13.771392822265625,-11.015711784362793,-5.127927303314209,-0.014291316270828247,-4.843835353851318,5.0,4
863,-14.955382347106934,-16.19757080078125,-14.619444847106934,-6.096007347106934,-0.0022574197500944138,4.0,5
864,-13.959630966186523,-7.623693943023682,-0.9361939430236816,-0.49869394302368164,-10.545568466186523,3.0,4
865,-14.046957015991211,-14.078207015991211,-11.539144515991211,-1.1797699928283691,-0.36726999282836914,4.0,5
866,-10.677087783813477,-6.544275283813477,-2.3567752838134766,-0.12240032851696014,-3.9661502838134766,2.0,4
867,-8.946588516235352,-2.0872132778167725,-0.1653381884098053,-3.5715882778167725,-9.571588516235352,1.0,3
868,-15.985766410827637,-11.085198402404785,-1.1263915300369263,-0.39201655983924866,-9.548266410827637,5.0,4
869,-12.142157554626465,-4.201817989349365,-0.03988584876060486,-3.733067750930786,-8.82823657989502,3.0,3
870,-8.350765228271484,-0.4814470410346985,-0.9644010663032532,-7.356447219848633,-12.271219253540039,1.0,2
871,-14.300910949707031,-14.183723449707031,-11.207160949707031,-0.3009113669395447,-1.3477864265441895,4.0,4
872,-14.557438850402832,-12.698063850402832,-6.846501350402832,-0.0027514954563230276,-6.627751350402832,4.0,4
873,-13.56660270690918,-13.28535270690918,-9.28535270690918,-0.3009774386882782,-1.3478524684906006,3.0,4
874,-13.192317008972168,-13.036067008972168,-9.887629508972168,-1.4657542705535889,-0.2626292109489441,4.0,5
875,-14.063069343566895,-13.239205360412598,-9.411081314086914,-0.03608100861310959,-3.3457391262054443,2.0,4
876,-13.174904823303223,-12.134422302246094,-7.177035331726074,-0.010842340998351574,-4.604592323303223,3.0,4
877,-14.982928276062012,-17.1356258392334,-14.784775733947754,-2.9594907760620117,-0.05324067175388336,4.0,5
878,-13.341102600097656,-14.458290100097656,-12.380165100097656,-5.2707905769348145,-0.0051655638962984085,1.0,5
879,-13.953903198242188,-14.719528198242188,-12.055465698242188,-3.2429659366607666,-0.0398409441113472,1.0,5
880,-11.613707542419434,-11.777059555053711,-9.355184555053711,-0.9034804105758667,-0.5199583768844604,4.0,5
881,-13.933423042297363,-14.579730033874512,-12.541378021240234,-2.6976284980773926,-0.06978660076856613,4.0,5
882,-13.673918724060059,-14.470793724060059,-11.150481224060059,-1.5879812240600586,-0.2286062240600586,3.0,5
883,-13.13186264038086,-13.54592514038086,-11.03030014038086,-2.2099876403808594,-0.11623752862215042,4.0,5
884,-12.447909355163574,-3.557284355163574,-0.041659314185380936,-4.401034355163574,-11.244784355163574,1.0,3
885,-14.60221004486084,-14.872096061706543,-12.49283504486084,-3.5297656059265137,-0.029765691608190536,1.0,5
886,-15.524701118469238,-15.886917114257812,-13.99061107635498,-4.707940101623535,-0.00907617062330246,3.0,5
887,-14.212095260620117,-12.954282760620117,-8.508970260620117,-0.0245953556150198,-3.727720260620117,2.0,4
888,-14.241668701171875,-9.757293701171875,-1.663543701171875,-0.2104187309741974,-9.522918701171875,2.0,4
889,-13.986258506774902,-10.910974502563477,-3.183702230453491,-0.044496189802885056,-8.36836051940918,4.0,4
890,-12.699673652648926,-13.871548652648926,-11.551236152648926,-2.738736629486084,-0.06686156988143921,1.0,5
891,-14.165162086486816,-10.516724586486816,-2.5792245864868164,-0.07922470569610596,-9.626099586486816,1.0,4
892,-16.103818893432617,-12.6350679397583,-4.619442939758301,-0.010068107396364212,-8.9475679397583,4.0,4
893,-12.090850830078125,-12.772668838500977,-11.2811918258667,-4.640567302703857,-0.009885403327643871,3.0,5
894,-13.04423713684082,-13.086851119995117,-10.288555145263672,-0.7004873156547546,-0.6862832903862,2.0,5
895,-14.256034851074219,-10.716972351074219,-3.138847589492798,-0.04509769752621651,-9.560722351074219,4.0,4
896,-11.994163513183594,-5.064476490020752,-0.20510143041610718,-1.720726490020752,-9.048851013183594,1.0,3
897,-12.861857414245605,-12.307169914245605,-8.572794914245605,-0.6040447950363159,-0.7915447950363159,1.0,4
898,-12.286689758300781,-13.13185977935791,-11.427314758300781,-3.373338222503662,-0.035268425941467285,3.0,5
899,-12.768653869628906,-12.917800903320312,-9.84961986541748,-0.5314381718635559,-0.8865521550178528,3.0,4
900,-13.78797721862793,-12.431443214416504,-7.708432197570801,-0.023772452026605606,-3.7737724781036377,2.0,4
901,-10.60898208618164,-0.5379592180252075,-0.9214831590652466,-4.018073081970215,-10.367505073547363,1.0,2
902,-16.39875030517578,-14.586251258850098,-11.037245750427246,-0.0003137096355203539,-8.508837699890137,4.0,4
903,-13.667465209960938,-14.511215209960938,-12.261215209960938,-3.9721527099609375,-0.01902768202126026,3.0,5
904,-14.220616340637207,-13.141070365905762,-8.865503311157227,-0.01607177034020424,-4.277435779571533,4.0,4
905,-12.303767204284668,-7.186579704284668,-0.7178296446800232,-0.6709546446800232,-9.139704704284668,4.0,4
906,-13.777573585510254,-14.886948585510254,-12.808823585510254,-4.433823585510254,-0.011948796920478344,2.0,5
907,-14.351582527160645,-13.703145027160645,-12.242207527160645,-2.2291887944447808e-05,-11.312520027160645,4.0,4
908,-14.035736083984375,-15.152923583984375,-12.863861083984375,-5.410736083984375,-0.004486020188778639,4.0,5
909,-13.904152870178223,-14.380715370178223,-11.607277870178223,-2.435403347015381,-0.09165322780609131,2.0,5
910,-14.083366394042969,-15.239616394042969,-13.333366394042969,-5.255241870880127,-0.005241699051111937,4.0,5
911,-15.338103294372559,-13.759978294372559,-8.806853294372559,-0.041228026151657104,-3.2131030559539795,3.0,4
912,-14.909521102905273,-14.159521102905273,-10.229833602905273,-0.1048332080245018,-2.3079581260681152,2.0,4
913,-13.9869384765625,-12.594892501831055,-8.610517501831055,-0.07358574122190475,-2.6517107486724854,2.0,4
914,-8.533248901367188,-1.5019986629486084,-0.2662046551704407,-4.541772842407227,-9.783248901367188,4.0,3
915,-13.424346923828125,-3.947783946990967,-0.02590906247496605,-5.072783946990967,-11.619659423828125,3.0,3
916,-13.797688484191895,-11.823257446289062,-6.198256492614746,-0.005076257977634668,-6.135756492614746,2.0,4
917,-12.63339900970459,-13.059535026550293,-11.021183013916016,-1.4473203420639038,-0.26834237575531006,4.0,5
918,-13.467140197753906,-14.006202697753906,-11.404640197753906,-1.2015156745910645,-0.3577656149864197,4.0,5
919,-13.18417739868164,-13.191279411315918,-10.76230239868164,-0.5492355823516846,-0.8617355823516846,4.0,4
920,-13.869854927062988,-14.229229927062988,-11.260479927062988,-1.791730284690857,-0.18235526978969574,4.0,5
921,-13.669172286987305,-14.473859786987305,-11.997297286987305,-2.622297763824463,-0.07542276382446289,3.0,5
922,-14.217181205749512,-11.575136184692383,-5.573715686798096,-0.005533733870834112,-7.349283695220947,5.0,4
923,-11.155940055847168,-3.163752794265747,-0.07000269740819931,-3.679377794265747,-9.726252555847168,1.0,3
924,-14.118825912475586,-5.236013412475586,-0.03288819268345833,-3.611013174057007,-12.368825912475586,2.0,3
925,-14.754813194274902,-13.04316520690918,-9.044587135314941,-0.024699103087186813,-3.7278242111206055,3.0,4
926,-12.790778160095215,-14.165778160095215,-12.157965660095215,-4.064215660095215,-0.01734059676527977,3.0,5
927,-11.684083938598633,-12.848146438598633,-10.410646438598633,-2.7387712001800537,-0.06689613312482834,2.0,5
928,-12.006049156188965,-8.795822143554688,-1.9776407480239868,-0.15945875644683838,-6.006048679351807,5.0,4
929,-12.32374382019043,-7.73780632019043,-2.2534313201904297,-0.11280626803636551,-6.76905632019043,1.0,4
930,-12.309377670288086,-5.200003147125244,-0.3875029981136322,-1.1531280279159546,-9.973440170288086,2.0,3
931,-15.14350700378418,-12.54194450378418,-5.963819980621338,-0.010694807395339012,-4.823194980621338,3.0,4
932,-13.9692964553833,-15.1177339553833,-13.4849214553833,-3.74273419380188,-0.02398429438471794,4.0,5
933,-13.968074798583984,-9.039097785949707,-0.999325692653656,-0.45955365896224976,-9.905574798583984,2.0,4
934,-15.387672424316406,-11.567359924316406,-2.9892349243164062,-0.05173501744866371,-10.082984924316406,5.0,4
935,-12.904022216796875,-13.872772216796875,-11.622772216796875,-3.864959716796875,-0.021209806203842163,3.0,5
936,-13.808773040771484,-13.433773040771484,-9.269710540771484,-0.23846067488193512,-1.550960659980774,2.0,4
937,-12.899752616882324,-13.352877616882324,-11.782565116882324,-3.7122530937194824,-0.024753063917160034,3.0,5
938,-14.542407035827637,-12.768969535827637,-6.300220012664795,-0.003344777040183544,-6.675220012664795,3.0,4
939,-12.98866081237793,-3.2620980739593506,-0.04334802180528641,-5.4964728355407715,-11.84803581237793,1.0,3
940,-12.847271919250488,-12.62710189819336,-9.871419906616211,-0.3685799837112427,-1.178238034248352,4.0,4
941,-9.749931335449219,-5.8749308586120605,-1.3351589441299438,-0.44027289748191833,-4.0780558586120605,2.0,4
942,-13.350090980529785,-14.115715980529785,-11.803215980529785,-3.5297787189483643,-0.029778650030493736,2.0,5
943,-12.262406349182129,-11.751043319702148,-8.689963340759277,-0.3661009967327118,-1.1899631023406982,4.0,4
944,-13.708709716796875,-13.950897216796875,-11.802459716796875,-2.974334955215454,-0.052460018545389175,2.0,5
945,-15.696208953857422,-11.321208953857422,-2.1962084770202637,-0.11808350682258606,-9.618083953857422,1.0,4
946,-12.540196418762207,-12.751133918762207,-9.883946418762207,-0.8526960611343384,-0.5558210611343384,3.0,5
947,-13.809575080871582,-11.94167709350586,-6.174630641937256,-0.009858726523816586,-4.924630641937256,3.0,4
948,-13.655804634094238,-14.302111625671387,-12.071998596191406,-2.4484190940856934,-0.09046497941017151,3.0,5
949,-12.68111801147461,-13.178277969360352,-11.125720977783203,-1.9566879272460938,-0.15271000564098358,3.0,5
950,-14.051676750183105,-11.026108741760254,-4.612757205963135,-0.01048308052122593,-7.837189197540283,3.0,4
951,-8.803801536560059,-1.2327793836593628,-0.35209739208221436,-5.309483528137207,-8.933062553405762,1.0,3
952,-12.374712944030762,-11.390337944030762,-7.6325249671936035,-0.21065004169940948,-1.663775086402893,3.0,4
953,-14.464949607849121,-13.918074607849121,-10.886824607849121,-0.07432463020086288,-2.636824607849121,4.0,4
954,-15.291227340698242,-13.580289840698242,-7.017789363861084,-0.0021645228844136,-6.705289363861084,4.0,4
955,-14.070728302001953,-15.016040802001953,-13.414478302001953,-4.805103302001953,-0.008228212594985962,3.0,5
956,-13.883164405822754,-13.570664405822754,-10.515976905822754,-0.7659772634506226,-0.6253522634506226,2.0,5
957,-13.777423858642578,-14.613361358642578,-12.027423858642578,-1.55086088180542,-0.2383609265089035,3.0,5
958,-14.794212341308594,-13.125178337097168,-8.700462341308594,-0.04989440739154816,-3.032848358154297,2.0,4
959,-14.213273048400879,-13.183443069458008,-9.213273048400879,-0.05134134739637375,-3.0087273120880127,4.0,4
960,-10.864205360412598,-1.348580241203308,-0.3017052412033081,-7.114205360412598,-13.465767860412598,4.0,3
961,-14.912150382995605,-10.826212882995605,-2.0449628829956055,-0.13871285319328308,-9.748087882995605,3.0,4
962,-9.534026145935059,-0.15902608633041382,-1.9331750869750977,-6.096526145935059,-11.721526145935059,1.0,2
963,-15.488261222839355,-11.066386222839355,-2.1132614612579346,-0.1288863569498062,-10.097636222839355,2.0,4
964,-14.66821575164795,-15.09009075164795,-12.11352825164795,-2.004153251647949,-0.1447782963514328,5.0,5
965,-14.435845375061035,-14.482720375061035,-11.537407875061035,-0.6624079942703247,-0.7249079942703247,4.0,4
966,-13.172870635986328,-13.899433135986328,-11.672870635986328,-3.0634961128234863,-0.04787110537290573,4.0,5
967,-15.228118896484375,-15.142891883850098,-13.644311904907227,-5.284937858581543,-0.005106738768517971,3.0,5
968,-13.657941818237305,-13.892316818237305,-11.275129318237305,-2.322004556655884,-0.10325463861227036,5.0,5
969,-13.476354598999023,-13.398229598999023,-10.528911590576172,-0.37266290187835693,-1.1681169271469116,4.0,4
970,-13.108094215393066,-14.092469215393066,-12.420594215393066,-5.037781238555908,-0.006531439255923033,5.0,5
971,-13.546086311340332,-13.496370315551758,-10.12989330291748,-1.5219404697418213,-0.24637052416801453,4.0,5
972,-15.503833770751953,-12.861077308654785,-7.025139808654785,-0.00951458141207695,-4.759514808654785,4.0,4
973,-16.120262145996094,-16.42281723022461,-14.85250473022461,-6.969692707061768,-0.0009425011812709272,4.0,5
974,-13.011419296264648,-14.144231796264648,-12.261419296264648,-4.480169296264648,-0.011419175192713737,3.0,5
975,-14.703721046447754,-13.641221046447754,-9.633408546447754,-0.19590844213962555,-1.7271584272384644,2.0,4
976,-12.14491081237793,-15.042637825012207,-13.977296829223633,-12.663376808166504,-2.4437606043647975e-05,4.0,5
977,-11.02060604095459,-3.8331058025360107,-0.12998075783252716,-2.3018558025360107,-9.47373104095459,4.0,3
978,-11.336285591125488,-5.846228122711182,-0.5905463099479675,-0.8178202509880066,-7.735432147979736,4.0,3
979,-12.558568000793457,-8.97192096710205,-1.7418071031570435,-0.19351112842559814,-8.077034950256348,4.0,4
980,-13.635832786560059,-14.174895286560059,-11.901457786560059,-2.463958263397217,-0.08895821124315262,3.0,5
981,-0.73643958568573,-0.65831458568573,-5.6739397048950195,-11.00206470489502,-14.26768970489502,2.0,2
982,-12.839115142822266,-12.668661117553711,-10.175764083862305,-0.658719539642334,-0.7297415733337402,4.0,4
983,-14.343216896057129,-12.752307891845703,-8.455431938171387,-0.01793348416686058,-4.052023410797119,3.0,4
984,-13.017800331115723,-4.161265850067139,-0.0277439896017313,-4.445357799530029,-11.10728931427002,4.0,3
985,-12.21385669708252,-12.654197692871094,-10.65135669708252,-1.3828916549682617,-0.28914159536361694,3.0,5
986,-13.826059341430664,-13.568246841430664,-9.904184341430664,-0.7010588645935059,-0.6854338645935059,3.0,5
987,-14.848834991455078,-10.372272491455078,-1.950397253036499,-0.15352225303649902,-9.887897491455078,2.0,4
988,-11.687612533569336,-4.912045478820801,-0.18193161487579346,-1.843863606452942,-7.501532554626465,3.0,3
989,-15.328146934509277,-16.671897888183594,-15.437521934509277,-10.765646934509277,-2.2053474822314456e-05,3.0,5
990,-13.900856018066406,-5.626708030700684,-0.0443221777677536,-3.226140260696411,-10.996026992797852,3.0,3
991,-10.248783111572266,-11.520090103149414,-10.95901107788086,-10.390829086303711,-0.00020549570035655051,3.0,5
992,-6.333914756774902,-0.35380086302757263,-1.2202788591384888,-6.930506706237793,-10.267863273620605,2.0,2
993,-14.867341041564941,-12.328278541564941,-5.570466041564941,-0.007966057397425175,-5.492341041564941,1.0,4
994,-15.921396255493164,-12.390146255493164,-4.218271255493164,-0.015146362595260143,-8.124521255493164,2.0,4
995,-10.824325561523438,-3.3101203441619873,-0.08568830043077469,-3.0970523357391357,-8.11125659942627,4.0,3
996,-12.935637474060059,-6.01802396774292,-0.20836596190929413,-1.6856379508972168,-8.635921478271484,4.0,3
997,-13.836956024169922,-13.346899032592773,-10.250308990478516,-0.16508080065250397,-1.8838307857513428,2.0,4
998,-14.072986602783203,-12.290315628051758,-7.205089569091797,-0.003385766176506877,-5.983497619628906,1.0,4
999,-13.704813957214355,-8.345438957214355,-1.0641884803771973,-0.42356351017951965,-10.361063957214355,1.0,4
1000,-15.155943870544434,-10.874693870544434,-3.0934441089630127,-0.046569112688302994,-10.296568870544434,3.0,4
1001,-13.975393295288086,-13.393007278442383,-9.934200286865234,-0.03363193944096565,-3.414314031600952,4.0,4
1002,-14.089436531066895,-12.818129539489746,-8.670403480529785,-0.005629756022244692,-5.24710750579834,4.0,4
1003,-14.119449615478516,-14.830387115478516,-13.025699615478516,-4.603824138641357,-0.01007436215877533,4.0,5
1004,-13.426636695861816,-13.864136695861816,-11.239136695861816,-0.8797617554664612,-0.5360117554664612,1.0,5
1005,-16.04347801208496,-11.831829071044922,-3.8914883136749268,-0.020749406889081,-9.47387409210205,1.0,4
1006,-16.32954978942871,-13.368613243103027,-6.688925743103027,-0.0014256800059229136,-8.892050743103027,4.0,4
1007,-15.439650535583496,-11.931838035583496,-4.666213512420654,-0.009963304735720158,-7.619338512420654,3.0,4
1008,-11.306300163269043,-1.5406749248504639,-0.24379998445510864,-6.165675163269043,-12.360987663269043,3.0,3
1009,-12.937487602233887,-5.429675579071045,-0.07030053436756134,-2.757800579071045,-9.820300102233887,3.0,3
1010,-14.191231727600098,-12.898618698120117,-8.267937660217285,-0.043505653738975525,-3.2224817276000977,2.0,4
1011,-12.282153129577637,-14.250903129577637,-12.836840629577637,-7.032153606414795,-0.0009034366230480373,1.0,5
1012,-14.319823265075684,-12.56556224822998,-7.0897111892700195,-0.0158469807356596,-6.876641273498535,2.0,4
1013,-11.756219863891602,-12.494855880737305,-10.847128868103027,-2.2178685665130615,-0.11559461057186127,4.0,5
1014,-13.656678199768066,-14.383240699768066,-12.219178199768066,-2.7973029613494873,-0.06292795389890671,3.0,5
1015,-12.648802757263184,-13.138859748840332,-11.67579174041748,-3.8845977783203125,-0.02096177265048027,3.0,5
1016,-13.900415420532227,-11.961495399475098,-6.613483905792236,-0.008371618576347828,-5.634790897369385,2.0,4
1017,-13.715875625610352,-13.629938125610352,-10.044000625610352,-1.169000267982483,-0.3721252679824829,2.0,5
1018,-13.10568618774414,-13.80881118774414,-12.097163200378418,-4.135515213012695,-0.016197048127651215,3.0,5
1019,-14.552667617797852,-13.865167617797852,-10.044855117797852,-0.09172990173101425,-2.4354798793792725,4.0,4
1020,-13.582416534423828,-14.262104034423828,-11.879291534423828,-2.16835355758667,-0.12147857248783112,3.0,5
1021,-13.317934036254883,-14.060121536254883,-11.849184036254883,-3.560121536254883,-0.02887163870036602,3.0,5
1022,-9.752737045288086,-3.836543560028076,-0.5268856287002563,-0.9530216455459595,-6.391940593719482,1.0,3
1023,-14.610029220581055,-10.242131233215332,-1.0645744800567627,-0.42394953966140747,-8.142699241638184,4.0,4
1024,-14.434830665588379,-12.680569648742676,-7.510115623474121,-0.237387552857399,-1.558409571647644,4.0,4
1025,-16.856273651123047,-15.36479663848877,-8.25115966796875,-0.0011595914838835597,-7.26678466796875,1.0,4
1026,-15.518783569335938,-12.190658569335938,-3.9875330924987793,-0.018783200532197952,-10.112533569335938,2.0,4
1027,-13.207295417785645,-13.647636413574219,-12.305306434631348,-5.50132942199707,-0.0041714804247021675,1.0,5
1028,-12.256021499633789,-9.216958999633789,-4.310708999633789,-0.02945888787508011,-4.170083999633789,2.0,4
1029,-9.704419136047363,-1.5716062784194946,-0.24348129332065582,-4.790356159210205,-11.345044136047363,1.0,3
1030,-12.626571655273438,-8.212509155273438,-1.8843841552734375,-0.16563409566879272,-8.368759155273438,5.0,4
1031,-13.29394817352295,-9.53613567352295,-3.020510196685791,-0.05176026001572609,-6.473635196685791,4.0,4
1032,-13.22669506072998,-12.57825756072998,-10.98450756072998,-0.00013469743134919554,-9.17200756072998,4.0,4
1033,-12.41755485534668,-10.37849235534668,-5.1363043785095215,-0.07380445301532745,-2.7300543785095215,3.0,4
1034,-15.24703598022461,-12.70016098022461,-5.364223480224609,-0.004848509095609188,-9.05172348022461,3.0,4
1035,-16.451181411743164,-13.099618911743164,-5.146494388580322,-0.0058691781014204025,-10.521493911743164,2.0,4
1036,-14.444830894470215,-13.216137886047363,-9.870967864990234,-0.15506024658679962,-1.9419903755187988,5.0,4
1037,-11.921673774719238,-12.823662757873535,-11.566559791564941,-4.023946285247803,-0.018264444544911385,2.0,5
1038,-12.005491256713867,-12.516855239868164,-10.641855239868164,-1.9202646017074585,-0.15890060365200043,3.0,5
