ID,Category,Better,img_ok,score1,o1_lp1,o1_lp2,o1_lp3,o1_lp4,o1_lp5,score2,o2_lp1,o2_lp2,o2_lp3,o2_lp4,o2_lp5
visitbench_487,open_generation/preference_task,Output1,1,4,-12.5001,-11.66416,-7.03916,-0.21103,-1.66416,5,-12.07009,-11.48416,-8.46072,-1.53884,-0.24197
nocaps_11736,open_generation/preference_task,Output1,1,5,-15.45478,-17.1579,-15.08759,-6.4079,-0.00165,4,-18.09328,-15.9626,-7.67283,-0.00096,-8.56346
nocaps_8692,open_generation/preference_task,Output2,1,4,-15.91708,-13.90003,-5.56907,-0.00657,-8.49094,4,-16.23723,-16.44319,-11.87643,-0.20456,-1.68893
visitbench_459,open_generation/preference_task,Output2,1,4,-14.81061,-15.74101,-12.45266,-0.56914,-0.83476,5,-11.59153,-12.34153,-8.34934,-0.97434,-0.47434
nocaps_6842,open_generation/preference_task,Output1,1,4,-15.87841,-15.38835,-10.0929,-0.01477,-4.23352,4,-14.15687,-14.39124,-11.25062,-0.21936,-1.62561
visitbench_148,open_generation/preference_task,Output2,1,4,-15.9148,-14.57105,-8.28199,-0.00074,-7.67261,5,-14.91102,-15.93446,-14.00477,-5.34852,-0.00477
visitbench_303,open_generation/preference_task,Output1,1,4,-14.23149,-12.96587,-7.63774,-0.01274,-4.41899,5,-13.20721,-14.60565,-12.37909,-5.50409,-0.00409
visitbench_330,open_generation/preference_task,Output1,1,4,-14.64119,-13.46222,-7.94375,-0.03182,-3.47642,4,-14.12323,-14.09979,-9.96698,-0.0451,-3.12323
nocaps_6908,open_generation/preference_task,Output2,1,4,-15.55014,-15.71349,-10.86122,-0.03309,-3.43934,4,-14.20263,-13.82763,-9.64013,-0.01513,-4.23388
nocaps_14793,open_generation/preference_task,Output2,1,4,-16.78249,-15.72425,-8.56942,-0.00692,-5.02255,5,-11.31517,-10.83079,-7.54173,-1.58861,-0.22923
nocaps_12227,open_generation/preference_task,Output2,1,4,-15.04568,-11.76443,-3.30349,-0.03787,-9.50662,5,-13.77312,-15.10125,-13.05437,-4.89812,-0.0075
nocaps_11772,open_generation/preference_task,Output1,1,5,-12.4234,-13.65209,-12.18192,-4.76715,-0.00862,4,-14.43467,-14.77558,-12.17615,-0.6932,-0.6932
nocaps_11588,open_generation/preference_task,Output2,1,4,-15.96126,-15.98967,-12.52376,-0.02802,-3.60615,4,-16.69425,-16.13317,-10.62039,-0.01101,-4.52663
nocaps_9347,open_generation/preference_task,Output2,1,5,-12.90668,-14.32003,-12.89247,-6.33707,-0.00185,4,-17.11563,-16.22784,-10.13978,-0.01478,-4.23353
nocaps_5657,open_generation/preference_task,Output1,1,4,-16.35999,-16.58016,-12.27334,-0.4921,-0.94522,4,-16.90224,-16.26303,-10.23888,-0.00451,-5.42638
nocaps_8173,open_generation/preference_task,Output2,1,5,-15.61467,-16.60898,-14.86182,-6.88597,-0.00103,5,-13.68758,-15.97664,-14.61727,-9.56258,-8e-05
visitbench_138,open_generation/preference_task,Output2,1,4,-15.81978,-15.55415,-10.89009,-0.03071,-3.49946,5,-14.20467,-15.94473,-14.44615,-9.24728,-0.00012
nocaps_9803,open_generation/preference_task,Output2,1,4,-14.10654,-14.45029,-11.43466,-0.37216,-1.16904,5,-13.13636,-13.94105,-10.94105,-2.37855,-0.0973
nocaps_9975,open_generation/preference_task,Output2,1,4,-17.00142,-16.68182,-11.10796,-0.02983,-3.52983,5,-13.3529,-14.89978,-13.1029,-6.62634,-0.00134
nocaps_5834,open_generation/preference_task,Output1,1,5,-13.16069,-15.00728,-13.79279,-9.06268,-0.00018,4,-16.96568,-15.94295,-10.44295,-0.00545,-5.25545
nocaps_11917,open_generation/preference_task,Output1,1,4,-16.53266,-16.28408,-12.9105,-0.04118,-3.21306,5,-14.42185,-15.05466,-12.06247,-1.35935,-0.29685
nocaps_14250,open_generation/preference_task,Output1,1,5,-12.16266,-14.52985,-13.78766,-12.47516,-2e-05,4,-17.58862,-16.51831,-11.45581,-0.00268,-5.94018
visitbench_371,open_generation/preference_task,Output1,1,5,-15.06988,-15.49175,-13.5855,-4.91363,-0.00738,5,-13.94612,-14.8055,-13.10095,-5.4447,-0.00436
nocaps_6715,open_generation/preference_task,Output2,1,4,-16.92607,-15.43459,-8.47011,-0.00135,-7.54823,4,-16.18907,-15.62799,-10.90498,-0.06123,-2.82686
visitbench_159,open_generation/preference_task,Output1,1,4,-15.80648,-13.85335,-6.78304,-0.00179,-7.51742,4,-15.52913,-12.89419,-5.77061,-0.00356,-8.11436
visitbench_181,open_generation/preference_task,Output1,1,4,-15.82113,-11.81332,-2.57894,-0.07894,-10.45394,4,-14.12388,-10.35825,-2.35044,-0.10044,-9.35044
visitbench_278,open_generation/preference_task,Output2,1,5,-13.87587,-14.44618,-11.5243,-1.88368,-0.16493,4,-15.12033,-13.72189,-7.72189,-0.00314,-5.92501
nocaps_11792,open_generation/preference_task,Output2,1,5,-14.09216,-14.94372,-12.14685,-3.3031,-0.03747,4,-16.70128,-15.50099,-9.10043,-0.00668,-5.0848
visitbench_211,open_generation/preference_task,Output1,1,3,-11.59703,-6.1993,-0.04021,-3.30158,-8.41521,5,-14.77006,-16.14079,-13.39861,-8.70471,-0.00017
nocaps_11315,open_generation/preference_task,Output1,1,5,-15.20913,-15.70913,-12.59194,-0.71694,-0.67007,5,-14.45523,-15.32242,-13.13492,-4.61929,-0.00992
visitbench_155,open_generation/preference_task,Output1,1,5,-13.97517,-14.70955,-12.6158,-5.05329,-0.00642,5,-15.92741,-17.04247,-15.2527,-6.66605,-0.00128
visitbench_250,open_generation/preference_task,Output2,1,5,-15.06472,-16.43191,-14.52566,-6.1116,-0.00222,4,-13.44329,-10.59954,-3.91204,-0.02142,-6.92767
visitbench_341,open_generation/preference_task,Output2,1,5,-12.01199,-13.38273,-11.90546,-6.26625,-0.00205,5,-12.04268,-12.66058,-10.03274,-1.52422,-0.24581
nocaps_5992,open_generation/preference_task,Output2,1,5,-12.78665,-13.16165,-9.80227,-1.8179,-0.17727,5,-12.62005,-12.95599,-9.66693,-1.9638,-0.1513
visitbench_495,open_generation/preference_task,Output1,1,3,-12.93339,-3.40214,-0.04277,-4.76152,-12.29277,2,-2.96712,-0.0765,-3.81087,-9.77962,-14.23275
nocaps_12612,open_generation/preference_task,Output1,1,4,-16.41219,-16.1423,-10.64515,-0.02015,-3.94202,4,-16.44204,-13.70057,-4.32699,-0.01449,-8.95199
nocaps_12607,open_generation/preference_task,Output1,1,4,-17.30544,-15.88499,-10.54408,-0.00289,-6.04976,4,-16.07987,-14.658,-11.17646,-0.00175,-6.62675
nocaps_7275,open_generation/preference_task,Output1,1,5,-13.7349,-15.50833,-13.81302,-7.57865,-0.00052,5,-12.41532,-13.37057,-11.97214,-7.75339,-0.00054
nocaps_14442,open_generation/preference_task,Output1,1,4,-17.00514,-16.06764,-9.67701,-0.02076,-3.89576,4,-17.60523,-16.34812,-9.66062,-0.00437,-5.48875
nocaps_14181,open_generation/preference_task,Output1,1,4,-16.3595,-14.31404,-8.15637,-0.00154,-8.42342,4,-14.60567,-13.90255,-10.5588,-0.07442,-2.63692
visitbench_126,open_generation/preference_task,Output2,1,3,-11.15706,-2.86018,-0.07893,-3.98518,-10.43831,4,-17.73092,-15.92694,-9.0008,-0.00081,-7.39143
nocaps_8205,open_generation/preference_task,Output1,1,5,-14.01597,-14.37108,-10.00745,-1.89239,-0.1637,4,-13.75865,-14.07115,-10.64147,-0.04772,-3.09459
nocaps_12220,open_generation/preference_task,Output2,1,4,-16.56653,-15.33073,-10.73556,-0.00687,-5.08499,5,-12.95617,-14.2985,-12.7573,-6.46469,-0.00162
visitbench_3,open_generation/preference_task,Output2,1,4,-18.01735,-16.13454,-9.5486,-0.00173,-6.40798,4,-13.79968,-7.78406,-1.39201,-0.2869,-8.1619
nocaps_12591,open_generation/preference_task,Output2,1,4,-15.66695,-13.3303,-5.04053,-0.00928,-8.93116,5,-11.50156,-13.29844,-11.61875,-4.11875,-0.01647
visitbench_0,open_generation/preference_task,Output1,1,5,-12.97353,-14.19228,-12.12978,-5.34853,-0.00478,1,-0.02385,-3.75964,-8.71703,-10.68862,-11.28237
nocaps_7493,open_generation/preference_task,Output2,1,4,-16.34914,-16.33494,-11.59346,-0.03096,-3.51534,5,-16.65472,-18.08228,-14.73995,-5.19308,-0.00557
visitbench_111,open_generation/preference_task,Output2,1,3,-9.85637,-3.65467,-0.04388,-4.07513,-11.82512,4,-15.91955,-14.21501,-6.93944,-0.00194,-7.68944
nocaps_12828,open_generation/preference_task,Output1,1,5,-14.24899,-15.43649,-12.91305,-3.28805,-0.03805,4,-17.35496,-16.26121,-9.53678,-0.00553,-5.2399
nocaps_12803,open_generation/preference_task,Output2,1,4,-16.08013,-15.81734,-10.24632,-0.01195,-4.46507,4,-13.26583,-13.42208,-9.97747,-0.53145,-0.88657
nocaps_9044,open_generation/preference_task,Output2,1,4,-15.61362,-15.59941,-10.97584,-0.08521,-2.50709,4,-14.80149,-15.16371,-10.28871,-0.03871,-3.31996
nocaps_14945,open_generation/preference_task,Output2,1,4,-16.1541,-15.41547,-11.16121,-0.0078,-4.9453,5,-15.11267,-16.83852,-13.24264,-3.4692,-0.0317
nocaps_6402,open_generation/preference_task,Output2,1,5,-14.41485,-16.03203,-14.02422,-7.15703,-0.00078,4,-16.72598,-15.42627,-8.7203,-0.00155,-6.95468
visitbench_435,open_generation/preference_task,Output2,1,5,-11.05268,-11.8183,-8.99018,-2.52142,-0.08392,4,-11.92208,-6.3752,-0.89083,-0.53145,-8.6877
nocaps_9327,open_generation/preference_task,Output1,1,5,-15.24593,-16.7161,-15.31696,-8.5911,-0.0002,5,-12.05278,-13.20122,-10.6856,-3.54497,-0.02935
visitbench_462,open_generation/preference_task,Output1,1,4,-13.37993,-11.63277,-6.46942,-0.00635,-5.94385,1,-0.18976,-1.76647,-6.34033,-10.26789,-12.19971
nocaps_5012,open_generation/preference_task,Output2,1,4,-16.72143,-15.22995,-8.20438,-0.00126,-7.45438,4,-15.21256,-14.35319,-10.07762,-0.00802,-5.16427
nocaps_9808,open_generation/preference_task,Output2,1,5,-13.33846,-14.83704,-13.69357,-7.95493,-0.00039,4,-16.28687,-15.22863,-9.0042,-0.0042,-5.70733
visitbench_240,open_generation/preference_task,Output2,1,5,-15.67949,-16.14824,-12.18944,-2.12694,-0.12694,5,-15.50744,-16.89238,-15.02449,-6.34551,-0.00176
nocaps_13838,open_generation/preference_task,Output1,1,4,-15.70824,-16.2196,-12.16562,-0.4625,-0.99375,4,-16.55574,-15.46199,-8.97903,-0.01028,-4.61966
nocaps_10309,open_generation/preference_task,Output1,1,4,-15.83201,-14.4492,-9.64451,-0.00389,-5.61326,5,-14.82014,-15.25764,-12.38264,-2.08577,-0.13264
visitbench_515,open_generation/preference_task,Output2,1,4,-14.27239,-11.01458,-3.5302,-0.0302,-7.7802,3,-11.44954,-2.76985,-0.08235,-4.1136,-12.00422
nocaps_9665,open_generation/preference_task,Output2,1,3,-13.37074,-7.62074,-0.24574,-1.52699,-9.77699,5,-14.49341,-15.72778,-13.53247,-4.71216,-0.00903
nocaps_12225,open_generation/preference_task,Output1,1,5,-13.07302,-14.40825,-12.76052,-5.34575,-0.00484,4,-17.38526,-15.96481,-10.56708,-0.00174,-6.70486
visitbench_292,open_generation/preference_task,Output1,1,5,-12.21635,-14.28311,-12.82004,-7.82715,-0.00044,5,-15.94884,-16.29045,-14.40764,-6.57952,-0.00139
nocaps_8366,open_generation/preference_task,Output1,1,5,-14.73508,-16.21164,-14.67258,-7.26633,-0.0007,5,-14.09584,-15.5099,-13.77553,-6.17396,-0.00209
nocaps_12738,open_generation/preference_task,Output2,1,5,-13.53819,-13.84288,-11.42881,-2.50694,-0.08506,4,-16.41676,-15.10284,-10.18097,-0.00199,-6.54886
visitbench_378,open_generation/preference_task,Output2,1,2,-4.52637,-0.03774,-3.64569,-9.66842,-12.83319,4,-13.988,-8.54766,-2.69539,-0.07039,-10.47664
nocaps_7392,open_generation/preference_task,Output1,1,5,-13.48806,-14.91561,-13.51647,-7.13152,-0.00084,5,-13.85954,-15.78922,-14.35954,-8.78141,-0.00016
visitbench_90,open_generation/preference_task,Output2,1,3,-9.44685,-1.02497,-0.44685,-6.52497,-12.29841,3,-12.53095,-3.57498,-0.03805,-4.68294,-10.18862
nocaps_10108,open_generation/preference_task,Output1,1,4,-17.49416,-16.07371,-9.65752,-0.00127,-6.97002,5,-14.88236,-15.67142,-13.04642,-3.0933,-0.04642
visitbench_19,open_generation/preference_task,Output2,1,4,-13.05665,-12.18307,-7.20438,-0.11631,-2.21858,5,-12.90649,-14.38377,-12.73604,-6.42212,-0.00166
nocaps_10833,open_generation/preference_task,Output2,1,4,-14.9187,-15.47978,-11.35691,-0.3491,-1.2241,4,-16.1965,-15.49338,-11.47349,-0.01469,-4.24906
nocaps_12751,open_generation/preference_task,Output2,1,5,-14.9122,-15.48251,-12.52939,-0.71689,-0.67001,4,-14.19808,-13.84652,-9.94027,-0.03402,-3.40902
nocaps_10405,open_generation/preference_task,Output1,1,4,-14.55706,-15.13234,-11.06132,-0.32694,-1.28007,4,-14.76881,-13.67506,-9.136,-0.011,-4.5735
visitbench_245,open_generation/preference_task,Output2,1,3,-12.02671,-3.70284,-0.18011,-1.96563,-9.62969,4,-17.36337,-16.01962,-10.95711,-0.00399,-5.53524
nocaps_9415,open_generation/preference_task,Output2,1,5,-13.9494,-15.10565,-12.86346,-5.50409,-0.00409,5,-13.085,-14.04381,-12.82932,-5.96852,-0.00261
visitbench_436,open_generation/preference_task,Output2,1,5,-8.62332,-9.76394,-7.17019,-2.62332,-0.07644,5,-10.25017,-13.09392,-11.67205,-9.00017,-0.00017
nocaps_6356,open_generation/preference_task,Output1,1,5,-12.41021,-14.07925,-12.53805,-5.99686,-0.00254,4,-16.26281,-16.80969,-12.46736,-0.35798,-1.20173
nocaps_10647,open_generation/preference_task,Output2,1,4,-15.2421,-14.43741,-9.91397,-0.02335,-3.77335,4,-17.62041,-16.36331,-11.57638,-0.00251,-6.03376
visitbench_152,open_generation/preference_task,Output2,1,5,-14.68558,-15.6934,-13.08402,-3.84965,-0.02152,5,-13.60675,-14.30987,-11.91641,-2.12948,-0.12663
nocaps_7409,open_generation/preference_task,Output2,1,4,-16.66249,-15.27045,-8.50766,-0.00766,-4.92954,5,-13.77796,-14.90296,-11.85609,-1.04359,-0.43421
visitbench_534,open_generation/preference_task,Output2,1,4,-14.93383,-14.81309,-9.83013,-0.37701,-1.15826,3,-13.32104,-4.09448,-0.06323,-3.1101,-12.5476
visitbench_310,open_generation/preference_task,Output2,1,5,-13.14241,-13.63957,-11.77877,-2.84411,-0.06002,5,-12.63682,-13.3712,-10.55089,-1.91026,-0.16026
nocaps_8212,open_generation/preference_task,Output1,1,5,-14.65737,-16.02456,-14.40737,-6.798,-0.00112,5,-13.85979,-14.64886,-12.72698,-4.14104,-0.01604
nocaps_7102,open_generation/preference_task,Output2,1,4,-17.48086,-16.20245,-8.61581,-0.00643,-5.08456,4,-17.71248,-15.95822,-10.00651,-0.00083,-7.73521
nocaps_14196,open_generation/preference_task,Output1,1,4,-16.86507,-15.87075,-9.73865,-0.00427,-5.59802,4,-16.2447,-15.9535,-10.8072,-0.01032,-4.58845
nocaps_13619,open_generation/preference_task,Output2,1,4,-16.91881,-16.76966,-11.41029,-0.01966,-3.94154,4,-17.49815,-17.06491,-11.40582,-0.04645,-3.09332
nocaps_8027,open_generation/preference_task,Output1,1,4,-16.5826,-15.27578,-8.32975,-0.00163,-6.986,4,-15.52718,-15.03499,-10.53499,-0.01937,-3.95687
nocaps_12910,open_generation/preference_task,Output1,1,4,-16.82541,-13.76717,-7.67342,-0.00155,-8.48734,5,-13.84452,-15.69609,-13.83671,-7.17265,-0.00077
nocaps_11531,open_generation/preference_task,Output2,1,4,-16.6057,-15.59718,-11.35712,-0.00485,-5.39547,4,-15.58015,-15.54464,-10.70373,-0.07873,-2.59436
nocaps_9230,open_generation/preference_task,Output1,1,5,-15.48127,-15.85627,-12.47346,-0.81721,-0.58284,5,-13.03354,-14.4753,-13.12587,-7.14576,-0.00087
nocaps_4824,open_generation/preference_task,Output1,1,5,-13.49133,-14.17883,-11.67102,-1.14758,-0.38196,5,-13.80694,-14.76007,-12.54913,-4.03351,-0.01788
visitbench_92,open_generation/preference_task,Output1,1,2,-10.12326,-0.07781,-2.59343,-9.82781,-14.95281,5,-10.61911,-12.23133,-10.33502,-4.80945,-0.00831
visitbench_160,open_generation/preference_task,Output1,1,5,-13.54727,-14.83634,-12.21915,-3.46915,-0.03165,4,-14.00212,-13.549,-9.83025,-0.08025,-2.56462
nocaps_9434,open_generation/preference_task,Output1,1,4,-15.27024,-15.02805,-10.16086,-0.03586,-3.34836,5,-14.47774,-15.92305,-14.04805,-6.75117,-0.00118
nocaps_5957,open_generation/preference_task,Output2,1,5,-12.79084,-14.36115,-12.85334,-6.34553,-0.00178,4,-16.42275,-15.3006,-10.70543,-0.00372,-5.6756
nocaps_13275,open_generation/preference_task,Output2,1,5,-14.4443,-15.32712,-12.78024,-4.23337,-0.01462,5,-14.4934,-16.23559,-14.33715,-6.71996,-0.00121
nocaps_13347,open_generation/preference_task,Output1,1,5,-13.96882,-16.07038,-14.62507,-9.67195,-7e-05,5,-13.46141,-15.10985,-13.55516,-7.68797,-0.00047
visitbench_101,open_generation/preference_task,Output1,1,3,-9.31111,-0.78839,-0.61793,-5.07674,-11.10018,3,-8.64864,-1.70261,-0.22534,-3.96114,-8.31057
nocaps_10013,open_generation/preference_task,Output1,1,4,-16.67103,-16.29461,-11.52189,-0.03751,-3.30314,4,-16.07793,-14.77111,-8.70719,-0.00407,-5.84782
nocaps_5065,open_generation/preference_task,Output2,1,5,-15.45469,-17.31549,-15.70327,-8.83538,-0.00015,4,-16.60079,-16.21727,-10.55249,-0.05249,-2.97437
nocaps_11493,open_generation/preference_task,Output2,1,4,-17.14174,-15.21205,-8.76674,-0.00112,-7.00112,5,-13.76588,-15.82057,-14.20338,-8.29713,-0.00025
nocaps_12264,open_generation/preference_task,Output1,1,4,-17.46094,-15.83452,-10.41548,-0.00213,-7.28338,4,-17.88326,-16.28525,-10.77388,-0.00116,-7.17303
nocaps_7704,open_generation/preference_task,Output2,1,5,-15.14594,-16.48117,-13.59481,-6.86043,-0.00106,4,-16.55577,-15.90236,-11.75463,-0.00605,-5.13105
nocaps_6998,open_generation/preference_task,Output1,1,4,-15.85349,-15.31371,-11.61343,-0.01116,-4.52678,4,-17.88184,-16.70286,-11.80229,-0.00258,-6.04945
nocaps_9861,open_generation/preference_task,Output1,1,4,-15.37867,-15.81901,-12.60168,-0.1102,-2.26645,4,-13.60757,-13.44351,-9.61538,-0.08413,-2.52163
nocaps_6689,open_generation/preference_task,Output1,1,5,-14.78285,-16.2516,-14.11098,-6.4391,-0.0016,4,-16.81256,-15.42052,-8.75149,-0.00149,-7.01711
visitbench_107,open_generation/preference_task,Output1,1,2,-5.05303,-0.0999,-2.42803,-7.69365,-12.45146,2,-3.51453,-0.04578,-4.20203,-10.85828,-15.59266
nocaps_14528,open_generation/preference_task,Output2,1,4,-14.91757,-13.84726,-8.73789,-0.00351,-5.94101,5,-15.08566,-15.66378,-12.62472,-0.89816,-0.52316
nocaps_14821,open_generation/preference_task,Output1,1,5,-15.61088,-16.04696,-15.73872,-9.37509,-9e-05,4,-14.98139,-13.36207,-6.22428,-0.0169,-4.25553
visitbench_194,open_generation/preference_task,Output1,1,4,-16.70442,-14.16535,-7.09504,-0.00129,-7.73567,5,-14.07386,-14.24574,-10.98793,-1.61293,-0.2223
nocaps_14373,open_generation/preference_task,Output2,1,4,-15.12449,-15.07478,-10.65006,-0.10319,-2.33756,4,-16.85544,-16.43641,-11.37817,-0.03442,-3.39379
nocaps_12725,open_generation/preference_task,Output1,1,4,-15.75795,-15.95326,-12.10951,-0.18764,-1.76576,5,-14.67298,-16.11048,-14.11829,-6.8136,-0.0011
visitbench_279,open_generation/preference_task,Output2,1,3,-14.73252,-7.80283,-0.19346,-1.74033,-11.02158,3,-13.55916,-7.67848,-0.61882,-0.77507,-8.562
nocaps_13941,open_generation/preference_task,Output2,1,4,-16.12522,-15.39866,-11.03147,-0.01585,-4.15647,5,-13.25817,-14.98474,-13.55505,-7.96911,-0.00036
nocaps_6072,open_generation/preference_task,Output1,1,4,-16.4806,-16.24622,-12.01966,-0.03529,-3.36341,4,-16.14243,-15.87965,-12.35692,-0.04584,-3.10834
nocaps_5239,open_generation/preference_task,Output2,1,4,-15.50393,-14.15237,-9.39455,-0.00393,-5.75393,4,-17.56509,-16.70572,-12.21708,-0.01538,-4.18725
nocaps_9789,open_generation/preference_task,Output2,1,5,-13.89216,-15.31403,-13.31403,-6.48591,-0.00153,4,-16.24742,-15.48037,-11.00594,-0.01162,-4.52725
nocaps_14013,open_generation/preference_task,Output1,1,4,-15.53597,-14.80443,-9.10131,-0.00756,-4.92943,4,-15.79237,-16.09776,-12.92305,-0.01112,-4.57078
visitbench_192,open_generation/preference_task,Output2,1,5,-15.30551,-15.71034,-12.70608,-0.78278,-0.61091,5,-15.97043,-16.41077,-12.35963,-3.07838,-0.04713
nocaps_10167,open_generation/preference_task,Output1,1,5,-17.31054,-18.39719,-14.59676,-2.46395,-0.08895,4,-15.97346,-15.59704,-10.5175,-0.04875,-3.04875
nocaps_5227,open_generation/preference_task,Output2,1,5,-13.2155,-15.05143,-13.12956,-5.39518,-0.00456,5,-13.31265,-15.25796,-13.96108,-8.9064,-0.00015
visitbench_396,open_generation/preference_task,Output2,1,5,-13.43769,-15.14934,-11.49877,-4.24878,-0.0144,5,-12.39756,-13.921,-11.08506,-3.80381,-0.02256
nocaps_7199,open_generation/preference_task,Output2,1,5,-13.06201,-14.37451,-12.07764,-1.66357,-0.21045,5,-12.9065,-14.85962,-13.75025,-8.35962,-0.00025
nocaps_6781,open_generation/preference_task,Output2,1,4,-17.03266,-15.97443,-9.64204,-0.00141,-6.89204,4,-15.63252,-14.82996,-9.13252,-0.00752,-5.11689
nocaps_13525,open_generation/preference_task,Output2,1,4,-15.20535,-14.45251,-9.98518,-0.16984,-1.86302,4,-15.87442,-15.32755,-11.45681,-0.00085,-7.28067
visitbench_503,open_generation/preference_task,Output1,1,4,-12.78655,-11.89592,-6.64592,-0.16155,-1.91155,2,-4.95885,-0.06823,-2.83385,-8.84948,-13.88854
nocaps_11510,open_generation/preference_task,Output2,1,5,-12.01682,-13.72776,-12.32932,-6.7512,-0.0012,4,-16.37984,-16.14547,-12.63695,-0.06593,-2.75343
visitbench_89,open_generation/preference_task,Output2,1,4,-14.93087,-10.3428,-1.37121,-0.29309,-10.57434,5,-11.72365,-11.50348,-8.25063,-2.12847,-0.12706
visitbench_338,open_generation/preference_task,Output1,1,4,-16.0023,-15.02574,-10.2523,-0.01792,-4.03355,4,-15.13015,-14.50515,-9.7864,-0.00515,-5.2864
nocaps_14272,open_generation/preference_task,Output2,1,5,-13.75068,-14.8913,-12.50849,-4.77412,-0.00849,4,-15.4615,-15.35213,-11.49275,-0.0865,-2.49275
visitbench_44,open_generation/preference_task,Output1,1,5,-13.07796,-14.1291,-12.22569,-4.64046,-0.00978,4,-15.62501,-15.9233,-11.66194,-0.69319,-0.69319
visitbench_201,open_generation/preference_task,Output1,1,4,-16.18147,-14.01741,-6.37679,-0.00179,-9.54866,4,-14.56946,-12.88196,-6.80383,-0.00696,-5.14758
nocaps_8069,open_generation/preference_task,Output2,1,4,-17.06337,-15.25939,-9.93269,-0.00087,-7.79774,4,-16.19537,-14.56185,-8.99367,-0.00219,-7.70532
visitbench_56,open_generation/preference_task,Output1,1,3,-11.9286,-5.52235,-0.0678,-2.79508,-9.4428,4,-14.81941,-14.59924,-11.47424,-0.35777,-1.20152
nocaps_5203,open_generation/preference_task,Output2,1,5,-13.33723,-16.42601,-13.62629,-6.65754,-0.00129,5,-12.89977,-14.50488,-11.30957,-4.12988,-0.01625
nocaps_7535,open_generation/preference_task,Output2,1,4,-16.08601,-14.99936,-9.44539,-0.00789,-4.92976,4,-15.05747,-14.8934,-11.11997,-0.04184,-3.19809
visitbench_443,open_generation/preference_task,Output2,1,1,-0.01337,-4.3415,-8.43525,-11.8415,-10.7165,4,-16.61189,-14.06928,-7.32212,-0.0011,-7.8136
visitbench_34,open_generation/preference_task,Output1,1,4,-13.84437,-9.87562,-2.14125,-0.12562,-9.09437,3,-13.03533,-7.09783,-0.36346,-1.19158,-9.78533
visitbench_498,open_generation/preference_task,Output1,1,4,-16.39467,-15.46499,-10.62905,-0.00405,-5.51967,4,-15.50629,-12.58441,-5.13129,-0.00629,-8.14691
visitbench_134,open_generation/preference_task,Output1,1,5,-13.47599,-14.29986,-12.31122,-3.73167,-0.02429,5,-12.89572,-14.13862,-12.21391,-4.41561,-0.0122
nocaps_11940,open_generation/preference_task,Output1,1,4,-13.88149,-13.71743,-10.85805,-0.24868,-1.5143,4,-15.99464,-16.04152,-11.82277,-0.01027,-4.58839
visitbench_544,open_generation/preference_task,Output1,1,5,-13.76142,-15.84735,-13.7536,-5.6286,-0.0036,5,-13.9394,-15.57222,-13.6894,-6.26753,-0.0019
nocaps_5371,open_generation/preference_task,Output1,1,4,-14.96601,-14.70039,-10.85664,-0.15351,-1.95039,4,-16.14594,-13.8306,-4.72833,-0.00958,-8.5252
nocaps_12614,open_generation/preference_task,Output2,1,4,-17.08242,-15.11509,-7.31395,-0.00145,-8.23583,4,-18.01929,-16.44259,-9.29912,-0.00224,-6.20537
nocaps_11901,open_generation/preference_task,Output1,1,4,-16.74595,-15.21186,-8.2985,-0.00163,-7.51725,5,-13.28968,-14.9303,-13.26624,-7.40687,-0.00062
nocaps_7203,open_generation/preference_task,Output2,1,4,-16.86936,-15.06468,-9.5803,-0.00218,-6.23655,4,-17.33684,-15.49735,-8.06412,-0.00162,-7.11099
visitbench_490,open_generation/preference_task,Output2,1,4,-16.01912,-16.15406,-12.23361,-0.15122,-1.96372,4,-13.61563,-13.27472,-9.56023,-0.22784,-1.59148
nocaps_13724,open_generation/preference_task,Output2,1,5,-12.35723,-13.39416,-12.12995,-5.07739,-0.00637,4,-16.33804,-16.40196,-11.90054,-0.07241,-2.66616
visitbench_494,open_generation/preference_task,Output1,1,3,-14.56449,-7.72642,-0.17954,-1.80881,-10.41676,4,-15.77176,-14.59208,-9.17801,-0.00614,-5.11551
nocaps_6933,open_generation/preference_task,Output1,1,4,-17.99002,-16.88206,-10.36217,-0.0028,-5.9403,4,-17.13831,-16.88263,-11.45081,-0.06018,-2.84143
visitbench_201,open_generation/preference_task,Output1,1,4,-15.23765,-13.80015,-7.94078,-0.00328,-5.84703,5,-13.30496,-14.06277,-11.28152,-3.07839,-0.04714
nocaps_4736,open_generation/preference_task,Output1,1,4,-16.70487,-16.27164,-12.20203,-0.00885,-4.74323,4,-16.42237,-16.55731,-11.92236,-0.17236,-1.84424
visitbench_258,open_generation/preference_task,Output1,1,5,-11.60889,-12.87309,-9.59895,-2.95832,-0.05349,4,-15.88326,-14.27388,-8.7817,-0.00045,-8.23908
nocaps_8402,open_generation/preference_task,Output2,1,4,-16.24954,-16.56204,-12.07056,-0.36744,-1.17994,5,-16.74795,-18.1613,-14.689,-4.68119,-0.00932
visitbench_220,open_generation/preference_task,Output1,1,3,-11.03729,-3.5451,-0.21698,-1.7951,-10.24042,3,-12.94119,-5.6365,-0.37087,-1.18337,-10.59744
visitbench_493,open_generation/preference_task,Output2,1,5,-15.30608,-16.15125,-13.72938,-2.37852,-0.09727,5,-12.91776,-13.45754,-11.90924,-4.35952,-0.01293
