ID,Category,Better,img_ok,score1,o1_lp1,o1_lp2,o1_lp3,o1_lp4,o1_lp5,score2,o2_lp1,o2_lp2,o2_lp3,o2_lp4,o2_lp5
visitbench_197,open_generation/preference_task,Output1,1,5,-14.47305,-15.2543,-12.98868,-3.92617,-0.01992,3,-13.56892,-4.77205,-0.02205,-4.31892,-10.88142
visitbench_116,open_generation/preference_task,Output1,1,5,-14.4455,-16.21113,-14.5705,-8.59394,-0.00019,5,-16.88496,-17.38282,-15.85157,-11.46876,-1e-05
nocaps_14149,open_generation/preference_task,Output2,1,4,-16.12477,-16.30233,-11.59779,-0.16029,-1.91029,4,-16.21786,-16.78604,-12.4494,-0.41815,-1.0744
visitbench_316,open_generation/preference_task,Output2,1,4,-15.29307,-12.77745,-5.81651,-0.00401,-7.11338,5,-13.58884,-14.00078,-11.98373,-2.75078,-0.06612
nocaps_7780,open_generation/preference_task,Output2,1,4,-17.18074,-15.63954,-8.93926,-0.00176,-6.87676,4,-13.63067,-12.84161,-8.93536,-0.07599,-2.62286
nocaps_8762,open_generation/preference_task,Output2,1,4,-15.36132,-13.64257,-6.87695,-0.00195,-7.50195,5,-13.94512,-13.95223,-10.99768,-1.76473,-0.18802
nocaps_9031,open_generation/preference_task,Output1,1,5,-14.61764,-16.32858,-14.68014,-7.70358,-0.00046,5,-15.95391,-16.27422,-14.68828,-7.15703,-0.00078
nocaps_9386,open_generation/preference_task,Output1,1,4,-16.3863,-15.00349,-9.76912,-0.00349,-5.76912,5,-12.75628,-13.96366,-13.04747,-7.52901,-0.0006
visitbench_78,open_generation/preference_task,Output1,1,4,-14.88415,-13.22932,-7.47648,-0.00489,-5.64978,5,-12.92804,-13.16242,-10.66242,-1.61412,-0.22208
nocaps_14238,open_generation/preference_task,Output2,1,5,-14.21172,-15.83814,-14.65206,-9.94325,-7e-05,4,-16.85777,-16.62339,-11.28106,-0.03106,-3.49981
visitbench_334,open_generation/preference_task,Output1,1,4,-14.92926,-13.65582,-8.04644,-0.01519,-4.21832,4,-13.56214,-8.7397,-1.83629,-0.17436,-9.03799
visitbench_12,open_generation/preference_task,Output1,1,4,-15.31414,-13.12664,-6.75164,-0.00164,-7.73602,5,-16.16718,-16.92712,-14.64019,-6.03224,-0.00241
nocaps_11686,open_generation/preference_task,Output1,1,4,-16.45433,-16.63189,-12.0353,-0.23842,-1.55092,4,-16.71918,-16.57004,-13.21777,-0.07004,-2.69504
nocaps_5454,open_generation/preference_task,Output1,1,4,-16.45451,-15.04826,-9.51701,-0.00139,-6.76701,5,-13.1254,-14.33989,-13.27454,-7.94074,-0.0004
visitbench_228,open_generation/preference_task,Output1,1,4,-10.92227,-9.23477,-4.82852,-0.06289,-2.98477,4,-15.06373,-14.02467,-9.05592,-0.00905,-4.7278
visitbench_453,open_generation/preference_task,Output2,1,4,-12.17586,-12.56648,-9.15242,-0.41805,-1.0743,5,-13.44541,-14.01572,-10.36728,-1.17978,-0.36728
nocaps_14247,open_generation/preference_task,Output2,1,4,-15.30643,-13.42361,-7.51736,-0.00174,-7.29861,4,-16.68374,-14.95788,-6.93942,-0.00192,-8.31442
visitbench_539,open_generation/preference_task,Output1,1,4,-14.98559,-13.5559,-7.92309,-0.00122,-7.56372,4,-15.76898,-14.68304,-9.40179,-0.01117,-4.51117
visitbench_24,open_generation/preference_task,Output2,1,5,-15.26753,-16.07221,-14.47846,-6.26753,-0.0019,5,-15.07449,-15.86285,-14.20802,-4.86711,-0.00773
nocaps_14066,open_generation/preference_task,Output2,1,4,-16.84474,-16.68139,-11.09474,-0.01661,-4.11036,4,-17.00689,-16.28246,-11.46002,-0.01684,-4.09496
visitbench_165,open_generation/preference_task,Output2,1,3,-11.13352,-1.77983,-0.18892,-5.67188,-11.43253,4,-14.56516,-11.62482,-4.27396,-0.02681,-4.39754
nocaps_8642,open_generation/preference_task,Output1,1,5,-12.77457,-14.68863,-13.18082,-6.79801,-0.00113,4,-16.53436,-14.99529,-8.97186,-0.00311,-5.86248
nocaps_8813,open_generation/preference_task,Output1,1,5,-12.94323,-14.12931,-12.60232,-5.88357,-0.00289,4,-18.0514,-16.63805,-9.79856,-0.00169,-6.67356
visitbench_531,open_generation/preference_task,Output2,1,5,-9.2146,-10.57397,-7.0271,-1.79272,-0.18335,4,-13.97314,-11.87157,-5.89501,-0.00439,-6.44189
nocaps_10662,open_generation/preference_task,Output1,1,4,-17.83238,-15.97158,-8.36079,-0.00141,-7.09516,4,-16.25845,-16.04538,-11.60788,-0.07663,-2.60788
nocaps_4863,open_generation/preference_task,Output2,1,4,-16.12638,-16.37496,-12.20309,-0.28121,-1.40621,4,-14.44902,-14.78283,-10.23169,-0.09106,-2.45044
nocaps_12629,open_generation/preference_task,Output1,1,4,-17.55888,-15.02337,-8.16257,-0.00064,-8.53189,4,-17.16533,-15.78039,-8.67385,-0.00198,-7.04885
nocaps_13578,open_generation/preference_task,Output1,1,4,-17.62773,-16.39904,-10.17461,-0.00273,-6.00273,5,-13.22706,-14.92237,-13.43799,-7.64112,-0.00049
nocaps_7639,open_generation/preference_task,Output2,1,4,-16.36847,-14.57941,-9.06378,-0.00128,-6.98566,4,-17.07502,-16.50684,-10.99689,-0.04377,-3.15314
nocaps_10202,open_generation/preference_task,Output1,1,4,-16.07004,-12.98055,-5.31009,-0.00611,-9.22486,4,-16.20443,-15.49421,-11.46722,-0.01125,-4.51125
visitbench_172,open_generation/preference_task,Output1,1,5,-12.14141,-10.77777,-7.06328,-1.31045,-0.31613,5,-14.64132,-16.33166,-14.74786,-7.28195,-0.0007
nocaps_10793,open_generation/preference_task,Output1,1,5,-12.35824,-13.57273,-12.00313,-4.24744,-0.01449,5,-14.09528,-15.68903,-13.65778,-6.48591,-0.00153
nocaps_13390,open_generation/preference_task,Output2,1,5,-14.95089,-16.3337,-13.99776,-5.19308,-0.00558,5,-16.10148,-17.33018,-13.55816,-2.23785,-0.11285
visitbench_175,open_generation/preference_task,Output1,1,5,-15.51571,-17.14923,-15.60804,-9.44326,-8e-05,5,-15.52804,-17.33912,-14.29012,-6.86043,-0.00105
nocaps_9770,open_generation/preference_task,Output1,1,4,-16.75834,-16.05521,-11.38192,-0.01686,-4.09498,4,-16.01946,-14.96832,-8.64446,-0.00384,-6.01946
visitbench_186,open_generation/preference_task,Output2,1,5,-13.65577,-14.20264,-10.94483,-1.53858,-0.2417,5,-13.46831,-14.52655,-12.24672,-4.10752,-0.01661
nocaps_12385,open_generation/preference_task,Output2,1,4,-16.22362,-15.76907,-10.04464,-0.04464,-3.13839,5,-13.36737,-15.48456,-14.18769,-8.67206,-0.00018
nocaps_9547,open_generation/preference_task,Output2,1,5,-14.04391,-15.11422,-13.19235,-5.33297,-0.00485,4,-15.31139,-14.71764,-10.35827,-0.04577,-3.10827
visitbench_567,open_generation/preference_task,Output1,1,4,-14.58706,-14.67939,-9.78024,-0.06149,-2.82711,4,-17.85251,-16.8724,-12.98746,-0.00308,-5.79996
nocaps_7193,open_generation/preference_task,Output1,1,4,-16.87973,-15.77178,-8.96212,-0.00899,-4.74337,5,-14.88405,-16.6028,-15.16814,-7.56303,-0.00053
nocaps_5511,open_generation/preference_task,Output1,1,5,-12.92763,-13.43544,-10.34951,-2.09951,-0.13076,4,-11.59597,-9.53347,-3.9241,-0.25222,-1.59597
visitbench_96,open_generation/preference_task,Output2,1,5,-12.00801,-11.29707,-7.1877,-1.9377,-0.15645,4,-14.72464,-13.74026,-8.94339,-0.00589,-5.17776
visitbench_553,open_generation/preference_task,Output1,1,5,-12.47908,-14.31147,-11.25749,-2.1822,-0.1197,4,-4.94819,-3.0462,-1.88143,-0.27631,-3.38569
visitbench_233,open_generation/preference_task,Output2,1,5,-13.29789,-14.93851,-13.13383,-6.90726,-0.00101,4,-15.85077,-14.80389,-9.69452,-0.00702,-4.97577
nocaps_5913,open_generation/preference_task,Output1,1,4,-16.66908,-16.54124,-11.84379,-0.14067,-2.03129,4,-16.59199,-16.20136,-10.91585,-0.08773,-2.47835
nocaps_13235,open_generation/preference_task,Output1,1,4,-15.73264,-15.17866,-9.869,-0.00963,-4.72838,4,-14.35037,-14.57693,-10.71756,-0.06131,-2.82693
nocaps_13039,open_generation/preference_task,Output2,1,4,-13.74081,-13.88925,-10.88925,-0.20175,-1.70175,5,-14.05656,-15.52531,-13.62687,-6.28312,-0.00188
nocaps_14635,open_generation/preference_task,Output2,1,5,-14.60991,-16.22709,-14.37553,-7.54741,-0.00053,4,-16.19181,-16.57533,-12.04977,-0.17477,-1.83102
visitbench_68,open_generation/preference_task,Output2,1,5,-16.15378,-16.79299,-14.3214,-2.25179,-0.11117,5,-13.30092,-14.19581,-12.43445,-5.21854,-0.00547
visitbench_358,open_generation/preference_task,Output1,1,5,-15.56278,-17.32841,-15.58622,-8.17216,-0.00028,5,-15.44892,-16.58954,-14.64423,-5.6286,-0.0036
nocaps_9316,open_generation/preference_task,Output2,1,4,-16.03122,-14.61787,-9.24145,-0.00281,-7.15906,4,-15.18981,-15.4597,-11.5293,-0.32617,-1.2793
visitbench_173,open_generation/preference_task,Output1,1,4,-17.0555,-15.07112,-8.45393,-0.00081,-7.50081,4,-14.52638,-13.042,-7.19044,-0.00294,-6.19044
nocaps_5104,open_generation/preference_task,Output1,1,4,-17.04547,-16.54831,-11.26706,-0.03268,-3.43893,4,-14.4525,-14.10094,-10.14782,-0.03844,-3.30407
visitbench_66,open_generation/preference_task,Output1,1,5,-13.39698,-14.61147,-12.45238,-4.6967,-0.0092,4,-15.2936,-13.23394,-6.70695,-0.00241,-6.96263
nocaps_5426,open_generation/preference_task,Output1,1,5,-14.79858,-16.04077,-14.00171,-6.37671,-0.00171,4,-16.20872,-14.95872,-8.66184,-0.00559,-5.22434
nocaps_7047,open_generation/preference_task,Output2,1,4,-14.93132,-14.27507,-9.90007,-0.00945,-4.69695,4,-15.27645,-14.13582,-9.23738,-0.00301,-5.97176
nocaps_4927,open_generation/preference_task,Output2,1,4,-16.77343,-15.4169,-8.89133,-0.0007,-8.71945,5,-13.38142,-14.65486,-12.5533,-5.0533,-0.00642
visitbench_236,open_generation/preference_task,Output2,1,2,-9.10449,-0.26926,-1.53346,-3.93403,-8.74937,1,-0.00875,-4.76727,-9.17068,-10.84327,-9.83546
nocaps_5259,open_generation/preference_task,Output2,1,5,-13.75942,-15.45473,-13.51723,-6.43911,-0.00161,5,-14.5332,-15.45508,-12.93945,-2.12695,-0.12695
visitbench_481,open_generation/preference_task,Output2,1,5,-10.31603,-12.58166,-9.78478,-5.67541,-0.00353,4,-14.90425,-11.78706,-4.32612,-0.01362,-8.373
nocaps_12984,open_generation/preference_task,Output1,1,4,-17.24906,-15.06866,-6.92377,-0.0019,-8.34565,4,-16.43644,-15.93218,-10.63247,-0.03872,-3.27309
nocaps_10211,open_generation/preference_task,Output2,1,4,-16.75428,-15.38355,-8.47019,-0.00144,-7.23582,4,-15.59948,-15.3509,-10.41198,-0.05261,-2.97448
visitbench_137,open_generation/preference_task,Output2,1,5,-15.0543,-15.08981,-11.57419,-0.76595,-0.62532,5,-13.1461,-13.40889,-10.9586,-2.59213,-0.07792
nocaps_5846,open_generation/preference_task,Output2,1,5,-14.29559,-15.36803,-11.65212,-1.24587,-0.33962,4,-15.17012,-15.39029,-10.38745,-0.07495,-2.63745
nocaps_12807,open_generation/preference_task,Output1,1,4,-17.51985,-15.29684,-7.37638,-0.00138,-8.28263,4,-17.03561,-15.57965,-9.03277,-0.00152,-7.1109
nocaps_9182,open_generation/preference_task,Output2,1,4,-15.36229,-14.15916,-9.3701,-0.01072,-4.57322,4,-17.83337,-16.61888,-11.70411,-0.00383,-5.58195
nocaps_11654,open_generation/preference_task,Output2,1,4,-17.368,-15.76289,-10.31544,-0.00152,-7.0484,5,-13.46173,-14.38503,-12.59525,-4.6123,-0.01003
nocaps_12770,open_generation/preference_task,Output2,1,4,-17.02494,-14.97949,-6.98659,-0.00221,-7.28346,4,-15.18437,-14.02031,-9.98125,-0.02812,-3.59062
visitbench_480,open_generation/preference_task,Output2,1,5,-11.03816,-12.04597,-8.41316,-1.60066,-0.22566,3,-13.49001,-6.53689,-0.14626,-2.00564,-11.99782
nocaps_11030,open_generation/preference_task,Output1,1,5,-13.52555,-14.50211,-12.08805,-4.6193,-0.00992,4,-14.56782,-14.73188,-11.56,-0.23188,-1.57563
nocaps_7806,open_generation/preference_task,Output1,1,4,-16.95358,-15.94506,-11.86835,-0.01182,-4.44932,4,-16.85271,-16.12828,-12.00186,-0.0118,-4.4493
nocaps_13751,open_generation/preference_task,Output2,1,4,-15.32839,-15.3355,-12.11817,-0.10965,-2.2659,5,-14.61533,-15.47471,-11.93777,-1.35965,-0.29715
visitbench_430,open_generation/preference_task,Output2,1,4,-16.09767,-12.85548,-4.46485,-0.01173,-9.66798,3,-12.44748,-2.87717,-0.06467,-5.06467,-11.97092
visitbench_348,open_generation/preference_task,Output2,1,3,-9.87871,-3.06763,-0.1699,-2.21535,-8.63581,5,-13.80701,-15.3411,-12.89792,-8.63229,-0.00019
nocaps_4936,open_generation/preference_task,Output1,1,4,-16.58792,-16.09076,-11.83649,-0.00411,-5.52968,4,-16.49897,-16.96062,-12.51175,-0.418,-1.07425
visitbench_305,open_generation/preference_task,Output2,1,4,-13.51618,-13.50908,-9.68806,-0.22783,-1.59147,4,-15.16473,-12.72865,-3.92751,-0.02126,-9.13064
nocaps_12829,open_generation/preference_task,Output2,1,5,-14.11147,-15.68178,-13.73647,-6.17397,-0.00209,4,-17.35422,-16.82865,-11.68519,-0.06019,-2.84144
nocaps_14406,open_generation/preference_task,Output2,1,5,-13.13305,-14.95336,-14.92069,-8.40648,-0.00023,5,-15.03863,-16.19488,-15.46476,-4.91363,-0.00738
nocaps_5906,open_generation/preference_task,Output1,1,4,-14.08259,-14.26228,-10.87165,-0.30915,-1.32478,5,-15.70814,-16.46809,-12.55189,-1.30189,-0.31752
nocaps_6614,open_generation/preference_task,Output1,1,4,-16.95918,-16.31998,-10.86969,-0.01032,-4.58844,4,-15.79928,-15.77087,-11.73678,-0.33053,-1.26803
nocaps_11874,open_generation/preference_task,Output1,1,5,-13.08935,-13.80668,-12.19446,-3.18168,-0.04248,5,-13.03649,-13.91007,-12.58905,-4.52797,-0.01093
nocaps_13736,open_generation/preference_task,Output2,1,4,-16.14481,-15.4495,-10.90262,-0.012,-4.43387,4,-17.53245,-15.88472,-9.11057,-0.0012,-7.0012
nocaps_14529,open_generation/preference_task,Output2,1,4,-15.90618,-16.43885,-12.39055,-0.56243,-0.84368,5,-14.05109,-15.22296,-13.51203,-5.47296,-0.00421
visitbench_182,open_generation/preference_task,Output1,1,4,-14.47814,-13.53709,-11.44547,-0.13865,-2.0449,4,-11.94058,-9.63589,-4.2062,-0.04995,-3.3937
visitbench_70,open_generation/preference_task,Output1,1,4,-14.06327,-13.55901,-9.75929,-0.14282,-2.01782,5,-13.94167,-14.71582,-12.30105,-3.57946,-0.02832
visitbench_336,open_generation/preference_task,Output2,1,4,-15.52059,-12.03337,-3.27343,-0.03905,-9.78905,3,-10.64668,-2.93361,-0.05577,-6.89952,-12.56358
nocaps_12891,open_generation/preference_task,Output1,1,4,-17.40623,-15.90055,-8.86077,-0.0014,-7.0639,4,-17.72425,-16.08363,-8.70437,-0.00124,-7.06374
nocaps_11614,open_generation/preference_task,Output2,1,4,-15.47938,-15.22157,-11.22938,-0.01063,-4.55751,4,-17.53098,-15.67729,-8.32928,-0.00115,-7.18865
nocaps_12121,open_generation/preference_task,Output1,1,5,-13.62516,-15.75016,-14.18766,-8.79704,-0.00016,4,-15.74007,-15.06038,-11.09945,-0.03695,-3.3182
visitbench_256,open_generation/preference_task,Output1,1,5,-15.49103,-16.67001,-14.41148,-6.03791,-0.00239,4,-16.98521,-14.96177,-7.28209,-0.00084,-9.11021
nocaps_13199,open_generation/preference_task,Output2,1,4,-15.33086,-15.62915,-11.31523,-0.09648,-2.39336,5,-14.22432,-14.95088,-12.50557,-3.86495,-0.0212
visitbench_187,open_generation/preference_task,Output1,1,5,-15.46171,-14.47307,-11.42619,-0.92619,-0.50432,5,-12.47728,-13.1591,-10.57387,-1.82387,-0.17614
nocaps_13158,open_generation/preference_task,Output2,1,4,-16.70448,-16.12919,-10.17606,-0.00419,-5.53544,5,-14.86516,-16.58391,-15.02851,-9.27567,-0.0001
nocaps_9690,open_generation/preference_task,Output1,1,4,-15.93795,-15.39108,-11.45358,-0.06295,-2.79732,5,-14.30615,-16.10302,-14.14209,-6.53271,-0.00146
nocaps_4606,open_generation/preference_task,Output1,1,4,-16.36106,-16.35396,-12.01163,-0.29288,-1.37101,4,-18.36572,-16.40549,-8.00066,-0.00066,-8.11004
visitbench_387,open_generation/preference_task,Output1,1,5,-13.70736,-14.87213,-11.66475,-4.77412,-0.0085,3,-8.9298,-2.18264,-0.32184,-1.819,-10.15849
nocaps_12562,open_generation/preference_task,Output2,1,5,-13.68875,-15.44656,-13.5325,-6.68875,-0.00125,4,-17.34355,-15.59639,-10.639,-0.00121,-7.31371
visitbench_153,open_generation/preference_task,Output1,1,4,-15.06285,-15.15518,-12.25035,-0.03302,-3.42933,5,-13.20468,-14.68906,-12.97812,-6.47031,-0.00156
nocaps_5190,open_generation/preference_task,Output1,1,5,-15.84804,-16.70742,-13.93753,-1.12645,-0.39208,4,-15.24141,-14.63204,-10.02266,-0.00704,-5.02266
visitbench_244,open_generation/preference_task,Output1,1,5,-15.24211,-16.39978,-14.43956,-7.36569,-0.00064,4,-17.20722,-14.09785,-5.5041,-0.0041,-10.91035
nocaps_14300,open_generation/preference_task,Output2,1,4,-15.43858,-14.43858,-10.06358,-0.01671,-4.11046,4,-16.21832,-15.65014,-11.65156,-0.00809,-4.85184
nocaps_12149,open_generation/preference_task,Output1,1,5,-14.86092,-15.91561,-12.97811,-1.21248,-0.35311,4,-15.73339,-15.776,-10.49333,-0.02458,-3.74333
visitbench_75,open_generation/preference_task,Output2,1,4,-14.66776,-13.67345,-9.17061,-0.00867,-4.7672,4,-13.17253,-9.93389,-2.83162,-0.06173,-8.85434
nocaps_9567,open_generation/preference_task,Output2,1,4,-16.20833,-15.53361,-9.57907,-0.00094,-7.15293,4,-15.55053,-14.46389,-8.19258,-0.0207,-3.92695
nocaps_13459,open_generation/preference_task,Output2,1,4,-15.10488,-12.6546,-4.1617,-0.02107,-8.58357,4,-16.79153,-16.75602,-11.64096,-0.17221,-1.84409
nocaps_13558,open_generation/preference_task,Output2,1,4,-16.41834,-16.24079,-11.06891,-0.05329,-2.95954,5,-14.58739,-16.29051,-13.8452,-4.07958,-0.01708
visitbench_158,open_generation/preference_task,Output1,1,5,-13.75745,-14.49183,-11.4762,-2.69495,-0.06995,3,-11.13836,-3.70939,-0.38552,-1.22075,-8.17388
nocaps_7043,open_generation/preference_task,Output2,1,4,-16.30091,-15.93159,-11.3208,-0.08642,-2.49267,4,-15.81548,-14.44048,-9.90923,-0.00298,-5.94048
visitbench_23,open_generation/preference_task,Output2,1,5,-13.76433,-15.49728,-14.17626,-9.07683,-0.00012,5,-14.70064,-16.22762,-14.45206,-7.96058,-0.00035
visitbench_306,open_generation/preference_task,Output2,1,4,-11.49905,-10.24905,-6.22207,-0.24195,-1.54877,5,-14.29144,-14.33406,-11.00309,-1.94059,-0.15508
visitbench_518,open_generation/preference_task,Output1,1,4,-12.3314,-12.42515,-8.17515,-0.59703,-0.80015,5,-9.44938,-9.15251,-5.19938,-0.73063,-0.66813
nocaps_6004,open_generation/preference_task,Output2,1,4,-16.33997,-15.76468,-10.87406,-0.01468,-4.26468,4,-16.85538,-17.04714,-13.62385,-0.21618,-1.63805
visitbench_144,open_generation/preference_task,Output2,1,4,-13.13638,-13.402,-10.60513,-0.3395,-1.24575,5,-13.71012,-15.36495,-13.56808,-3.21296,-0.04109
visitbench_29,open_generation/preference_task,Output1,1,5,-13.14793,-13.88657,-12.21753,-4.75305,-0.00873,5,-12.6369,-13.8798,-12.35281,-6.26616,-0.00196
visitbench_51,open_generation/preference_task,Output2,1,4,-15.64646,-13.20115,-5.22459,-0.00584,-9.08396,4,-14.41111,-14.66892,-11.38767,-0.10642,-2.29392
visitbench_331,open_generation/preference_task,Output2,1,5,-15.77062,-16.26777,-13.63283,-4.85442,-0.00783,4,-14.61919,-14.22075,-10.09575,-0.08013,-2.5645
nocaps_5015,open_generation/preference_task,Output2,1,4,-16.03883,-15.6269,-10.51752,-0.01752,-4.0644,4,-16.73559,-16.70008,-10.99411,-0.02536,-3.69724
nocaps_13157,open_generation/preference_task,Output1,1,4,-15.68302,-14.17024,-8.78672,-0.00547,-6.00547,4,-13.99211,-13.26768,-8.72223,-0.01484,-4.77336
nocaps_14947,open_generation/preference_task,Output2,1,4,-17.72004,-16.47714,-10.08083,-0.0027,-5.98708,5,-14.28934,-16.11747,-14.36747,-8.2034,-0.00028
visitbench_156,open_generation/preference_task,Output2,1,4,-16.80754,-13.62785,-5.95598,-0.00285,-8.36223,4,-15.52775,-14.45743,-9.51993,-0.00431,-5.47306
nocaps_13088,open_generation/preference_task,Output1,1,4,-16.11504,-16.15766,-13.18181,-0.22868,-1.58805,4,-14.34592,-14.61936,-11.43967,-0.1428,-2.0178
visitbench_38,open_generation/preference_task,Output1,1,5,-15.44483,-16.07694,-12.61813,-4.74313,-0.00876,5,-15.2787,-16.43637,-13.0358,-5.39518,-0.00455
nocaps_13273,open_generation/preference_task,Output2,1,4,-16.71701,-15.83633,-9.84201,-0.01388,-4.31076,5,-15.03132,-15.59382,-12.58601,-1.17976,-0.36726
visitbench_563,open_generation/preference_task,Output1,1,5,-13.72841,-15.5331,-13.50185,-6.29872,-0.00185,4,-16.8496,-15.9334,-9.94903,-0.01153,-4.4959
nocaps_12395,open_generation/preference_task,Output1,1,4,-13.7475,-13.44281,-9.185,-0.01313,-4.435,4,-14.6668,-14.61992,-11.51055,-0.18242,-1.7918
visitbench_448,open_generation/preference_task,Output2,1,5,-13.39891,-14.05942,-11.10487,-1.34777,-0.30089,4,-14.00918,-10.72793,-3.24356,-0.04043,-8.94668
nocaps_6393,open_generation/preference_task,Output1,1,4,-16.86706,-14.67245,-6.55029,-0.00342,-8.36279,5,-12.03579,-11.52017,-8.12173,-0.87599,-0.54361
visitbench_346,open_generation/preference_task,Output2,1,5,-12.63373,-13.81271,-12.13657,-5.14794,-0.00589,4,-13.09526,-8.68475,-1.42623,-0.27566,-8.79839
nocaps_9040,open_generation/preference_task,Output1,1,4,-17.22978,-15.95848,-9.19001,-0.00251,-6.17438,4,-15.33912,-12.99537,-6.3938,-0.00318,-8.8938
visitbench_21,open_generation/preference_task,Output1,1,5,-13.65894,-14.56519,-12.89331,-5.92456,-0.00269,4,-16.80538,-14.47726,-7.73507,-0.00069,-8.40694
visitbench_447,open_generation/preference_task,Output2,1,4,-16.08123,-14.71404,-8.54998,-0.0031,-5.84685,5,-13.83762,-14.75168,-11.60324,-2.32199,-0.10324
visitbench_312,open_generation/preference_task,Output1,1,4,-14.91067,-12.85598,-5.86379,-0.00442,-6.47317,4,-13.70213,-11.88963,-6.09276,-0.03026,-3.59276
visitbench_26,open_generation/preference_task,Output2,1,4,-17.38093,-16.76303,-10.88093,-0.02155,-3.84968,5,-16.056,-17.14975,-15.28895,-7.42674,-0.0006
visitbench_440,open_generation/preference_task,Output1,1,2,-7.89716,-0.19403,-1.74091,-7.36591,-13.5456,1,-0.20626,-1.70626,-5.34689,-10.12814,-10.94064
visitbench_401,open_generation/preference_task,Output2,1,5,-13.08197,-13.7851,-10.14447,-2.11322,-0.12885,5,-11.52141,-13.17766,-9.69328,-2.09953,-0.13078
nocaps_9188,open_generation/preference_task,Output1,1,5,-13.96183,-14.86027,-12.31339,-3.45402,-0.03214,4,-16.128,-14.33113,-7.14363,-0.003,-7.6905
nocaps_13810,open_generation/preference_task,Output1,1,4,-16.24411,-15.25192,-10.29099,-0.00974,-4.65036,4,-16.48325,-15.33978,-9.55143,-0.00455,-5.48893
nocaps_14349,open_generation/preference_task,Output1,1,5,-12.59425,-13.95078,-12.55164,-6.28033,-0.00192,5,-12.84777,-13.66808,-10.95714,-3.36339,-0.03527
visitbench_61,open_generation/preference_task,Output1,1,4,-15.44482,-15.16073,-11.81556,-0.13658,-2.05846,4,-14.50887,-10.94637,-3.45418,-0.03231,-9.21981
visitbench_441,open_generation/preference_task,Output1,1,4,-12.57147,-8.00116,-1.84491,-0.17303,-10.10272,4,-15.953,-13.25271,-9.26976,-0.00271,-5.95584
nocaps_5175,open_generation/preference_task,Output2,1,4,-16.22541,-16.36745,-11.38308,-0.10183,-2.33621,4,-16.02536,-16.18161,-11.77678,-0.1674,-1.87053
visitbench_21,open_generation/preference_task,Output1,1,5,-15.18261,-16.12011,-14.32324,-7.14994,-0.00079,5,-14.1196,-14.67428,-12.28366,-3.40866,-0.03366
visitbench_290,open_generation/preference_task,Output1,1,4,-15.0579,-14.02665,-9.3079,-0.01102,-4.52665,4,-15.28279,-13.8531,-8.32966,-0.00154,-6.72029
nocaps_9903,open_generation/preference_task,Output1,1,4,-17.09012,-16.52904,-10.33444,-0.02194,-3.83444,4,-17.45047,-15.90928,-8.65786,-0.00161,-6.67348
visitbench_488,open_generation/preference_task,Output1,1,5,-13.94404,-14.82473,-13.24802,-6.09603,-0.00228,4,-16.87013,-15.47808,-10.08745,-0.01217,-4.41842
nocaps_7225,open_generation/preference_task,Output1,1,4,-16.23241,-16.75798,-13.76082,-0.41281,-1.08469,4,-16.37828,-16.02316,-11.02459,-0.05584,-2.91521
visitbench_261,open_generation/preference_task,Output1,1,4,-15.82125,-15.03218,-10.14156,-0.03218,-3.45406,4,-15.71778,-12.25684,-3.51465,-0.03028,-11.07715
visitbench_466,open_generation/preference_task,Output2,1,5,-14.11746,-15.44559,-13.17286,-2.8561,-0.05922,4,-14.59277,-12.12118,-7.09277,-0.0047,-5.5743
visitbench_457,open_generation/preference_task,Output2,1,4,-15.89305,-14.5493,-8.39305,-0.00243,-6.12743,4,-14.89678,-14.60772,-10.12334,-0.20147,-1.70147
visitbench_442,open_generation/preference_task,Output2,1,4,-13.41065,-9.199,-2.28139,-0.10809,-10.1223,4,-11.42961,-8.04893,-2.46654,-0.10859,-6.17393
visitbench_356,open_generation/preference_task,Output2,1,2,-12.4576,-0.00021,-8.97748,-13.74311,-13.56555,4,-13.44558,-13.94274,-10.14303,-0.43422,-1.04359
nocaps_5790,open_generation/preference_task,Output1,1,4,-16.73232,-16.83886,-12.22664,-0.13289,-2.08602,5,-14.77672,-16.12047,-14.0736,-5.72203,-0.00328
visitbench_331,open_generation/preference_task,Output2,1,5,-12.94937,-12.87905,-9.56655,-1.55093,-0.23843,5,-13.59698,-14.22198,-11.38604,-2.30791,-0.10479
nocaps_8407,open_generation/preference_task,Output2,1,5,-15.60847,-16.43944,-14.72069,-3.19796,-0.04171,5,-14.36017,-15.97736,-14.19611,-7.14142,-0.0008
nocaps_9361,open_generation/preference_task,Output2,1,5,-15.04298,-15.62892,-12.55861,-1.07423,-0.41798,4,-16.57273,-14.91648,-9.04929,-0.00241,-6.15866
nocaps_6121,open_generation/preference_task,Output2,1,5,-14.5942,-16.28951,-14.56295,-7.7192,-0.00045,5,-15.35247,-16.92207,-13.30915,-2.53571,-0.08258
visitbench_325,open_generation/preference_task,Output1,1,5,-12.45448,-13.21443,-11.2471,-2.53971,-0.08233,5,-13.34833,-14.12958,-12.14804,-4.06566,-0.01736
visitbench_54,open_generation/preference_task,Output1,1,3,-11.42693,-2.95392,-0.11301,-2.90704,-9.95392,1,-0.008,-4.96538,-7.0847,-10.9597,-9.0847
visitbench_533,open_generation/preference_task,Output1,1,4,-15.37622,-13.64966,-7.98559,-0.00122,-7.31372,2,-2.89186,-0.07936,-3.87623,-9.42311,-14.10279
