ID,Category,Better,img_ok,score1,o1_lp1,o1_lp2,o1_lp3,o1_lp4,o1_lp5,score2,o2_lp1,o2_lp2,o2_lp3,o2_lp4,o2_lp5
visitbench_179,open_generation/preference_task,Output1,1,5,-14.38181,-14.82712,-12.16306,-3.28806,-0.03806,4,-15.16153,-14.4584,-10.65158,-0.04079,-3.22261
visitbench_288,open_generation/preference_task,Output2,1,4,-14.43162,-10.74554,-4.60492,-0.01117,-7.19867,5,-13.79686,-13.52627,-11.45595,-4.00283,-0.01845
visitbench_131,open_generation/preference_task,Output2,1,4,-17.78065,-15.1102,-7.36872,-0.00082,-8.75082,4,-17.12923,-13.03832,-4.78548,-0.00849,-9.69599
visitbench_27,open_generation/preference_task,Output1,1,5,-13.7269,-15.3519,-13.82065,-8.01596,-0.00034,5,-13.73612,-15.2276,-13.87817,-8.15374,-0.00033
visitbench_508,open_generation/preference_task,Output1,1,5,-12.81106,-13.99075,-10.96731,-2.82668,-0.06106,5,-13.96716,-15.24841,-12.59997,-3.3031,-0.03747
nocaps_12596,open_generation/preference_task,Output2,1,5,-13.69041,-14.83103,-12.47947,-4.54197,-0.01072,4,-15.67232,-15.16095,-11.33993,-0.01039,-4.60414
visitbench_471,open_generation/preference_task,Output2,1,4,-14.228,-14.00925,-10.30612,-0.0405,-3.228,4,-15.17414,-13.59601,-7.90851,-0.00226,-6.31476
nocaps_6532,open_generation/preference_task,Output1,1,4,-16.78013,-15.62957,-9.33696,-0.00883,-4.79008,4,-16.26514,-15.49099,-10.05776,-0.01088,-4.57338
visitbench_224,open_generation/preference_task,Output1,1,5,-15.59294,-16.18243,-13.583,-2.23783,-0.11283,5,-14.89978,-15.57449,-13.35859,-2.88557,-0.05745
nocaps_11029,open_generation/preference_task,Output2,1,5,-13.23454,-15.23454,-13.72673,-8.79704,-0.00016,5,-13.55545,-15.31326,-13.68826,-7.18826,-0.00076
nocaps_9999,open_generation/preference_task,Output1,1,4,-14.95174,-14.66268,-10.46737,-0.06112,-2.82674,4,-16.65742,-15.58497,-11.42304,-0.00543,-5.38043
nocaps_11081,open_generation/preference_task,Output1,1,4,-17.06497,-15.86468,-9.58343,-0.00531,-5.33343,5,-14.74298,-15.35235,-12.21954,-1.31329,-0.31329
nocaps_6046,open_generation/preference_task,Output1,1,4,-14.67387,-14.58793,-10.97856,-0.05668,-2.90043,4,-15.54793,-14.82137,-10.19637,-0.00886,-4.74324
visitbench_59,open_generation/preference_task,Output2,1,5,-8.85357,-9.52544,-6.74419,-1.97856,-0.15044,2,-4.82917,-0.07917,-2.68854,-8.90729,-13.92292
nocaps_10843,open_generation/preference_task,Output1,1,5,-13.55525,-12.80667,-9.77542,-1.11206,-0.40042,4,-13.53461,-13.44228,-7.80592,-0.26757,-1.49342
nocaps_4725,open_generation/preference_task,Output1,1,5,-12.71911,-14.88317,-13.28161,-7.98473,-0.00036,4,-16.8074,-16.25342,-10.83723,-0.0091,-4.71223
nocaps_14222,open_generation/preference_task,Output2,1,4,-14.52126,-14.27907,-11.20876,-0.19313,-1.74001,4,-16.27769,-15.95099,-11.5348,-0.11292,-2.23792
nocaps_5143,open_generation/preference_task,Output1,1,5,-15.17643,-16.26237,-14.2858,-5.39518,-0.00455,4,-16.37572,-16.78055,-12.34163,-0.45101,-1.01351
nocaps_13881,open_generation/preference_task,Output1,1,5,-17.15048,-18.12349,-14.39054,-3.48429,-0.03116,5,-14.27435,-15.8681,-14.2431,-7.00092,-0.00091
visitbench_86,open_generation/preference_task,Output2,1,4,-14.93981,-10.89151,-1.7793,-0.18555,-9.2793,3,-8.66412,-2.62719,-0.08032,-5.36157,-10.86938
visitbench_355,open_generation/preference_task,Output2,1,3,-11.58115,-4.43626,-0.26012,-1.52859,-8.60672,3,-12.07188,-2.89574,-0.05767,-7.16705,-12.5733
nocaps_9464,open_generation/preference_task,Output2,1,5,-14.50741,-15.42147,-12.73397,-2.59335,-0.07772,4,-16.38375,-15.40364,-11.09256,-0.00875,-4.77438
visitbench_209,open_generation/preference_task,Output2,1,4,-15.62365,-15.1549,-10.78771,-0.00646,-5.05333,4,-15.81874,-14.32727,-7.25198,-0.00198,-7.22073
visitbench_413,open_generation/preference_task,Output1,1,5,-14.13709,-15.18823,-13.43397,-5.64277,-0.00357,5,-16.20081,-16.85422,-14.48206,-4.87979,-0.00763
visitbench_87,open_generation/preference_task,Output2,1,4,-15.21236,-14.65128,-10.86577,-0.09304,-2.42116,5,-13.37594,-13.95833,-9.55208,-2.22395,-0.11458
visitbench_427,open_generation/preference_task,Output1,1,5,-11.41257,-11.85788,-8.43601,-0.88913,-0.52976,5,-14.05661,-13.53814,-9.74553,-1.10916,-0.40036
visitbench_264,open_generation/preference_task,Output2,1,4,-14.05213,-11.91932,-5.77088,-0.00525,-6.42713,4,-14.20708,-14.51177,-11.35552,-0.2774,-1.41802
nocaps_6420,open_generation/preference_task,Output1,1,4,-15.61639,-14.92036,-11.24139,-0.034,-3.44025,4,-15.04388,-15.33295,-12.04388,-0.07513,-2.63763
visitbench_525,open_generation/preference_task,Output1,1,3,-8.29982,-0.84669,-0.58107,-4.45607,-12.56544,4,-15.11347,-11.92597,-5.51972,-0.00409,-9.66034
visitbench_519,open_generation/preference_task,Output2,1,4,-16.03704,-12.88079,-4.31047,-0.0136,-9.7636,5,-14.40231,-14.61325,-11.16794,-1.07419,-0.41794
nocaps_13735,open_generation/preference_task,Output2,1,4,-16.4377,-15.52151,-11.17492,-0.0073,-4.96043,4,-17.38666,-16.08694,-8.72047,-0.00172,-6.70484
nocaps_5577,open_generation/preference_task,Output1,1,4,-17.71982,-15.99397,-8.28232,-0.00107,-7.7667,4,-17.10467,-16.03933,-9.67711,-0.00524,-5.33336
nocaps_4695,open_generation/preference_task,Output2,1,4,-16.80255,-14.4659,-7.77556,-0.00141,-8.92329,4,-16.6647,-15.70376,-10.89907,-0.00845,-4.7897
visitbench_530,open_generation/preference_task,Output2,1,4,-14.76771,-13.61927,-8.21302,-0.0099,-4.65052,4,-15.3216,-13.96222,-9.8216,-0.0091,-4.71222
nocaps_9709,open_generation/preference_task,Output2,1,5,-16.75428,-18.44462,-17.17332,-10.78127,-2e-05,5,-13.10409,-14.53378,-12.96347,-5.9869,-0.00253
visitbench_113,open_generation/preference_task,Output1,1,4,-17.74427,-15.60577,-9.83234,-0.00421,-5.48859,4,-14.79366,-11.98897,-4.43428,-0.01241,-7.79366
visitbench_32,open_generation/preference_task,Output2,1,4,-15.82347,-15.11254,-10.41722,-0.01097,-4.5266,4,-14.24645,-9.37145,-1.13708,-0.38708,-9.8402
visitbench_566,open_generation/preference_task,Output2,1,5,-12.92459,-14.39476,-12.61209,-2.70158,-0.06948,4,-17.25045,-14.96352,-8.11693,-0.00045,-10.75898
visitbench_262,open_generation/preference_task,Output2,1,4,-15.06438,-10.25614,-1.07432,-0.41807,-10.13682,4,-13.65231,-13.76595,-10.4847,-0.12816,-2.11822
visitbench_411,open_generation/preference_task,Output2,1,5,-14.63056,-15.61778,-13.85642,-3.21295,-0.04108,5,-13.85919,-14.97425,-13.31942,-5.94016,-0.00266
visitbench_353,open_generation/preference_task,Output1,1,2,-5.37826,-0.34986,-1.24474,-5.98906,-10.46349,3,-13.68531,-7.06812,-0.34937,-1.22437,-10.00562
nocaps_12883,open_generation/preference_task,Output1,1,5,-11.23017,-14.68898,-12.26568,-10.60943,-6e-05,4,-16.19893,-14.8708,-7.79978,-0.00291,-7.11228
nocaps_14032,open_generation/preference_task,Output2,1,4,-15.57376,-15.91751,-12.33938,-0.33938,-1.24563,4,-16.66565,-15.45826,-9.38155,-0.00655,-5.06905
nocaps_10576,open_generation/preference_task,Output1,1,4,-14.43565,-13.0294,-7.52159,-0.06847,-2.72472,4,-14.49712,-14.37993,-10.34868,-0.05181,-2.98931
nocaps_8685,open_generation/preference_task,Output2,1,4,-15.50142,-15.2983,-11.6108,-0.06392,-2.78267,5,-13.9072,-15.55563,-13.9072,-6.9697,-0.00095
nocaps_10198,open_generation/preference_task,Output1,1,4,-16.90813,-16.25472,-10.72774,-0.00899,-4.72774,4,-17.37158,-16.12158,-9.50368,-0.00368,-5.73806
visitbench_500,open_generation/preference_task,Output1,1,4,-13.76511,-13.84324,-10.40574,-0.15574,-1.93699,4,-15.75972,-12.54878,-4.66597,-0.00972,-8.30659
nocaps_14261,open_generation/preference_task,Output2,1,5,-13.40645,-15.59395,-14.04707,-8.5627,-0.0002,4,-15.70971,-15.58897,-12.16568,-0.1188,-2.19693
nocaps_7676,open_generation/preference_task,Output1,1,4,-16.82175,-15.46522,-9.06465,-0.00215,-6.26777,5,-14.18501,-15.09907,-13.35689,-5.2397,-0.00532
visitbench_509,open_generation/preference_task,Output1,1,5,-12.74747,-13.3881,-10.09122,-1.5756,-0.23185,5,-11.53766,-11.66266,-7.67047,-0.71735,-0.67047
visitbench_548,open_generation/preference_task,Output1,1,4,-17.17051,-14.9063,-10.53698,-5e-05,-10.95318,4,-12.57346,-13.26877,-11.61181,-0.04221,-3.18852
nocaps_6605,open_generation/preference_task,Output2,1,4,-15.10369,-14.61931,-10.77556,-0.04119,-3.21306,4,-16.58419,-16.36402,-11.27312,-0.05437,-2.94499
nocaps_5634,open_generation/preference_task,Output1,1,4,-15.63633,-15.23789,-11.51914,-0.03477,-3.37852,4,-14.87672,-15.44703,-12.01734,-0.15797,-1.92359
visitbench_184,open_generation/preference_task,Output1,1,4,-16.07962,-14.46243,-8.78274,-0.00149,-6.65774,4,-17.31297,-15.09422,-7.84421,-0.00046,-9.57859
nocaps_13133,open_generation/preference_task,Output2,1,5,-13.34256,-15.14725,-13.116,-5.02225,-0.00662,4,-15.5725,-15.39282,-11.28344,-0.09594,-2.39282
visitbench_263,open_generation/preference_task,Output2,1,5,-12.17712,-12.84118,-10.20056,-1.7801,-0.18493,4,-15.93778,-13.14872,-4.83622,-0.00809,-9.99247
nocaps_14712,open_generation/preference_task,Output1,1,4,-17.06965,-14.54834,-7.41056,-0.00147,-8.81397,5,-15.08704,-16.59485,-14.59485,-6.8136,-0.0011
nocaps_13021,open_generation/preference_task,Output2,1,5,-15.0541,-15.58535,-12.51504,-0.74942,-0.64004,5,-14.71137,-15.90668,-13.54731,-2.79731,-0.06294
nocaps_6426,open_generation/preference_task,Output1,1,4,-17.62654,-16.58251,-10.25864,-0.00864,-4.77427,4,-14.10751,-14.25595,-10.74814,-0.13876,-2.04501
nocaps_12638,open_generation/preference_task,Output2,1,5,-12.8503,-13.39007,-10.59178,-1.55769,-0.23667,4,-15.03419,-14.79981,-11.49512,-0.07325,-2.65137
visitbench_4,open_generation/preference_task,Output2,1,4,-17.03475,-13.47651,-5.33731,-0.00492,-10.3643,4,-16.54092,-16.42018,-11.21706,-0.12331,-2.15456
nocaps_11215,open_generation/preference_task,Output2,1,5,-13.7201,-15.23573,-13.37635,-6.61073,-0.00135,4,-17.39481,-16.52123,-12.00419,-0.00987,-4.6505
nocaps_8977,open_generation/preference_task,Output1,1,4,-15.76685,-15.46145,-11.01685,-0.07935,-2.57935,4,-17.71755,-16.15505,-9.28289,-0.00164,-6.72039
nocaps_5047,open_generation/preference_task,Output1,1,4,-16.62296,-16.98518,-12.47808,-0.32183,-1.29058,5,-14.90351,-15.84101,-11.6876,-2.14072,-0.1251
nocaps_6955,open_generation/preference_task,Output1,1,5,-16.55793,-17.65878,-13.87256,-2.72412,-0.06787,4,-14.45547,-15.22961,-11.04069,-0.18132,-1.80632
visitbench_372,open_generation/preference_task,Output2,1,5,-15.94468,-17.08815,-13.59809,-5.44184,-0.00434,4,-16.78948,-15.39034,-8.55369,-0.00682,-5.02244
nocaps_8868,open_generation/preference_task,Output1,1,5,-16.18258,-17.52633,-15.29196,-5.84665,-0.0029,5,-15.09327,-15.64015,-12.01444,-0.72537,-0.66287
visitbench_511,open_generation/preference_task,Output1,1,4,-15.22908,-14.78873,-10.96771,-0.1197,-2.1822,4,-15.11378,-13.44971,-7.30128,-0.0044,-5.59815
visitbench_538,open_generation/preference_task,Output2,1,3,-13.74744,-8.02869,-0.37244,-1.16932,-11.11463,2,-5.0495,-0.0495,-3.1745,-9.6745,-13.97919
nocaps_11043,open_generation/preference_task,Output1,1,5,-13.07841,-14.99247,-13.48466,-8.23466,-0.00028,4,-17.0808,-16.07228,-10.03534,-0.00409,-5.55097
nocaps_4697,open_generation/preference_task,Output1,1,4,-18.05481,-15.94544,-9.80197,-0.00083,-8.45396,4,-17.06961,-14.86081,-8.85228,-0.00143,-7.90768
nocaps_14810,open_generation/preference_task,Output2,1,4,-16.5769,-16.32122,-10.68486,-0.01298,-4.35673,4,-16.40871,-16.31638,-11.5607,-0.13883,-2.04508
nocaps_5743,open_generation/preference_task,Output1,1,4,-16.67282,-16.58049,-13.20691,-0.12168,-2.16856,4,-16.89347,-15.78551,-9.52273,-0.0071,-5.03835
nocaps_12786,open_generation/preference_task,Output1,1,5,-15.15648,-16.43773,-15.71188,-8.38233,-0.00023,4,-16.20534,-15.90704,-10.80335,-0.05335,-2.9596
nocaps_11957,open_generation/preference_task,Output1,1,4,-16.46235,-16.10724,-10.94105,-0.0348,-3.37855,4,-17.76906,-16.98071,-10.70656,-0.00344,-5.72219
nocaps_12295,open_generation/preference_task,Output1,1,4,-16.86517,-16.53136,-11.16772,-0.01147,-4.48022,5,-14.95001,-15.76677,-12.16237,-1.27955,-0.32643
nocaps_4800,open_generation/preference_task,Output1,1,4,-16.12294,-15.74652,-11.60589,-0.01072,-4.6201,4,-16.87258,-16.9507,-11.87684,-0.11122,-2.25184
nocaps_4814,open_generation/preference_task,Output2,1,4,-16.3478,-15.04098,-8.31513,-0.00263,-7.12763,4,-16.33482,-15.21266,-8.65868,-0.00243,-6.39306
nocaps_6462,open_generation/preference_task,Output1,1,5,-13.70622,-15.0109,-13.1984,-5.78434,-0.00309,5,-13.83564,-14.54657,-12.09345,-0.7497,-0.64032
nocaps_10867,open_generation/preference_task,Output1,1,4,-16.79799,-14.7433,-7.86049,-0.00111,-7.95424,4,-16.52114,-16.18023,-10.88193,-0.11631,-2.21006
nocaps_13346,open_generation/preference_task,Output2,1,4,-17.16985,-15.47951,-9.25224,-0.00224,-6.31474,4,-16.48398,-15.9229,-10.65586,-0.01523,-4.21836
nocaps_4986,open_generation/preference_task,Output2,1,4,-14.69954,-14.66829,-11.00422,-0.0511,-3.00422,4,-13.89435,-13.1131,-8.34037,-0.03071,-3.51082
nocaps_8576,open_generation/preference_task,Output1,1,5,-13.27372,-15.0784,-13.60184,-8.23465,-0.00028,5,-13.02122,-14.27832,-12.90048,-5.92605,-0.00276
visitbench_49,open_generation/preference_task,Output1,1,5,-13.93054,-14.84673,-13.22741,-5.82685,-0.00298,5,-13.8251,-14.62766,-12.83788,-5.51544,-0.00408
visitbench_129,open_generation/preference_task,Output1,1,5,-13.48941,-14.27066,-12.29623,-4.12151,-0.0164,5,-15.20247,-15.84168,-13.0789,-2.5789,-0.0789
nocaps_13868,open_generation/preference_task,Output2,1,4,-15.13761,-14.11417,-10.05167,-0.02042,-3.91105,4,-14.61796,-14.2664,-10.65702,-0.09452,-2.40702
nocaps_12421,open_generation/preference_task,Output2,1,4,-15.97386,-16.05198,-11.39999,-0.35312,-1.21249,4,-15.74561,-15.36919,-9.80953,-0.01266,-4.43453
nocaps_14376,open_generation/preference_task,Output1,1,4,-17.71186,-16.97322,-10.85674,-0.01299,-4.35674,4,-15.65523,-15.55579,-10.59841,-0.03591,-3.36403
visitbench_499,open_generation/preference_task,Output1,1,4,-14.49719,-10.53625,-2.98937,-0.05187,-8.98937,4,-13.68657,-13.13188,-9.00688,-0.6475,-0.74125
nocaps_12908,open_generation/preference_task,Output2,1,5,-15.57655,-15.10709,-13.82229,-1.73991,-0.19303,5,-15.23641,-15.53186,-15.43527,-7.40686,-0.00061
nocaps_7660,open_generation/preference_task,Output1,1,4,-15.65391,-16.52749,-12.45931,-0.66244,-0.72494,4,-15.11808,-15.90501,-12.57405,-0.03996,-3.24308
nocaps_7588,open_generation/preference_task,Output2,1,4,-17.1606,-15.74015,-9.26714,-0.00151,-6.93901,5,-16.27268,-17.06103,-13.06245,-1.4062,-0.2812
nocaps_14562,open_generation/preference_task,Output1,1,4,-15.26649,-15.53638,-11.51365,-0.21677,-1.63865,4,-14.96309,-14.76778,-11.54903,-0.14278,-2.01778
nocaps_14832,open_generation/preference_task,Output1,1,4,-15.75225,-15.2835,-11.65423,-0.00367,-5.71673,5,-11.12891,-12.66797,-10.4961,-3.03516,-0.04936
nocaps_14166,open_generation/preference_task,Output1,1,4,-16.26698,-16.68601,-11.9005,-0.07238,-2.66613,4,-15.47956,-15.25939,-10.4895,-0.09888,-2.3645
nocaps_12654,open_generation/preference_task,Output1,1,4,-16.80893,-16.56746,-11.18819,-0.03194,-3.46944,4,-16.67419,-14.93201,-8.18982,-0.00232,-6.23669
nocaps_6741,open_generation/preference_task,Output1,1,5,-14.74073,-15.83448,-12.92823,-1.51417,-0.24855,4,-14.79741,-14.76616,-11.09429,-0.06304,-2.79741
nocaps_7863,open_generation/preference_task,Output1,1,5,-15.04689,-17.06251,-15.75001,-11.39064,-1e-05,4,-14.95171,-15.37358,-11.91265,-0.41265,-1.08452
nocaps_14873,open_generation/preference_task,Output2,1,4,-13.523,-13.78081,-10.773,-0.22612,-1.60112,5,-12.89889,-14.81295,-13.50826,-7.75045,-0.00045
visitbench_424,open_generation/preference_task,Output1,1,1,-0.22752,-1.67639,-4.13377,-8.35252,-10.93846,2,-5.85069,-0.05381,-3.00694,-9.60069,-14.56163
visitbench_28,open_generation/preference_task,Output1,1,4,-14.5909,-8.8409,-1.4659,-0.26277,-10.62215,4,-15.09793,-14.54324,-10.13699,-0.02762,-3.60574
visitbench_383,open_generation/preference_task,Output2,1,5,-13.19747,-14.84591,-13.94676,-6.14137,-0.00216,4,-14.36981,-13.04168,-6.33714,-0.00191,-10.48486
nocaps_6175,open_generation/preference_task,Output2,1,3,-8.29845,-1.9064,-0.18765,-3.83822,-7.74589,4,-18.5479,-16.9996,-11.09761,-0.00102,-7.01665
visitbench_65,open_generation/preference_task,Output2,1,5,-15.44538,-16.01356,-14.21669,-7.16413,-0.00078,5,-16.04333,-16.68964,-14.47373,-6.14986,-0.00214
visitbench_222,open_generation/preference_task,Output1,1,4,-7.84304,-4.84304,-1.71804,-0.29616,-2.71804,4,-15.01655,-14.70405,-10.62593,-0.03218,-3.45405
visitbench_149,open_generation/preference_task,Output2,1,5,-14.64415,-15.81603,-14.1754,-7.2933,-0.00069,5,-13.43437,-14.27954,-12.66022,-5.54375,-0.00397
nocaps_10334,open_generation/preference_task,Output2,1,5,-13.91745,-15.1987,-13.06589,-5.69089,-0.00339,4,-14.59636,-14.36199,-10.82293,-0.1198,-2.1823
visitbench_285,open_generation/preference_task,Output2,1,5,-11.74876,-12.12447,-11.91921,-6.52148,-0.0016,5,-15.65709,-17.36803,-15.21959,-7.07897,-0.00084
visitbench_276,open_generation/preference_task,Output1,1,4,-16.71816,-14.27497,-7.72668,-0.00083,-7.9852,4,-15.96659,-12.46659,-4.32597,-0.01347,-9.37284
visitbench_143,open_generation/preference_task,Output2,1,4,-13.94535,-14.03129,-11.15629,-0.29691,-1.35941,5,-13.68946,-14.44727,-11.95508,-2.12696,-0.12696
visitbench_295,open_generation/preference_task,Output1,1,2,-8.45093,-0.09866,-2.37138,-7.89553,-13.08303,2,-1.777,-0.19887,-4.49575,-10.19887,-13.81606
visitbench_192,open_generation/preference_task,Output1,1,5,-15.85621,-16.42439,-13.619,-2.15451,-0.12326,5,-15.61608,-15.94989,-13.67006,-5.24676,-0.00529
visitbench_498,open_generation/preference_task,Output2,1,3,-12.01964,-3.05089,-0.08214,-3.45714,-12.02745,3,-10.41403,-2.35153,-0.13278,-3.53903,-10.84371
nocaps_10197,open_generation/preference_task,Output2,1,4,-16.44902,-16.10811,-10.81834,-0.08396,-2.52146,4,-16.98828,-16.15731,-10.24538,-0.01101,-4.55788
nocaps_10387,open_generation/preference_task,Output2,1,4,-16.47533,-15.53783,-11.11311,-0.01226,-4.43414,5,-13.67986,-15.59393,-14.11736,-8.68768,-0.00018
nocaps_6980,open_generation/preference_task,Output2,1,5,-13.54694,-15.89069,-14.50006,-9.81256,-6e-05,4,-15.63535,-15.86262,-12.9862,-0.0899,-2.4649
visitbench_252,open_generation/preference_task,Output2,1,4,-18.2108,-16.01619,-9.60994,-0.00057,-8.32869,5,-13.17207,-15.48457,-13.97676,-8.59394,-0.00019
visitbench_343,open_generation/preference_task,Output1,1,4,-14.58828,-12.42209,-4.0968,-0.01868,-7.0968,5,-12.70448,-15.0248,-13.20448,-6.61074,-0.00136
nocaps_8638,open_generation/preference_task,Output2,1,5,-14.38425,-16.59661,-14.26707,-4.07957,-0.01707,4,-15.72459,-16.02289,-13.02573,-0.19618,-1.72743
visitbench_76,open_generation/preference_task,Output2,1,2,-4.79836,-0.02563,-4.07393,-10.2245,-14.20887,4,-17.18816,-15.24924,-7.34441,-0.00066,-11.64128
nocaps_7198,open_generation/preference_task,Output1,1,4,-17.65048,-16.40758,-9.98997,-0.00559,-5.20872,4,-15.78809,-15.34064,-10.56082,-0.04519,-3.12332
nocaps_4543,open_generation/preference_task,Output2,1,5,-15.76421,-16.74432,-13.02628,-1.83097,-0.17472,5,-14.63983,-15.83301,-14.04324,-7.38841,-0.00063
nocaps_5445,open_generation/preference_task,Output2,1,4,-16.20782,-15.78878,-10.33566,-0.00753,-4.91378,4,-14.49857,-14.14701,-10.86576,-0.147,-1.99075
nocaps_11345,open_generation/preference_task,Output1,1,5,-15.52006,-16.2587,-12.50018,-1.23455,-0.34393,4,-16.22435,-15.00986,-8.93032,-0.00844,-4.83657
visitbench_314,open_generation/preference_task,Output1,1,5,-12.6993,-13.18936,-10.84561,-3.84277,-0.02174,4,-15.61271,-14.40178,-9.49553,-0.01115,-4.51115
visitbench_69,open_generation/preference_task,Output1,1,5,-13.4458,-14.52535,-13.00546,-6.76256,-0.0012,4,-15.59841,-15.0281,-10.01248,-0.04373,-3.1531
nocaps_4504,open_generation/preference_task,Output2,1,5,-14.58189,-15.66783,-13.23033,-4.4647,-0.01158,5,-15.86154,-16.88427,-12.95671,-1.61296,-0.22234
visitbench_51,open_generation/preference_task,Output2,1,4,-15.36936,-14.09592,-7.98655,-0.00217,-7.25217,5,-13.68128,-14.16423,-11.65713,-1.5577,-0.23668
visitbench_456,open_generation/preference_task,Output2,1,4,-15.02367,-14.61742,-9.83617,-0.00805,-4.83617,4,-15.21817,-12.28067,-4.21817,-0.01505,-8.71817
visitbench_467,open_generation/preference_task,Output2,1,5,-13.0461,-14.38204,-11.81173,-4.21798,-0.01485,4,-14.87857,-14.94959,-12.26493,-0.68539,-0.70101
visitbench_219,open_generation/preference_task,Output1,1,5,-14.08666,-15.71948,-14.28979,-7.2351,-0.00073,4,-17.85193,-16.03161,-8.64099,-0.00036,-8.71911
visitbench_478,open_generation/preference_task,Output1,1,4,-16.2003,-14.47373,-9.60655,-0.0128,-4.37217,4,-15.67565,-14.65221,-9.23815,-0.00377,-5.61315
nocaps_7708,open_generation/preference_task,Output2,1,4,-16.1807,-14.44065,-7.01877,-0.00315,-8.12815,4,-15.2799,-14.53771,-9.88927,-0.01427,-4.26427
visitbench_157,open_generation/preference_task,Output2,1,5,-13.72983,-14.0189,-10.72983,-1.87046,-0.16733,4,-15.54071,-13.74384,-6.89227,-0.00165,-7.51727
nocaps_12384,open_generation/preference_task,Output2,1,4,-17.30074,-16.2212,-11.69705,-0.00813,-4.85188,5,-14.27859,-15.83399,-14.37092,-8.65359,-0.00018
visitbench_94,open_generation/preference_task,Output2,1,5,-16.35164,-17.38147,-13.79056,-4.68119,-0.00931,3,-16.52267,-10.17324,-0.22864,-1.58801,-11.75989
visitbench_390,open_generation/preference_task,Output1,1,3,-7.30795,-1.5267,-0.2767,-3.75682,-8.37329,5,-13.66968,-14.47721,-14.24496,-7.36002,-0.00064
visitbench_494,open_generation/preference_task,Output1,1,5,-14.99303,-15.56832,-12.21605,-3.11093,-0.04559,4,-14.56674,-11.81674,-4.49643,-0.01206,-7.23081
visitbench_290,open_generation/preference_task,Output1,1,4,-15.6814,-13.88452,-6.72046,-0.00171,-7.75171,4,-16.39263,-14.51763,-7.90825,-0.002,-6.45513
nocaps_6584,open_generation/preference_task,Output2,1,5,-13.93547,-15.12866,-13.67979,-7.1457,-0.00081,5,-13.5783,-15.53143,-14.14861,-8.7033,-0.00018
nocaps_13383,open_generation/preference_task,Output2,1,4,-11.31817,-7.6605,-1.29686,-0.37357,-5.68039,4,-15.64197,-15.60645,-10.17037,-0.01413,-4.311
visitbench_399,open_generation/preference_task,Output1,1,1,-0.02818,-3.60631,-7.45006,-11.49693,-10.24693,1,-0.02145,-3.8652,-8.41208,-12.04489,-10.8652
nocaps_8460,open_generation/preference_task,Output1,1,5,-15.7792,-17.06472,-13.39355,-2.65136,-0.07324,4,-14.86544,-13.57637,-9.0295,-0.01387,-4.32637
nocaps_9562,open_generation/preference_task,Output2,1,5,-13.5083,-15.53174,-13.93799,-7.64111,-0.00049,4,-14.39837,-14.60149,-11.14837,-0.13274,-2.08587
nocaps_10745,open_generation/preference_task,Output2,1,4,-12.97724,-12.67184,-7.72298,-0.17894,-1.81247,5,-13.25334,-15.70859,-11.98771,-1.71428,-0.19865
visitbench_448,open_generation/preference_task,Output2,1,5,-12.66215,-13.93346,-11.53289,-2.03005,-0.14084,5,-14.73511,-16.18397,-13.94676,-3.6513,-0.0263
nocaps_7217,open_generation/preference_task,Output2,1,5,-9.87928,-8.10371,-4.3253,-2.10939,-0.14774,5,-15.77931,-16.73812,-14.28783,-1.17988,-0.36738
visitbench_326,open_generation/preference_task,Output2,1,3,-14.08452,-4.85866,-0.00923,-6.55611,-12.69673,4,-14.0414,-14.49595,-12.37947,-0.38373,-1.14368
nocaps_9974,open_generation/preference_task,Output2,1,4,-15.23928,-15.80746,-11.64269,-0.37706,-1.15831,4,-15.55823,-15.37358,-11.10369,-0.08806,-2.47869
nocaps_7859,open_generation/preference_task,Output1,1,5,-12.65992,-14.15211,-12.15992,-5.61305,-0.00367,4,-15.79341,-15.82182,-11.0917,-0.0917,-2.43545
nocaps_9028,open_generation/preference_task,Output2,1,4,-17.35193,-15.52664,-9.73119,-0.00107,-8.67295,4,-16.1109,-16.33817,-13.05692,-0.118,-2.19613
visitbench_178,open_generation/preference_task,Output2,1,4,-13.13636,-13.75355,-11.23792,-0.54261,-0.87074,5,-14.65596,-15.35198,-13.35624,-4.80511,-0.00823
nocaps_14262,open_generation/preference_task,Output1,1,4,-16.89036,-16.51394,-10.86479,-0.06792,-2.72417,5,-14.16696,-15.43259,-13.34665,-5.84665,-0.0029
nocaps_7558,open_generation/preference_task,Output2,1,4,-16.72821,-16.34469,-12.53787,-0.03077,-3.49952,4,-16.50318,-16.35403,-12.69636,-0.02449,-3.72761
nocaps_8506,open_generation/preference_task,Output1,1,4,-17.06906,-15.77645,-9.8773,-0.0023,-6.15855,4,-16.39392,-14.46211,-8.72347,-0.00188,-8.31438
visitbench_38,open_generation/preference_task,Output2,1,2,-10.96118,-0.03789,-3.30067,-8.20692,-11.6913,5,-14.69719,-15.29378,-11.93583,-4.27958,-0.01396
visitbench_306,open_generation/preference_task,Output1,1,5,-14.49966,-14.52096,-11.5025,-2.80932,-0.06216,5,-14.29444,-14.10979,-10.18223,-1.41802,-0.2774
nocaps_11857,open_generation/preference_task,Output2,1,4,-13.96936,-14.1178,-10.78186,-0.17249,-1.84436,4,-13.91727,-14.10477,-10.38602,-0.02664,-3.66727
visitbench_543,open_generation/preference_task,Output1,1,5,-13.06356,-15.34481,-13.47762,-6.86043,-0.00106,4,-13.97547,-12.35047,-5.55359,-0.00672,-5.88172
