ID,Category,Better,img_ok,score1,o1_lp1,o1_lp2,o1_lp3,o1_lp4,o1_lp5,score2,o2_lp1,o2_lp2,o2_lp3,o2_lp4,o2_lp5
nocaps_11928,open_generation/preference_task,Output1,1,4,-16.70604,-16.08814,-10.32109,-0.00859,-4.77422,5,-13.26915,-13.45665,-9.87071,-0.96446,-0.48009
nocaps_8643,open_generation/preference_task,Output1,1,4,-16.50064,-15.39979,-9.0532,-0.00632,-5.2407,4,-15.14434,-14.58184,-10.76153,-0.0584,-2.8709
nocaps_7795,open_generation/preference_task,Output2,1,5,-12.36313,-13.2154,-11.73102,-3.41426,-0.03358,4,-16.09204,-16.51817,-12.10056,-0.33493,-1.25681
nocaps_4959,open_generation/preference_task,Output1,1,4,-14.92915,-14.67347,-9.52432,-0.0712,-2.68057,4,-14.42684,-13.91121,-11.11718,-0.00496,-5.39559
nocaps_11457,open_generation/preference_task,Output1,1,4,-15.93642,-14.74324,-10.65944,-0.01171,-4.48046,4,-17.20164,-15.88772,-11.16471,-0.0042,-5.5042
visitbench_25,open_generation/preference_task,Output1,1,4,-15.10014,-15.43395,-11.45099,-0.45099,-1.01349,4,-13.19548,-11.62588,-7.17275,-0.11309,-2.24377
nocaps_8453,open_generation/preference_task,Output1,1,5,-14.87572,-16.20385,-13.01635,-1.56322,-0.2351,5,-15.61255,-16.43641,-12.56567,-1.19067,-0.36255
visitbench_376,open_generation/preference_task,Output1,1,4,-14.7168,-11.84038,-6.51367,-0.00231,-8.83043,1,-0.00997,-4.61935,-9.85372,-13.28341,-12.79122
nocaps_10873,open_generation/preference_task,Output1,1,4,-17.33381,-15.93467,-9.40768,-0.00143,-6.87643,4,-15.52988,-14.27278,-7.72306,-0.00431,-6.36369
nocaps_12545,open_generation/preference_task,Output1,1,5,-17.43659,-18.45932,-15.17167,-4.88261,-0.00761,4,-14.90559,-15.21809,-12.05402,-0.42902,-1.05402
nocaps_7709,open_generation/preference_task,Output1,1,4,-16.76673,-16.30509,-12.40594,-0.04514,-3.12327,4,-15.86252,-15.76308,-10.64803,-0.02303,-3.78865
nocaps_12072,open_generation/preference_task,Output1,1,4,-16.04754,-15.82737,-10.25209,-0.01771,-4.06459,4,-16.4915,-14.78696,-9.04832,-0.00144,-9.65911
visitbench_191,open_generation/preference_task,Output1,1,5,-14.05502,-15.39735,-13.11752,-5.00673,-0.00673,5,-13.24743,-14.00737,-11.23749,-2.65794,-0.07271
nocaps_4920,open_generation/preference_task,Output1,1,4,-15.82499,-15.86405,-11.59061,-0.04374,-3.15311,4,-15.95875,-15.40477,-9.57381,-0.01131,-4.51131
nocaps_8082,open_generation/preference_task,Output1,1,5,-17.61674,-18.73179,-14.96119,-3.07838,-0.04713,5,-14.10772,-15.32221,-13.66738,-5.96851,-0.0026
nocaps_13886,open_generation/preference_task,Output1,1,5,-15.19726,-16.23632,-13.5332,-2.12695,-0.12695,4,-14.67894,-14.78832,-11.14769,-0.08519,-2.50707
nocaps_11279,open_generation/preference_task,Output2,1,5,-13.64177,-15.28239,-13.68864,-6.78239,-0.00114,4,-17.59978,-16.80433,-10.52024,-0.00461,-5.39524
nocaps_9412,open_generation/preference_task,Output1,1,4,-14.90877,-13.33065,-7.87752,-0.00252,-7.25252,4,-14.53037,-14.94443,-11.4288,-0.1163,-2.21005
visitbench_251,open_generation/preference_task,Output2,1,5,-12.60794,-14.23436,-12.63635,-6.59232,-0.00141,5,-13.70778,-15.19216,-13.99898,-7.88392,-0.0004
nocaps_11059,open_generation/preference_task,Output2,1,5,-16.04478,-17.01779,-13.17546,-1.61296,-0.22233,4,-16.62589,-15.22675,-10.58896,-0.00231,-6.31481
visitbench_557,open_generation/preference_task,Output2,1,4,-10.01098,-7.91723,-4.08911,-0.3391,-1.30786,5,-13.21041,-13.87447,-11.30416,-3.78854,-0.02291
nocaps_5325,open_generation/preference_task,Output2,1,4,-16.31164,-16.14829,-10.78323,-0.11136,-2.25198,4,-16.57286,-15.45071,-9.53593,-0.00468,-5.45781
nocaps_14895,open_generation/preference_task,Output1,1,5,-15.97871,-17.37076,-14.26991,-5.45741,-0.00428,4,-15.97595,-15.96885,-11.5555,-0.00862,-4.77567
nocaps_7292,open_generation/preference_task,Output1,1,4,-11.75775,-13.47082,-10.11144,-0.36712,-1.19099,4,-13.62948,-13.22891,-8.41357,-0.00448,-6.36812
visitbench_108,open_generation/preference_task,Output1,1,4,-15.95792,-14.92667,-9.62198,-0.0126,-4.3876,3,-12.23142,-4.50414,-0.52687,-0.92034,-10.04534
nocaps_5272,open_generation/preference_task,Output2,1,5,-13.92195,-16.11726,-14.62507,-9.60945,-7e-05,5,-12.42561,-13.71468,-11.87874,-5.59749,-0.00374
nocaps_4718,open_generation/preference_task,Output1,1,4,-15.8467,-15.40139,-11.15139,-0.01076,-4.55764,4,-17.29863,-16.5813,-10.44351,-0.02164,-3.84976
nocaps_12844,open_generation/preference_task,Output2,1,4,-15.3219,-11.74378,-3.22815,-0.04065,-9.5094,5,-14.38213,-16.28554,-15.61082,-10.82815,-2e-05
nocaps_13320,open_generation/preference_task,Output1,1,4,-15.10245,-13.91353,-9.9604,-0.05415,-2.94478,4,-15.78692,-13.36504,-8.50567,-0.00567,-5.41192
nocaps_4503,open_generation/preference_task,Output2,1,4,-14.55225,-14.34913,-11.271,-0.17725,-1.81788,5,-14.48694,-15.5885,-13.50256,-5.97131,-0.00256
nocaps_10513,open_generation/preference_task,Output2,1,4,-15.18291,-13.22197,-7.08135,-0.00322,-8.00322,5,-13.77529,-15.29872,-13.47841,-6.29872,-0.00185
nocaps_5670,open_generation/preference_task,Output1,1,5,-14.52383,-16.1332,-14.64883,-7.85977,-0.00039,4,-17.01488,-16.28335,-9.95096,-0.01346,-4.32596
visitbench_246,open_generation/preference_task,Output2,1,3,-12.95863,-4.7342,-0.03249,-3.76829,-9.84428,5,-16.02601,-16.48766,-14.1013,-6.28879,-0.00186
nocaps_8066,open_generation/preference_task,Output2,1,4,-14.50099,-14.05568,-10.50881,-0.07131,-2.68068,4,-15.78594,-14.77813,-10.00469,-0.02032,-3.91094
nocaps_5669,open_generation/preference_task,Output2,1,4,-14.34597,-14.47097,-11.24441,-0.21316,-1.65066,5,-14.00282,-14.81532,-12.58094,-4.00282,-0.01844
nocaps_12920,open_generation/preference_task,Output1,1,4,-17.38136,-16.42966,-9.87142,-0.01205,-4.43392,4,-17.00418,-15.78969,-11.00276,-0.00134,-6.95446
visitbench_537,open_generation/preference_task,Output1,1,4,-15.0354,-12.73853,-5.98853,-0.00415,-6.51978,3,-14.03777,-6.70183,-0.1862,-1.77995,-11.4362
nocaps_6347,open_generation/preference_task,Output2,1,4,-16.61464,-15.27942,-10.8547,-0.00527,-5.33339,5,-13.68538,-14.84944,-12.37288,-1.74007,-0.19319
nocaps_14198,open_generation/preference_task,Output1,1,5,-14.59094,-15.90344,-13.85656,-5.30188,-0.005,4,-16.13216,-15.54267,-12.04125,-0.07108,-2.68046
nocaps_7127,open_generation/preference_task,Output1,1,4,-17.02707,-16.26002,-10.5086,-0.0086,-4.77423,4,-16.48132,-16.1191,-10.6887,-0.04808,-3.0637
nocaps_4654,open_generation/preference_task,Output2,1,4,-14.12171,-12.52014,-6.95764,-0.00452,-6.97327,4,-14.6167,-13.16357,-8.22607,-0.00732,-5.06982
nocaps_6770,open_generation/preference_task,Output1,1,4,-15.99848,-16.64478,-12.08512,-0.382,-1.14762,5,-12.81858,-14.02596,-12.73335,-5.11971,-0.00608
nocaps_14759,open_generation/preference_task,Output2,1,4,-17.61205,-14.9558,-8.10211,-0.00125,-8.31375,4,-13.86652,-13.38995,-9.75714,-0.11652,-2.21027
nocaps_10162,open_generation/preference_task,Output1,1,5,-11.26142,-14.84096,-12.42193,-10.62505,-5e-05,5,-16.9226,-17.60442,-13.71522,-2.16834,-0.12147
nocaps_7595,open_generation/preference_task,Output2,1,4,-16.91165,-16.7341,-11.97273,-0.12898,-2.11336,5,-13.88992,-14.07458,-11.15554,-1.0135,-0.451
visitbench_180,open_generation/preference_task,Output1,1,5,-11.8759,-13.94621,-12.17277,-7.0634,-0.0009,4,-16.47327,-15.24671,-9.2389,-0.00453,-5.4264
nocaps_8853,open_generation/preference_task,Output1,1,4,-15.85614,-14.7766,-8.25387,-0.00387,-6.25387,4,-15.17649,-14.33274,-9.53587,-0.00462,-5.44212
nocaps_7812,open_generation/preference_task,Output2,1,4,-16.31586,-15.8329,-10.35989,-0.01614,-4.14114,4,-15.81757,-16.40705,-12.37438,-0.64001,-0.74938
nocaps_8456,open_generation/preference_task,Output1,1,4,-16.9091,-16.00711,-11.84518,-0.00569,-5.19319,4,-15.60653,-14.55185,-9.8331,-0.00497,-5.34872
visitbench_47,open_generation/preference_task,Output1,1,5,-12.25867,-14.60242,-13.22458,-9.06265,-0.00015,5,-14.07244,-15.57102,-14.15057,-6.56392,-0.00142
nocaps_10383,open_generation/preference_task,Output2,1,4,-16.23117,-14.95276,-8.50389,-0.00389,-5.73827,4,-16.88459,-16.20988,-10.33204,-0.00391,-5.56641
nocaps_9237,open_generation/preference_task,Output1,1,4,-15.86803,-16.0882,-11.66774,-0.05837,-2.87087,4,-16.74325,-16.96342,-11.962,-0.05575,-2.91513
nocaps_6972,open_generation/preference_task,Output2,1,5,-12.72803,-14.48585,-12.85303,-6.53272,-0.00147,5,-13.4783,-14.93143,-13.36893,-6.36111,-0.00174
visitbench_550,open_generation/preference_task,Output2,1,5,-13.90838,-14.26349,-11.29474,-1.61293,-0.2223,4,-14.79123,-12.91623,-6.48654,-0.00216,-7.58029
nocaps_4701,open_generation/preference_task,Output1,1,5,-15.55931,-16.96556,-14.72337,-5.37962,-0.00462,4,-15.55645,-15.18926,-11.64238,-0.04863,-3.04863
visitbench_254,open_generation/preference_task,Output2,1,4,-15.36306,-13.98024,-7.95681,-0.00368,-5.76931,4,-17.97214,-15.45793,-8.41958,-0.00055,-8.39117
nocaps_13516,open_generation/preference_task,Output1,1,4,-14.88352,-15.17472,-11.19673,-0.51705,-0.90767,4,-15.57024,-15.57024,-12.23927,-0.05177,-3.0049
visitbench_205,open_generation/preference_task,Output1,1,5,-12.64529,-14.22909,-12.53875,-5.75608,-0.00324,5,-14.58138,-16.69075,-13.66447,-7.82853,-0.00041
visitbench_407,open_generation/preference_task,Output2,1,4,-16.19029,-13.69029,-5.94029,-0.00279,-9.29966,4,-15.56717,-12.27882,-2.6808,-0.07143,-9.60268
visitbench_389,open_generation/preference_task,Output2,1,5,-10.74497,-12.61287,-9.47082,-5.09156,-0.00633,4,-12.75978,-12.41532,-8.01901,-0.00764,-5.17384
nocaps_8621,open_generation/preference_task,Output2,1,4,-17.07195,-16.97962,-11.69411,-0.02224,-3.81911,4,-17.0246,-15.72488,-9.48909,-0.00471,-5.42659
visitbench_210,open_generation/preference_task,Output2,1,1,-0.05193,-2.99228,-7.92125,-11.07466,-12.10449,2,-2.55807,-0.12909,-3.15466,-6.95864,-12.86347
visitbench_202,open_generation/preference_task,Output1,1,4,-13.00899,-9.54308,-2.18512,-0.12546,-8.59137,4,-12.65785,-12.30984,-9.02859,-0.05131,-3.1479
nocaps_8043,open_generation/preference_task,Output1,1,5,-15.90515,-16.84265,-12.95842,-1.77873,-0.18498,4,-17.96461,-17.22597,-13.09245,-0.03421,-3.39359
nocaps_11681,open_generation/preference_task,Output1,1,4,-14.97128,-14.40878,-10.37753,-0.01815,-4.03378,4,-15.72327,-16.37668,-12.34543,-0.48606,-0.95481
nocaps_14075,open_generation/preference_task,Output2,1,4,-16.64065,-15.39065,-10.94463,-0.00287,-6.01849,4,-17.29283,-16.46897,-10.71755,-0.01442,-4.26442
visitbench_367,open_generation/preference_task,Output2,1,4,-13.25122,-5.6873,-0.81514,-0.59071,-9.75477,5,-14.87839,-16.09998,-12.93165,-6.23634,-0.00197
visitbench_342,open_generation/preference_task,Output2,1,4,-14.24666,-14.19197,-10.03572,-0.08259,-2.53572,4,-15.8851,-14.13084,-6.503,-0.003,-7.72175
nocaps_13146,open_generation/preference_task,Output2,1,4,-15.90816,-14.88544,-8.6468,-0.00618,-5.22493,4,-16.60261,-16.65233,-11.75176,-0.15801,-1.92363
nocaps_14857,open_generation/preference_task,Output2,1,4,-17.5973,-15.7294,-9.99076,-0.00071,-7.64133,4,-17.82864,-16.82012,-12.33858,-0.0062,-5.09995
nocaps_14325,open_generation/preference_task,Output1,1,4,-15.51165,-14.30071,-9.80071,-0.00383,-5.70696,4,-15.78696,-14.40912,-7.17474,-0.00287,-7.14349
nocaps_9849,open_generation/preference_task,Output2,1,4,-14.90102,-14.99477,-11.1432,-0.03383,-3.40883,4,-17.85176,-17.0279,-12.78784,-0.03216,-3.45403
visitbench_554,open_generation/preference_task,Output1,1,4,-7.45684,-2.88298,-0.90854,-0.63156,-4.85031,4,-9.95315,-6.84378,-2.50003,-0.20315,-2.2969
nocaps_12880,open_generation/preference_task,Output2,1,4,-15.93262,-15.40705,-9.7991,-0.00222,-6.20961,5,-14.8917,-16.28232,-14.60263,-6.84482,-0.00107
nocaps_11428,open_generation/preference_task,Output1,1,5,-16.13363,-17.86019,-15.78207,-7.11019,-0.00082,5,-13.77215,-14.39715,-12.0534,-1.08465,-0.41278
nocaps_14102,open_generation/preference_task,Output1,1,5,-12.26217,-13.35592,-10.9028,-1.44186,-0.26999,4,-16.92311,-15.26686,-9.54811,-0.00124,-6.81374
nocaps_13476,open_generation/preference_task,Output2,1,5,-14.59084,-15.41896,-13.11427,-4.37209,-0.01271,5,-15.19756,-16.41632,-13.91631,-4.0335,-0.01788
nocaps_13630,open_generation/preference_task,Output2,1,4,-15.97978,-16.10762,-11.51103,-0.18291,-1.79228,4,-15.9422,-15.92089,-11.36975,-0.11975,-2.18225
visitbench_307,open_generation/preference_task,Output2,1,3,-15.20623,-8.09686,-0.19061,-1.75311,-12.77655,4,-14.93746,-9.5234,-1.38277,-0.28902,-10.11715
visitbench_127,open_generation/preference_task,Output2,1,5,-14.14173,-16.58775,-13.48548,-6.81361,-0.00111,5,-13.95155,-14.83934,-13.29814,-5.92598,-0.00269
nocaps_13048,open_generation/preference_task,Output2,1,4,-16.4012,-15.4708,-9.60006,-0.00631,-5.16256,4,-16.88703,-16.57453,-12.31316,-0.06032,-2.84157
nocaps_12785,open_generation/preference_task,Output1,1,5,-13.29712,-15.60181,-14.20337,-8.32837,-0.00025,4,-15.90439,-14.81064,-8.53507,-0.00382,-5.97257
visitbench_64,open_generation/preference_task,Output2,1,5,-13.68779,-16.11747,-14.51591,-8.17216,-0.00029,4,-13.72704,-13.9536,-10.02391,-0.08641,-2.49266
nocaps_5863,open_generation/preference_task,Output1,1,4,-16.14559,-15.35013,-11.06036,-0.0078,-4.8828,5,-13.08371,-14.3124,-13.21866,-6.66326,-0.00133
visitbench_7,open_generation/preference_task,Output1,1,5,-13.41768,-14.89495,-13.38217,-6.53558,-0.00149,4,-15.1216,-15.19973,-11.32473,-0.3091,-1.32473
nocaps_14460,open_generation/preference_task,Output1,1,4,-15.23043,-15.73469,-11.64804,-0.22617,-1.60117,4,-15.99949,-15.7012,-12.14296,-0.07052,-2.69552
visitbench_502,open_generation/preference_task,Output1,1,4,-13.7741,-13.24285,-8.42254,-0.21941,-1.62566,5,-11.14098,-13.83629,-12.13317,-8.01598,-0.00036
nocaps_5505,open_generation/preference_task,Output2,1,5,-15.13605,-16.37824,-14.07355,-4.51105,-0.01105,4,-16.9956,-16.59077,-12.96862,-0.11634,-2.21009
visitbench_506,open_generation/preference_task,Output1,1,1,-0.20289,-1.71852,-5.46852,-9.85914,-10.95289,4,-15.15182,-12.97995,-6.17526,-0.00339,-6.65964
nocaps_6739,open_generation/preference_task,Output2,1,5,-13.06272,-15.49241,-14.02366,-8.43772,-0.00022,5,-15.69212,-17.16087,-14.93431,-5.37962,-0.00462
nocaps_6543,open_generation/preference_task,Output2,1,4,-15.17933,-15.22195,-12.16087,-0.17791,-1.81854,4,-16.82708,-16.32992,-11.86969,-0.02594,-3.66656
nocaps_6612,open_generation/preference_task,Output2,1,4,-15.59484,-15.0089,-11.88177,-0.00109,-6.92438,4,-18.15756,-16.53114,-9.39193,-0.00131,-6.79818
nocaps_11371,open_generation/preference_task,Output2,1,5,-14.11197,-15.29166,-13.1276,-5.95573,-0.0026,4,-15.78932,-15.27796,-9.87597,-0.01659,-4.15722
nocaps_7413,open_generation/preference_task,Output2,1,4,-16.39423,-16.15985,-11.25645,-0.05332,-2.95957,5,-12.51585,-14.45335,-13.07053,-8.56272,-0.00022
nocaps_11293,open_generation/preference_task,Output1,1,5,-13.3348,-14.35043,-12.73111,-5.58622,-0.00383,4,-15.77388,-15.25044,-11.34419,-0.01607,-4.14107
nocaps_13747,open_generation/preference_task,Output2,1,4,-13.23179,-9.58833,-1.97469,-0.15651,-7.15935,4,-17.66464,-16.72714,-10.7726,-0.0226,-3.80385
nocaps_5883,open_generation/preference_task,Output2,1,4,-17.28905,-16.2024,-9.59729,-0.00354,-5.81604,5,-14.50804,-15.80491,-13.96116,-8.42636,-0.00022
nocaps_9632,open_generation/preference_task,Output2,1,4,-16.04674,-15.45725,-10.37202,-0.02827,-3.59077,4,-13.61265,-14.10484,-11.15953,-0.36265,-1.19078
nocaps_5233,open_generation/preference_task,Output1,1,4,-16.02538,-15.47851,-10.72069,-0.03319,-3.42382,5,-14.0053,-14.8178,-12.52874,-4.34124,-0.01312
visitbench_364,open_generation/preference_task,Output2,1,4,-16.8546,-12.61455,-4.53216,-0.01085,-10.6046,4,-16.79523,-13.47846,-5.96426,-0.00261,-10.47136
visitbench_255,open_generation/preference_task,Output2,1,5,-15.72214,-16.25481,-14.05311,-3.83436,-0.02186,5,-15.89307,-17.07914,-15.54505,-6.89164,-0.00102
visitbench_146,open_generation/preference_task,Output1,1,5,-12.07197,-11.68134,-9.25166,-1.06345,-0.42424,5,-12.37233,-13.20187,-11.87375,-9.13369,-0.00017
visitbench_185,open_generation/preference_task,Output1,1,5,-11.35544,-12.54294,-9.16794,-2.05856,-0.13669,5,-13.1443,-13.92555,-11.75226,-3.41419,-0.03351
visitbench_388,open_generation/preference_task,Output1,1,5,-11.49821,-11.91014,-8.99821,-1.89594,-0.16299,4,-11.05523,-8.22143,-2.8237,-0.08222,-4.35779
visitbench_248,open_generation/preference_task,Output1,1,5,-12.08422,-13.47627,-11.65098,-5.7561,-0.00326,5,-15.19355,-16.62821,-15.17224,-7.92224,-0.00037
visitbench_212,open_generation/preference_task,Output2,1,3,-14.13202,-8.10219,-0.11497,-2.22435,-9.48997,5,-17.14121,-18.27047,-16.23211,-5.33297,-0.00484
nocaps_12782,open_generation/preference_task,Output2,1,4,-15.06314,-15.08658,-11.61783,-0.14908,-1.9772,4,-17.75536,-15.90167,-8.57922,-0.0011,-7.14172
nocaps_7879,open_generation/preference_task,Output1,1,4,-17.02527,-16.4784,-11.18436,-0.04374,-3.15311,4,-17.865,-15.94029,-8.00137,-0.00137,-7.03262
visitbench_178,open_generation/preference_task,Output1,1,4,-15.65684,-15.34434,-12.06309,-0.26621,-1.45371,5,-15.15096,-16.39386,-14.36261,-4.89812,-0.00749
visitbench_457,open_generation/preference_task,Output2,1,4,-16.99096,-15.58471,-9.55346,-0.00659,-5.03784,4,-15.65811,-13.47842,-6.68936,-0.00186,-7.53311
nocaps_5876,open_generation/preference_task,Output2,1,4,-15.37682,-14.76745,-10.66589,-0.00964,-4.66589,5,-13.31026,-14.73782,-13.52333,-7.5148,-0.0006
visitbench_279,open_generation/preference_task,Output2,1,4,-13.98204,-14.07579,-10.16173,-0.25548,-1.48985,5,-15.93327,-16.56538,-14.47021,-3.92617,-0.01992
visitbench_226,open_generation/preference_task,Output2,1,3,-4.96023,-0.78835,-0.66335,-3.77273,-8.42898,5,-12.27006,-13.15784,-11.58824,-5.43057,-0.00444
visitbench_379,open_generation/preference_task,Output2,1,3,-12.6251,-4.1251,-0.17198,-1.95323,-11.10166,4,-13.27214,-6.83464,-0.97527,-0.47527,-9.44402
nocaps_13208,open_generation/preference_task,Output2,1,5,-14.69846,-15.40158,-11.63525,-0.86181,-0.54931,4,-15.56507,-15.15314,-10.01962,-0.01962,-3.98837
nocaps_4875,open_generation/preference_task,Output1,1,5,-14.224,-15.36462,-12.77087,-3.88025,-0.02087,4,-18.02721,-16.08119,-9.96613,-0.00022,-9.09397
visitbench_510,open_generation/preference_task,Output1,1,5,-12.65138,-13.79982,-10.89357,-3.39357,-0.03419,5,-14.44007,-15.43439,-12.38752,-1.05371,-0.42871
visitbench_33,open_generation/preference_task,Output2,1,5,-14.00763,-14.61701,-12.07013,-3.77326,-0.02326,4,-13.26538,-13.41381,-9.94506,-0.52319,-0.89819
nocaps_8209,open_generation/preference_task,Output1,1,4,-16.74999,-15.30113,-8.47016,-0.00141,-7.04829,4,-15.2202,-15.30543,-12.35088,-0.19321,-1.74009
nocaps_5594,open_generation/preference_task,Output2,1,4,-15.57274,-15.25314,-10.80285,-0.0216,-3.8966,4,-17.62572,-16.34021,-9.59589,-0.00214,-6.36151
nocaps_7500,open_generation/preference_task,Output2,1,4,-13.83623,-14.32841,-11.61748,-0.34404,-1.23466,5,-12.85761,-13.75249,-12.04085,-4.10761,-0.0167
visitbench_532,open_generation/preference_task,Output2,1,5,-14.02958,-14.80373,-12.31083,-1.68867,-0.2043,4,-14.24695,-13.31726,-8.54382,-0.01257,-4.4032
visitbench_130,open_generation/preference_task,Output1,1,3,-12.01522,-4.1246,-0.27516,-1.49533,-8.88596,4,-17.23889,-13.31844,-4.92355,-0.00736,-9.85111
visitbench_474,open_generation/preference_task,Output1,1,5,-14.4549,-15.09552,-11.94709,-2.66584,-0.07209,4,-14.60877,-11.96814,-5.03845,-0.0072,-7.61658
nocaps_7074,open_generation/preference_task,Output1,1,4,-15.41378,-14.51179,-10.29304,-0.01889,-4.00326,4,-17.59916,-16.10058,-10.73127,-0.00115,-7.2199
visitbench_296,open_generation/preference_task,Output2,1,4,-15.74724,-12.1613,-3.57536,-0.02849,-9.62224,4,-15.48562,-13.57156,-7.92312,-0.00125,-7.11062
visitbench_347,open_generation/preference_task,Output2,1,5,-15.50784,-18.49292,-15.7344,-10.59378,-3e-05,4,-13.49384,-12.21543,-7.09469,-0.02082,-3.94128
visitbench_467,open_generation/preference_task,Output1,1,5,-14.15315,-14.35202,-11.54662,-3.004,-0.05088,5,-13.89151,-14.92276,-12.52433,-3.45401,-0.03214
nocaps_9902,open_generation/preference_task,Output1,1,5,-12.6907,-13.65661,-12.08701,-4.34553,-0.01314,5,-14.02554,-14.68179,-12.83804,-4.61929,-0.00992
visitbench_393,open_generation/preference_task,Output1,1,1,-0.01705,-4.09518,-8.50143,-12.39205,-10.89205,5,-9.58497,-10.49122,-7.89747,-2.95997,-0.05372
nocaps_8408,open_generation/preference_task,Output2,1,4,-16.28256,-14.50131,-8.75131,-0.00131,-7.01694,4,-14.72591,-14.29622,-10.78059,-0.09309,-2.42122
visitbench_36,open_generation/preference_task,Output1,1,4,-14.1864,-13.73895,-10.62106,-0.10969,-2.26878,5,-15.72045,-16.91363,-15.54289,-8.2034,-0.00028
visitbench_40,open_generation/preference_task,Output2,1,3,-13.06895,-5.44395,-0.1002,-2.39708,-11.1002,3,-14.3226,-5.34533,-0.00726,-6.00726,-12.72601
visitbench_162,open_generation/preference_task,Output1,1,4,-16.5482,-14.33727,-6.72008,-0.00133,-9.1732,4,-15.9318,-12.6193,-3.68179,-0.02554,-10.57242
nocaps_8701,open_generation/preference_task,Output2,1,4,-15.32174,-15.15768,-11.57956,-0.06393,-2.78268,4,-16.8169,-16.21321,-10.46463,-0.0115,-4.48025
nocaps_4965,open_generation/preference_task,Output1,1,5,-13.78134,-15.89072,-14.53915,-9.40634,-9e-05,5,-15.52609,-16.64825,-14.70222,-7.57154,-0.00052
nocaps_8170,open_generation/preference_task,Output2,1,4,-13.73439,-13.77345,-10.10158,-0.0547,-2.94533,4,-15.04253,-15.20659,-11.82378,-0.04253,-3.18316
visitbench_569,open_generation/preference_task,Output2,1,4,-15.39326,-14.52608,-9.75264,-0.00264,-6.03389,4,-17.24832,-15.34491,-7.42303,-0.00116,-8.61053
nocaps_11208,open_generation/preference_task,Output1,1,4,-14.80674,-14.78331,-11.24424,-0.05674,-2.90049,4,-9.00506,-4.54412,-0.80974,-0.63787,-4.23162
visitbench_393,open_generation/preference_task,Output1,1,4,-11.88835,-10.52329,-6.66392,-0.07017,-2.72642,4,-15.50998,-12.56254,-3.36367,-0.03555,-8.5668
nocaps_9758,open_generation/preference_task,Output2,1,4,-14.92371,-14.49403,-10.7284,-0.07215,-2.6659,4,-15.74034,-15.0294,-10.67002,-0.0294,-3.54502
visitbench_44,open_generation/preference_task,Output1,1,5,-14.64874,-16.35328,-14.66294,-6.90726,-0.00101,4,-16.26126,-15.71438,-10.58157,-0.01907,-3.97219
nocaps_11733,open_generation/preference_task,Output1,1,4,-16.94639,-16.0444,-9.60974,-0.01599,-4.15662,3,-14.0827,-7.98185,-0.18356,-1.78867,-10.19776
visitbench_352,open_generation/preference_task,Output1,1,5,-10.69218,-14.08707,-10.41093,-5.37968,-0.00468,5,-13.45621,-14.57837,-12.31275,-8.34258,-0.00025
nocaps_9191,open_generation/preference_task,Output1,1,5,-13.73228,-14.20103,-11.45103,-0.70103,-0.68541,4,-17.18761,-17.03136,-11.78562,-0.06687,-2.73874
nocaps_9612,open_generation/preference_task,Output2,1,4,-17.33683,-15.23456,-6.9391,-0.0016,-7.70473,4,-17.33403,-14.94056,-8.4988,-0.00164,-8.22039
nocaps_9173,open_generation/preference_task,Output1,1,4,-16.4609,-15.82169,-10.33448,-0.02198,-3.83448,4,-14.00705,-13.61642,-8.81955,-0.11642,-2.21017
visitbench_475,open_generation/preference_task,Output1,1,4,-12.93413,-13.25444,-9.55913,-0.09038,-2.44976,4,-14.49007,-14.74788,-11.5057,-0.08382,-2.52132
nocaps_14155,open_generation/preference_task,Output1,1,4,-13.88761,-14.47355,-11.65323,-0.53605,-0.8798,5,-14.67333,-16.44889,-15.17759,-10.79549,-3e-05
nocaps_5718,open_generation/preference_task,Output1,1,5,-14.17696,-13.88647,-11.36304,-5.61872,-0.00366,5,-12.89704,-13.93397,-12.57743,-5.06323,-0.00641
nocaps_5438,open_generation/preference_task,Output1,1,4,-15.30805,-14.66884,-10.4785,-0.00975,-4.7285,4,-16.02153,-13.77722,-7.07267,-0.00307,-8.59682
visitbench_147,open_generation/preference_task,Output2,1,4,-14.29362,-13.24675,-8.2155,-0.01237,-4.43425,3,-12.87525,-6.18775,-0.67213,-0.719,-9.62525
nocaps_13918,open_generation/preference_task,Output1,1,4,-17.35437,-15.15267,-8.61858,-0.00068,-8.67255,4,-17.29718,-16.104,-9.28297,-0.00172,-6.6111
nocaps_7018,open_generation/preference_task,Output2,1,5,-15.91217,-17.19342,-14.63092,-4.29498,-0.01373,4,-17.1095,-16.83251,-12.22313,-0.06688,-2.73876
visitbench_569,open_generation/preference_task,Output2,1,4,-16.61905,-15.13467,-9.15811,-0.00186,-6.39249,4,-13.9375,-13.42969,-8.91407,-0.00782,-4.97657
visitbench_476,open_generation/preference_task,Output1,1,4,-14.5905,-14.403,-10.84831,-0.03581,-3.34831,5,-13.25078,-14.78984,-12.53984,-3.24297,-0.03984
visitbench_447,open_generation/preference_task,Output2,1,4,-14.78365,-13.78365,-8.6274,-0.0024,-6.1274,5,-14.04199,-14.90917,-12.26855,-3.39355,-0.03417
visitbench_390,open_generation/preference_task,Output1,1,2,-5.37406,-0.13968,-2.07718,-7.73343,-12.92093,5,-11.64245,-14.25964,-12.50964,-6.31433,-0.00183
