sample_id,s2_lp1,s2_lp2,s2_lp3,s2_lp4,s2_lp5,gt_score,parsed_score,gt_score_continuous
238,-7.2129716873168945,-7.2129716873168945,-4.3379716873168945,-2.4785966873168945,-0.10359668731689453,3,5,0.5357142857142857
239,-9.390271186828613,-9.226208686828613,-6.4371466636657715,-1.859021544456482,-0.17152154445648193,4,5,0.75
240,-8.781182289123535,-7.859306812286377,-2.312432050704956,-0.18743203580379486,-2.640557050704956,4,4,0.6785714285714286
241,-16.320323944091797,-15.976574897766113,-13.750012397766113,-11.437512397766113,-1.2397689715726301e-05,2,5,0.2
242,-12.368853569030762,-7.3922905921936035,-0.0016656348016113043,-6.8766655921936035,-11.556353569030762,3,3,0.5416666666666666
243,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,5,-1,0.875
244,-10.188384056091309,-12.500884056091309,-10.079009056091309,-7.141509056091309,-0.0008842610404826701,4,5,0.8333333333333334
245,-8.705883026123047,-7.916820049285889,-2.8777577877044678,-0.3933826982975006,-1.3152576684951782,4,4,0.7916666666666666
246,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,5,-1,0.8928571428571429
247,-7.869767665863037,-7.072892665863037,-3.791642427444458,-2.151017427444458,-0.15101751685142517,3,5,0.5833333333333334
248,-10.833351135253906,-5.130226135253906,-0.020851099863648415,-4.223976135253906,-9.809913635253906,3,3,0.5714285714285714
249,-15.645730018615723,-15.137917518615723,-5.4738545417785645,-0.005104604177176952,-7.0207295417785645,3,4,0.59375
250,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4,-1,0.7142857142857143
251,-12.653823852539062,-11.646011352539062,-6.8803863525390625,-0.0053864819929003716,-5.4428863525390625,5,4,0.9166666666666666
252,-7.690979957580566,-0.8003548979759216,-0.5972298979759216,-10.425354957580566,-13.667542457580566,1,3,0.0
253,-8.528244972229004,-9.098557472229004,-4.661057949066162,-1.9735578298568726,-0.16105787456035614,5,5,0.90625
254,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
255,-12.420705795288086,-11.608205795288086,-7.147268295288086,-0.006643352098762989,-5.147268295288086,1,4,0.0
256,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
257,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
258,-10.148125648498535,-3.788750171661377,-0.023125242441892624,-8.570000648498535,-12.968438148498535,3,3,0.5833333333333334
259,-16.101564407348633,-16.531251907348633,-14.078125953674316,-14.734375953674316,-1.4305104514278355e-06,1,5,0.0
260,-16.058094024658203,-15.925281524658203,-10.761219024658203,-0.003406200557947159,-5.690906047821045,1,4,0.0
261,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,2,-1,0.1875
262,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
263,-16.757814407348633,-17.164064407348633,-14.640625953674316,-14.781250953674316,-1.0728830375228426e-06,5,5,0.9166666666666666
264,-10.609484672546387,-14.007922172546387,-10.867297172546387,-9.734484672546387,-0.00011014331539627165,2,5,0.25
265,-10.600503921508789,-6.545816421508789,-0.030191656202077866,-3.577066659927368,-8.061441421508789,4,3,0.71875
266,-11.005988121032715,-9.216925621032715,-3.2169253826141357,-0.04505040869116783,-5.560675621032715,5,4,1.0
267,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3,-1,0.5625
268,-8.956780433654785,-6.152092933654785,-0.0583430752158165,-3.0114681720733643,-5.261467933654785,1,3,0.0
269,-12.093555450439453,-8.116992950439453,-1.148242712020874,-0.38261768221855164,-7.788867473602295,4,4,0.75
270,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
271,-11.52452278137207,-9.70421028137207,-4.2979607582092285,-0.016710545867681503,-5.8448357582092285,1,4,0.0
272,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,2,-1,0.35
273,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3,-1,0.625
274,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3,-1,0.40625
275,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,2,-1,0.25
276,-10.955903053283691,-8.682465553283691,-2.5418407917022705,-0.08871585130691528,-5.11996603012085,2,4,0.25
277,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
278,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,5,-1,0.9285714285714286
279,-4.23371696472168,-0.014967167750000954,-7.96809196472168,-12.04621696472168,-14.24934196472168,1,2,0.0
280,-12.054739952087402,-14.093802452087402,-12.515677452087402,-10.218802452087402,-5.23315102327615e-05,5,5,0.875
281,-14.454338073730469,-9.282463073730469,-0.001213529147207737,-6.798088550567627,-13.212150573730469,1,3,0.0
282,-13.563958168029785,-13.017083168029785,-8.407708168029785,-0.0014577010879293084,-6.704582691192627,5,4,0.875
283,-5.774320602416992,-7.352445602416992,-2.8211958408355713,-2.1649458408355713,-0.1961958408355713,4,5,0.75
284,-11.905675888061523,-7.077550888061523,-0.01505101565271616,-4.265050888061523,-10.358800888061523,3,3,0.5714285714285714
285,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,2,-1,0.25
286,-9.035566329956055,-9.019941329956055,-5.504316806793213,-2.035566806793213,-0.1449417620897293,3,5,0.375
287,-8.130021095275879,-9.497208595275879,-3.364396095275879,-2.442521095275879,-0.13002115488052368,3,5,0.4583333333333333
288,-12.343806266784668,-6.30474328994751,-0.007868366315960884,-5.11724328994751,-11.500056266784668,1,3,0.0
289,-9.686338424682617,-8.780088424682617,-3.3347764015197754,-0.069151371717453,-3.4754014015197754,4,4,0.7916666666666666
290,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4,-1,0.7142857142857143
291,-13.233695983886719,-11.514945983886719,-5.007133960723877,-0.007133845705538988,-7.819633960723877,3,4,0.5
292,-10.287599563598633,-6.693850040435791,-0.021974999457597733,-3.912600040435791,-7.662600040435791,3,3,0.5416666666666666
293,-8.532788276672363,-9.032788276672363,-6.3296637535095215,-3.5015385150909424,-0.03278852254152298,4,5,0.6785714285714286
294,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,5,-1,0.90625
295,-10.955862998962402,-8.971487998962402,-3.1511757373809814,-0.057425711303949356,-4.354300498962402,5,4,0.9
296,-11.42977237701416,-13.02352237701416,-11.00008487701416,-9.89070987701416,-8.535020606359467e-05,5,5,0.875
297,-15.680976867675781,-9.266914367675781,-0.0012888943310827017,-6.735663890838623,-13.938789367675781,5,3,0.875
298,-12.605168342590332,-11.800480842590332,-5.847355365753174,-0.003605414880439639,-7.269230365753174,3,4,0.5833333333333334
299,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3,-1,0.5625
300,-8.529173851013184,-8.497923851013184,-3.8026111125946045,-1.224486231803894,-0.38073620200157166,1,5,0.0
301,-0.8499595522880554,-0.5687095522880554,-5.068709373474121,-11.451521873474121,-14.717146873474121,1,2,0.0
302,-6.044036388397217,-6.731536388397217,-3.184661388397217,-1.3252863883972168,-0.3721613585948944,2,5,0.25
303,-9.636032104492188,-9.432907104492188,-5.7844696044921875,-2.0344693660736084,-0.14384442567825317,5,5,0.9375
304,-12.3328218460083,-11.2390718460083,-5.059384346008301,-0.012509454041719437,-5.106259346008301,3,4,0.59375
305,-7.2129716873168945,-7.2129716873168945,-4.3379716873168945,-2.4785966873168945,-0.10359668731689453,1,5,0.0
306,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3,-1,0.4375
307,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,5,-1,0.9166666666666666
308,-15.940376281738281,-11.331001281738281,-0.07318839430809021,-2.651313304901123,-13.198188781738281,2,3,0.25
309,-9.250101089477539,-9.601663589477539,-6.578226089477539,-4.265726089477539,-0.015726236626505852,5,5,0.875
310,-9.493083953857422,-7.313395977020264,-0.9696460962295532,-0.4852711260318756,-5.407145977020264,4,4,0.7
311,-8.458609580993652,-0.005484533961862326,-5.255484580993652,-10.294547080993652,-13.646109580993652,2,2,0.25
312,-12.355265617370605,-7.613078594207764,-0.00370352272875607,-5.753703594207764,-10.644328117370605,5,3,0.875
313,-16.01569938659668,-9.96882438659668,-7.426462980220094e-05,-10.53132438659668,-15.41413688659668,4,3,0.75
314,-11.812566757202148,-10.437566757202148,-4.117254257202148,-0.023504210636019707,-4.976629257202148,5,4,0.9
315,-16.148740768432617,-9.3128023147583,-0.00030250742565840483,-8.4690523147583,-15.5237398147583,2,3,0.2083333333333333
316,-0.007282852195203304,-4.944782733917236,-9.038533210754395,-11.436970710754395,-12.843220710754395,1,1,0.0
317,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4,-1,0.8571428571428571
318,-12.773672103881836,-9.695547103881836,-2.031484842300415,-0.14085981249809265,-8.640859603881836,1,4,0.0
319,-11.621116638183594,-10.949241638183594,-5.410179138183594,-0.16017921268939972,-1.9414292573928833,5,4,0.9166666666666666
320,-9.333332061767578,-6.872394561767578,-0.1536446362733841,-1.9661446809768677,-6.653644561767578,4,3,0.75
321,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
322,-9.968456268310547,-9.265331268310547,-3.218456268310547,-0.04658128693699837,-5.234081268310547,4,4,0.6428571428571429
323,-4.2914423829643056e-05,-10.234417915344238,-13.726605415344238,-14.851605415344238,-12.328167915344238,4,1,0.7083333333333334
324,-14.343764305114746,-14.414076805114746,-13.101576805114746,-11.718764305114746,-1.4185804502631072e-05,5,5,0.875
325,-13.018117904663086,-12.564992904663086,-8.369680404663086,-0.010305761359632015,-4.604055881500244,5,4,0.9166666666666666
326,-7.8288445472717285,-8.36009407043457,-4.4538445472717285,-1.9225943088531494,-0.172594353556633,5,5,0.875
327,-13.179712295532227,-14.617212295532227,-12.453149795532227,-10.953149795532227,-2.5152843591058627e-05,1,5,0.0
328,-17.179718017578125,-17.164093017578125,-14.250029563903809,-3.0040289857424796e-05,-10.437529563903809,1,4,0.0
329,-13.206735610961914,-12.300485610961914,-7.034860610961914,-0.0036104037426412106,-5.909860610961914,1,4,0.0
330,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,2,-1,0.25
331,-19.984411239624023,-17.906286239624023,-10.546910285949707,-3.564294092939235e-05,-15.554722785949707,5,4,0.875
332,-9.17692756652832,-7.051927089691162,-0.11442726105451584,-2.239427328109741,-7.395677089691162,3,3,0.5625
333,-15.891690254211426,-9.985440254211426,-0.001065282616764307,-6.891690254211426,-13.985440254211426,3,3,0.6
334,-9.194830894470215,-6.265142917633057,-0.1088930070400238,-2.2963929176330566,-7.530767917633057,1,3,0.0
335,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3,-1,0.5
336,-10.874524116516113,-8.772961616516113,-3.0073366165161133,-0.0542115680873394,-5.757336616516113,4,4,0.75
337,-11.110886573791504,-7.642136096954346,-2.1421360969543457,-0.12651121616363525,-6.985886096954346,3,4,0.6
338,-10.988216400146484,-7.785091400146484,-0.05071661248803139,-3.0194666385650635,-8.581966400146484,3,3,0.5833333333333334
339,-7.953100204467773,-2.8593504428863525,-0.06247539073228836,-5.859350204467773,-9.953100204467773,3,3,0.625
340,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4,-1,0.6666666666666666
341,-10.688000679016113,-8.906750679016113,-3.1255009174346924,-0.04737597703933716,-6.1255011558532715,1,4,0.0
342,-9.598579406738281,-11.184516906738281,-6.356391906738281,-2.4657671451568604,-0.09076712280511856,4,5,0.7916666666666666
343,-9.17591381072998,-9.98841381072998,-7.9884138107299805,-5.6446638107299805,-0.004038987681269646,5,5,0.875
344,-9.578842163085938,-9.672592163085938,-6.922591686248779,-2.5944669246673584,-0.07884182035923004,4,5,0.7916666666666666
345,-12.133249282836914,-10.562936782836914,-3.976999044418335,-0.0238740723580122,-5.336374282836914,5,4,0.875
346,-12.100045204162598,-12.912545204162598,-8.795357704162598,-4.2797322273254395,-0.014107384718954563,5,5,0.9642857142857144
347,-12.0371732711792,-10.9746732711792,-5.185611248016357,-0.013736243359744549,-4.826236248016357,5,4,0.9166666666666666
348,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3,-1,0.45
349,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
350,-8.441059112548828,-9.425434112548828,-7.456684112548828,-5.925434112548828,-0.0035590894985944033,3,5,0.5416666666666666
351,-0.00033468366018496454,-8.047209739685059,-11.734709739685059,-13.469084739685059,-13.023772239685059,2,1,0.2857142857142857
352,-12.37783432006836,-6.924709320068359,-0.11220908910036087,-2.2528340816497803,-9.93252182006836,1,3,0.0
353,-8.812540054321289,-2.81253981590271,-0.06253978610038757,-7.796914577484131,-11.796915054321289,4,3,0.75
354,-10.281628608703613,-6.726941108703613,-0.008191205561161041,-4.992566108703613,-8.930066108703613,3,3,0.5833333333333334
355,-10.706870079040527,-7.902182102203369,-0.01155717484652996,-4.527182102203369,-8.167807579040527,1,3,0.0
356,-0.017206087708473206,-4.095331192016602,-7.907831192016602,-10.415643692016602,-11.782831192016602,2,1,0.25
357,-10.844961166381836,-12.790273666381836,-9.048086166381836,-6.844961166381836,-0.001211028778925538,4,5,0.7
358,-11.153377532958984,-9.465877532958984,-4.512752532958984,-0.012752413749694824,-6.434627532958984,5,4,0.90625
359,-10.620706558227539,-10.503519058227539,-7.316019535064697,-1.8316444158554077,-0.1753944456577301,1,5,0.0
360,-12.568726539611816,-11.154664039611816,-3.8812265396118164,-0.021851608529686928,-6.943726539611816,4,4,0.75
361,-11.276237487792969,-9.198112487792969,-2.3934247493743896,-0.09654974937438965,-7.424674987792969,4,4,0.6666666666666666
362,-0.0008287570672109723,-7.235203742980957,-10.391453742980957,-11.664891242980957,-10.688328742980957,3,1,0.6
363,-13.421507835388184,-0.11682073771953583,-11.780882835388184,-14.655882835388184,-15.194945335388184,4,2,0.78125
364,-15.164085388183594,-13.578147888183594,-10.796897888183594,-2.2649508537142538e-05,-14.578147888183594,4,4,0.7916666666666666
365,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,5,-1,0.90625
366,-19.312515258789062,-16.921890258789062,-11.078140258789062,-1.5735502529423684e-05,-15.273452758789062,1,4,0.0
367,-12.15137767791748,-11.49512767791748,-7.1045026779174805,-0.010752478614449501,-4.6201276779174805,5,4,0.9375
368,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,5,-1,0.9
369,-12.864602088928223,-9.239602088928223,-3.3333523273468018,-0.036477282643318176,-10.177102088928223,4,4,0.7142857142857143
370,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,5,-1,0.9166666666666666
371,-11.163031578063965,-9.084906578063965,-2.436469316482544,-0.09271935373544693,-6.967719554901123,1,4,0.0
372,-12.221078872680664,-9.619516372680664,-2.9163918495178223,-0.057016823440790176,-6.713266849517822,4,4,0.6666666666666666
373,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4,-1,0.75
374,-10.5620756149292,-8.3355131149292,-2.5542635917663574,-0.08551353961229324,-5.538638591766357,5,4,0.875
375,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,2,-1,0.25
376,-13.627251625061035,-12.931939125061035,-7.971002101898193,-0.0022520674392580986,-6.267877101898193,4,4,0.6666666666666666
377,-0.04416946694254875,-3.1535444259643555,-7.6379194259643555,-11.012919425964355,-12.200419425964355,2,1,0.2142857142857142
378,-8.39816665649414,-9.17160415649414,-5.741916656494141,-3.0075416564941406,-0.0544167198240757,5,5,0.875
379,-5.631672382354736,-7.444172382354736,-3.2879226207733154,-2.3504226207733154,-0.14729754626750946,5,5,0.875
380,-12.4921293258667,-11.9374418258667,-7.914003849029541,-0.0077538699842989445,-4.914003849029541,3,4,0.4166666666666667
381,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3,-1,0.53125
382,-7.888824939727783,-8.560699462890625,-4.873199939727783,-2.982574701309204,-0.060699790716171265,3,5,0.5
383,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4,-1,0.75
384,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3,-1,0.4583333333333333
385,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
386,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
387,-9.659235954284668,-8.534235954284668,-3.229548454284668,-0.07329852133989334,-3.479548454284668,1,4,0.0
388,-8.580974578857422,-8.534099578857422,-5.815349578857422,-2.815349817276001,-0.06534972041845322,4,5,0.8125
389,-15.984375953674316,-17.125001907348633,-14.429688453674316,-15.007813453674316,-1.1920922133867862e-06,4,5,0.71875
390,-5.147118091583252,-6.147118091583252,-2.412743330001831,-1.6783682107925415,-0.3346182405948639,4,5,0.7142857142857143
391,-13.87047004699707,-14.52672004699707,-10.63609504699707,-0.16734470427036285,-1.8704696893692017,5,4,0.8928571428571429
392,-11.760093688964844,-10.096031188964844,-3.4554061889648438,-0.03353119269013405,-6.611656188964844,2,4,0.1785714285714285
393,-11.302934646606445,-10.490434646606445,-5.341996669769287,-0.013871807605028152,-4.716996669769287,5,4,0.875
394,-9.469968795776367,-7.454343795776367,-2.610593557357788,-0.07934363931417465,-6.157468795776367,2,4,0.34375
395,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,2,-1,0.2083333333333333
396,-12.22836685180664,-8.90805435180664,-0.0018045108299702406,-6.408054351806641,-11.32211685180664,3,3,0.5625
397,-11.13749885559082,-9.64531135559082,-4.75468635559082,-0.020311573520302773,-4.47343635559082,1,4,0.0
398,-10.529512405395508,-9.084199905395508,-2.6232621669769287,-0.07638716697692871,-7.107637405395508,5,4,0.875
399,-10.888465881347656,-7.591590881347656,-0.013465648517012596,-4.357215881347656,-10.286903381347656,3,3,0.375
400,-8.943061828613281,-8.989936828613281,-5.864936828613281,-3.0368120670318604,-0.052437055855989456,4,5,0.65
401,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
402,-10.236808776855469,-10.603996276855469,-4.713371753692627,-1.6977466344833374,-0.2133716344833374,3,5,0.5714285714285714
403,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,5,-1,0.9
404,-22.101587295532227,-18.593774795532227,-2.396077979938127e-05,-13.20314884185791,-17.515649795532227,4,3,0.75
405,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3,-1,0.5
406,-12.7156400680542,-11.6375150680542,-7.067202568054199,-0.004702342674136162,-5.567202568054199,1,4,0.0
407,-8.003168106079102,-9.081293106079102,-7.190667629241943,-6.237542629241943,-0.003167851595208049,3,5,0.5416666666666666
408,-8.597392082214355,-6.706767559051514,-1.3317674398422241,-0.3317674696445465,-4.081767559051514,4,4,0.75
409,-11.371675491333008,-9.215425491333008,-2.3091752529144287,-0.10605029761791229,-6.762300491333008,1,4,0.0
410,-8.166044235229492,-7.884794235229492,-2.384794235229492,-0.822294294834137,-0.759794294834137,5,5,0.9166666666666666
411,-20.179697036743164,-19.257822036743164,-12.953134536743164,-9.894321920000948e-06,-11.796884536743164,2,4,0.3125
412,-11.319714546203613,-8.804089546203613,-0.7337774634361267,-0.6556524634361267,-7.3744025230407715,4,4,0.8333333333333334
413,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3,-1,0.5
414,-8.358014106750488,-8.373639106750488,-5.5455145835876465,-3.6861393451690674,-0.029889380559325218,1,5,0.0
415,-11.634807586669922,-5.986370086669922,-0.01762021891772747,-4.205120086669922,-10.845745086669922,4,3,0.8125
416,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3,-1,0.5
417,-6.978854656219482,-7.924167156219482,-3.3382296562194824,-2.1507296562194824,-0.16635467112064362,5,5,0.875
418,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
419,-7.244635105133057,-8.244634628295898,-4.291510105133057,-3.1977598667144775,-0.05713493749499321,4,5,0.65
420,-12.510063171386719,-10.072563171386719,-2.3928756713867188,-0.09600072354078293,-9.056938171386719,1,4,0.0
421,-11.943865776062012,-9.342303276062012,-3.3657405376434326,-0.03761545196175575,-6.0844902992248535,4,4,0.75
422,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
423,-11.157068252563477,-10.086755752563477,-4.266442775726318,-0.032067932188510895,-4.047692775726318,5,4,0.875
424,-10.45802116394043,-7.04395866394043,-0.04395843669772148,-3.1689584255218506,-9.88770866394043,2,3,0.3333333333333333
425,-8.61335277557373,-3.9571027755737305,-0.019602738320827484,-9.19147777557373,-11.87116527557373,2,3,0.2916666666666667
426,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4,-1,0.7083333333333334
427,-12.597105026245117,-9.862730026245117,-3.6361680030822754,-0.02679288573563099,-10.628355026245117,1,4,0.0
428,-10.738994598388672,-12.184307098388672,-8.621807098388672,-2.535869836807251,-0.08274484425783157,1,5,0.0
429,-0.0777440220117569,-2.5933690071105957,-10.671494483947754,-13.390244483947754,-13.866806983947754,5,1,0.875
430,-10.830707550048828,-13.315082550048828,-10.049457550048828,-5.98695707321167,-0.002582193585112691,4,5,0.8214285714285714
431,-0.12584692239761353,-2.1414718627929688,-7.235221862792969,-10.578971862792969,-11.024284362792969,4,1,0.7083333333333334
432,-5.663695335388184,-0.007445444352924824,-5.569945335388184,-8.960570335388184,-12.335570335388184,1,2,0.0
433,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,5,-1,0.9
434,-13.183450698852539,-12.120950698852539,-6.191262722015381,-0.003762905253097415,-6.378762722015381,5,4,0.8928571428571429
435,-16.50000762939453,-13.046881675720215,-6.794906312279636e-06,-12.296881675720215,-17.39844512939453,4,3,0.8333333333333334
436,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4,-1,0.6785714285714286
437,-9.252270698547363,-9.314770698547363,-4.1741461753845215,-0.8772711157798767,-0.5647711157798767,5,5,0.875
438,-12.500670433044434,-10.602232933044434,-4.188170433044434,-0.016295569017529488,-6.953795433044434,3,4,0.5833333333333334
439,-11.294382095336914,-10.169382095336914,-5.552194118499756,-0.06781934201717377,-2.786569356918335,4,4,0.71875
440,-16.109394073486328,-11.359394073486328,-1.9430925021879375e-05,-11.890644073486328,-16.140644073486328,1,3,0.0
441,-11.29801082611084,-10.26676082611084,-5.82926082611084,-0.5011359453201294,-0.9386359453201294,5,4,0.875
442,-13.06251049041748,-15.46876049041748,-13.43751049041748,-12.37501049041748,-1.0490362910786644e-05,1,5,0.0
443,-6.868693828582764,-0.009318903088569641,-4.806193828582764,-9.884319305419922,-13.212444305419922,3,2,0.5416666666666666
444,-0.0015254301251843572,-6.517150402069092,-10.40777587890625,-12.41558837890625,-11.85308837890625,2,1,0.1875
445,-15.867204666137695,-13.609392166137695,-11.218767166137695,-13.531267166137695,-1.680836794548668e-05,4,5,0.6428571428571429
446,-19.039087295532227,-15.500024795532227,-10.656274795532227,-2.4437606043647975e-05,-14.359399795532227,4,4,0.75
447,-9.882288932800293,-8.405726432800293,-4.530725955963135,-0.04635096341371536,-3.3744759559631348,3,4,0.5416666666666666
448,-13.12902545928955,-11.58215045928955,-6.254025936126709,-0.004025808535516262,-6.175900936126709,5,4,0.9166666666666666
449,-8.891621589660645,-8.735371589660645,-5.391622066497803,-3.1728720664978027,-0.047872014343738556,5,5,0.875
450,-10.812207221984863,-9.374707221984863,-3.210644483566284,-0.054394591599702835,-4.382519721984863,5,4,0.9642857142857144
451,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,3,-1,0.625
452,-9.827417373657227,-5.264917850494385,-0.10866782814264297,-2.3274178504943848,-8.569604873657227,3,3,0.625
453,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
454,-11.034197807312012,-9.268572807312012,-3.0498223304748535,-0.04982239380478859,-6.7998223304748535,3,4,0.625
455,-11.087495803833008,-13.595308303833008,-9.704683303833008,-6.517183303833008,-0.0015585192013531923,4,5,0.7
456,-12.890653610229492,-14.679716110229492,-11.656278610229492,-11.148466110229492,-2.8967437174287625e-05,2,5,0.15
457,-8.90501880645752,-8.66283130645752,-5.4440813064575195,-2.1315815448760986,-0.13158148527145386,2,5,0.3333333333333333
458,-9.460532188415527,-9.241782188415527,-6.898032188415527,-3.3042819499969482,-0.03865702450275421,1,5,0.0
459,-12.948410987854004,-10.745285987854004,-4.589035987854004,-0.010911205783486366,-7.323410987854004,2,4,0.3
460,-17.234376907348633,-14.640626907348633,-2.0265558760002023e-06,-13.468751907348633,-16.132814407348633,1,3,0.0
461,-10.332894325256348,-8.340706825256348,-2.9500815868377686,-0.05945664271712303,-5.278206825256348,1,4,0.0
462,-1.7919093370437622,-0.1825343668460846,-8.635659217834473,-11.487221717834473,-12.291909217834473,5,2,0.9375
463,-15.468092918395996,-13.132155418395996,-4.944655895233154,-0.00715574249625206,-12.163405418395996,1,4,0.0
464,-0.0001787979417713359,-8.828303337097168,-10.687678337097168,-12.218928337097168,-12.672053337097168,3,1,0.625
465,-9.822235107421875,-8.869110107421875,-3.580047130584717,-0.6112971305847168,-0.8456721305847168,1,4,0.0
466,-14.29809284210205,-7.360593318939209,-0.0012181727215647697,-7.454343318939209,-13.76684284210205,3,3,0.5833333333333334
467,-9.141633987426758,-9.602571487426758,-6.219759464263916,-3.110384464263916,-0.04788440093398094,1,5,0.0
468,-7.488002300262451,-7.909877300262451,-5.488002300262451,-4.269252300262451,-0.019252223894000053,1,5,0.0
469,-11.518625259399414,-9.323312759399414,-3.2295632362365723,-0.042063213884830475,-6.495188236236572,5,4,0.9
470,-10.633099555969238,-13.109662055969238,-10.726849555969238,-8.375287055969238,-0.0002873722987715155,3,5,0.59375
471,-7.791085720062256,-8.439522743225098,-4.947335720062256,-2.025460720062256,-0.15046069025993347,4,5,0.71875
472,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,1,-1,0.0
473,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,-11.512925464970229,4,-1,0.8333333333333334
474,-7.152555099310121e-07,-16.1796875,-16.3828125,-17.0546875,-15.414063453674316,5,1,0.875
475,-14.610636711120605,-13.610636711120605,-9.141886711120605,-0.001261987374164164,-6.766887187957764,5,4,0.875
